Pair=EURJPY;Period=D1;Days=2000;Shift=1;Bars=2000;Time=20180903_135712
no;Open;High;Low;Close;RSI;MFI;BB.2s;BB.1s;BB.main;BB.-1s;BB.-2s;Diff;High/Low;datetime
1425;139.112;139.474;139.063;139.168;72.0562118435932;62.16582747475086;140.1616507680916;137.9752253840458;135.7888;133.6023746159541;131.4159492319083;0.0560000000000116;0.4110000000000014;2013.11.30 00:00;2013.11.30 07:00;1
1426;139.053;139.704;138.967;139.12;71.9105642968672;59.966792906249;139.7528815315521;137.607165765776;135.46145;133.3157342342239;131.1700184684478;0.06700000000000728;0.7369999999999948;2013.11.29 00:00;2013.11.29 07:00;2
1427;138.679;139.179;138.314;139.046;71.6944900716567;59.68335402262085;139.2011769735854;137.1934884867927;135.1858;133.1781115132073;131.1704230264146;0.3669999999999902;0.8650000000000091;2013.11.28 00:00;2013.11.28 07:00;3
1428;137.402;138.79;137.172;138.677;70.62403014114275;54.55889567193266;138.6205075765555;136.7397037882778;134.8589;132.9780962117222;131.0972924234445;1.275000000000006;1.617999999999995;2013.11.27 00:00;2013.11.27 07:00;4
1429;137.316;137.674;137.101;137.405;66.47166245418717;50.00424786821288;137.9731564835257;136.2797282417628;134.5863;132.8928717582371;131.1994435164743;0.08899999999999864;0.5730000000000075;2013.11.26 00:00;2013.11.26 07:00;5
1430;137.24;137.983;137.02;137.318;66.16086417968717;52.32303797890782;137.5538307796026;135.9635653898013;134.3732999999999;132.7830346101986;131.1927692203973;0.07800000000000296;0.9629999999999939;2013.11.25 00:00;2013.11.25 07:00;6
1431;136.806;137.335;136.749;137.257;65.95062682283053;46.74192928250288;137.0789161252242;135.6270330626121;134.1751499999999;132.7232669373878;131.2713838747757;0.4509999999999934;0.5860000000000127;2013.11.23 00:00;2013.11.23 07:00;7
1432;135.824;136.994;135.776;136.812;64.41859606084091;42.95141908115935;136.5423781698639;135.2738390849319;134.0052999999999;132.736760915068;131.468221830136;0.9879999999999995;1.217999999999989;2013.11.22 00:00;2013.11.22 07:00;8
1433;135.16;135.997;134.109;135.798;60.57898028099609;42.15653758294685;136.1943397225909;135.0605448612954;133.9267499999999;132.7929551387045;131.659160277409;0.6380000000000052;1.888000000000005;2013.11.21 00:00;2013.11.21 07:00;9
1434;135.037;135.942;135.007;135.185;57.9744831979137;48.41500147384953;136.0633899299724;134.9777449649862;133.8920999999999;132.8064550350137;131.7208100700275;0.1479999999999961;0.9350000000000023;2013.11.20 00:00;2013.11.20 07:00;10
