[20190427_174404 / views.py:11279]
fname_Src_CSV	44_5.1_10_rawdata.(AUDJPY).(Period-M15).(NumOfUnits-18000).(Bars-ALL-20190424_184417).20190311_081029.csv
slice by	through
this file	(20190427_174402).(AUDJPY-M15).[sec-1~BB-histogram.UU-UD-DU-DD].csv 
pair	AUDJPY
timeframe	M15
start	2018.06.14 17:30
end	2019.04.24 12:30
total bars	21114

[20190427_174404 / views.py:11298]
[in-BB locations]==============================
loc.	UU	UD	DU	DD	%UU	%UD	%DU	%DD
> 2S	517	582	54	65	0.1018	0.1077	0.0100	0.0137
2S >= / >= 1S	1309	1475	686	742	0.2578	0.2730	0.1272	0.1561
1S > / >= main	1200	1341	1318	1181	0.2364	0.2482	0.2445	0.2485
main > / >= M1S	1246	1208	1298	1080	0.2454	0.2236	0.2408	0.2273
M1S > / >= M2S	738	733	1380	1150	0.1454	0.1357	0.2560	0.2420
M2S >	67	64	655	534	0.0132	0.0118	0.1215	0.1124
