[20181001_123033 / libfx.py:7035]
source = 44_3.2_15_file-io.EURJPY.Period-H1.Days-5000.Bars-120000.20180903_135340.(m-08).20180926_205209.csv
log file = op_2-2.detect.highs-lows.v-3.EURJPY-Period-H1.(m-08).20181001_123030.log

lo_Highs	lo_Lows	lenOf_LO_BarDatas
103	76	552
0.187	0.138	1.000

[20181001_123033 / libfx.py:7082]
<highs>
datetime(local)	start	current	diff
2018.08.10 23:00	126.5430	126.5460	0.0030
2018.08.10 17:00	127.1330	126.8840	-0.2490
2018.08.10 15:00	127.2260	127.2260	0.0000
2018.08.09 17:00	128.6300	128.6310	0.0010
2018.08.09 11:00	128.7000	128.6230	-0.0770
2018.08.09 02:00	128.6650	128.6640	-0.0010
2018.08.08 18:00	128.5860	128.5870	0.0010
2018.08.08 07:00	129.1990	129.1510	-0.0480
2018.08.08 00:00	128.9840	128.9330	-0.0510
2018.08.07 22:00	128.8360	128.8350	-0.0010
2018.08.07 10:00	128.6280	128.6280	0.0000
2018.08.07 06:00	128.6770	128.6940	0.0170
2018.08.06 22:00	128.6930	128.6510	-0.0420
2018.08.06 20:00	128.6030	128.6040	0.0010
2018.08.06 18:00	128.5460	128.5460	0.0000
2018.08.06 10:00	128.6600	128.5670	-0.0930
2018.08.03 23:00	128.8380	128.7080	-0.1300
2018.08.03 19:00	129.2880	129.2850	-0.0030
2018.08.03 17:00	129.3220	129.2560	-0.0660
2018.08.03 12:00	129.3680	129.3660	-0.0020
2018.08.03 08:00	129.3300	129.3280	-0.0020
2018.08.03 06:00	129.3250	129.3360	0.0110
2018.08.03 00:00	129.4210	129.4190	-0.0020
2018.08.02 21:00	129.5110	129.4720	-0.0390
2018.08.02 19:00	129.5060	129.5060	0.0000
2018.08.02 13:00	129.9640	129.9620	-0.0020
2018.08.02 04:00	130.1200	130.1180	-0.0020
2018.08.01 20:00	130.7530	130.7540	0.0010
2018.08.01 18:00	130.8370	130.8370	0.0000
2018.08.01 13:00	130.9950	130.7450	-0.2500
2018.08.01 11:00	130.6280	130.6290	0.0010
2018.08.01 08:00	130.7160	130.6170	-0.0990

<lows>
datetime(local)	start	current	diff
2018.08.31 19:00	128.9370	129.3150	0.3780
2018.08.31 15:00	129.4560	129.6370	0.1810
2018.08.30 20:00	129.8320	130.5110	0.6790
2018.08.30 16:00	130.6950	130.7110	0.0160
2018.08.30 14:00	130.6280	130.6310	0.0030
2018.08.30 07:00	130.6100	130.8240	0.2140
2018.08.29 13:00	130.1130	130.1130	0.0000
2018.08.29 02:00	130.1220	130.1590	0.0370
2018.08.28 23:00	130.1900	130.2390	0.0490
2018.08.28 12:00	129.9550	129.9980	0.0430
2018.08.28 10:00	130.0130	130.0150	0.0020
2018.08.28 05:00	129.7580	129.7580	0.0000
2018.08.27 09:00	129.0610	129.5990	0.5380
2018.08.25 00:00	129.2880	129.3270	0.0390
2018.08.24 15:00	128.8700	128.8710	0.0010
2018.08.24 00:00	128.5670	128.7340	0.1670
2018.08.23 11:00	128.1120	128.1170	0.0050
2018.08.23 08:00	128.1270	128.2010	0.0740
2018.08.23 05:00	128.2030	128.2230	0.0200
2018.08.23 01:00	128.1590	128.1600	0.0010
2018.08.22 14:00	127.7990	127.8350	0.0360
2018.08.22 03:00	127.4840	127.8830	0.3990
2018.08.21 13:00	126.8900	126.9190	0.0290
2018.08.20 14:00	126.3900	126.3900	0.0000
2018.08.18 05:00	126.3660	126.5590	0.1930
2018.08.17 15:00	126.2060	126.2060	0.0000
2018.08.17 01:00	126.2810	126.2780	-0.0030
2018.08.16 23:00	126.1480	126.1470	-0.0010
2018.08.16 20:00	125.9940	126.0240	0.0300
2018.08.16 18:00	126.1130	126.1100	-0.0030
2018.08.16 15:00	126.0570	126.2820	0.2250
2018.08.16 13:00	126.1930	126.1950	0.0020
2018.08.16 06:00	125.5710	125.6360	0.0650
2018.08.15 17:00	125.4610	126.1620	0.7010
2018.08.15 11:00	126.3100	126.3120	0.0020
2018.08.14 20:00	126.1220	126.5590	0.4370
2018.08.14 07:00	126.3020	126.2980	-0.0040
2018.08.14 03:00	126.1650	126.1630	-0.0020
2018.08.13 23:00	126.7550	126.7540	-0.0010
2018.08.13 18:00	125.6310	125.6290	-0.0020
2018.08.13 16:00	125.6160	125.6150	-0.0010
2018.08.13 09:00	125.7100	126.0590	0.3490
2018.08.10 21:00	127.1820	127.1830	0.0010
2018.08.10 11:00	127.8580	127.9300	0.0720
2018.08.10 02:00	128.0150	128.2850	0.2700
2018.08.09 19:00	128.3730	128.8600	0.4870
2018.08.09 15:00	128.8340	128.8340	0.0000
2018.08.09 09:00	128.7570	128.7570	0.0000
2018.08.09 04:00	128.8150	128.9320	0.1170
2018.08.09 00:00	128.7130	128.7130	0.0000
2018.08.08 20:00	128.7010	128.7560	0.0550
2018.08.08 13:00	129.0490	129.3880	0.3390
2018.08.08 11:00	129.2730	129.2740	0.0010
2018.08.08 05:00	129.1960	129.1960	0.0000
2018.08.07 20:00	128.9290	128.9290	0.0000
2018.08.07 18:00	128.9380	128.9400	0.0020
2018.08.07 16:00	128.9160	128.9150	-0.0010
2018.08.07 14:00	128.6800	128.6810	0.0010
2018.08.07 12:00	128.6870	128.6860	-0.0010
2018.08.07 08:00	128.7030	128.6980	-0.0050
2018.08.07 04:00	128.7300	128.7320	0.0020
2018.08.07 01:00	128.8230	128.8540	0.0310
2018.08.06 16:00	128.6890	128.6900	0.0010
2018.08.06 13:00	128.6840	128.7320	0.0480
2018.08.06 07:00	128.6120	128.6530	0.0410
2018.08.04 02:00	128.7120	128.9680	0.2560
2018.08.03 21:00	129.3560	129.3570	0.0010
2018.08.03 14:00	129.4420	129.4640	0.0220
2018.08.03 10:00	129.4630	129.4630	0.0000
2018.08.03 02:00	129.4170	129.5820	0.1650
2018.08.02 15:00	129.8220	129.9810	0.1590
2018.08.02 10:00	130.1400	130.2540	0.1140
2018.08.02 08:00	130.2410	130.2400	-0.0010
2018.08.02 06:00	130.2450	130.2770	0.0320
2018.08.01 22:00	130.2940	130.8430	0.5490
2018.08.01 06:00	130.7070	130.7770	0.0700

