[20190104_163236 / libfx_2.py:2961] 
#####	#####	#####	#####	#####	#####	#####	#####	
Source csv						44_3.2_15_file-io.EURJPY.Period-H1.Days-5000.Bars-120000.20180903_135340.(m-02).20180926_205209.csv
Pair	EURJPY
Period	: H1
#####	#####	#####	#####	#####	#####	#####	#####	
a0[0]	a0[1].dateTime	close	BB.main	BB.+1	BB.+2	e0(-2).dateTime	close	e0(-2).BB.main	e0(-2).BB.+1	e0(-2).BB.+2

1	2018.01.31 17:00	135.989	135.288	135.585	135.881
1	2018.02.01 05:00	135.851	135.627	135.813	135.999
1	2018.02.01 07:00	135.817	135.675	135.832	135.989
1	2018.02.02 04:00	137.000	136.575	136.869	137.163
1	2018.02.02 20:00	137.409	137.145	137.327	137.509
1	2018.02.05 00:00	137.073	137.206	137.333	137.460
1	2018.02.06 00:00	135.040	136.494	137.117	137.739
1	2018.02.06 02:00	135.118	136.291	137.036	137.781
1	2018.02.06 12:00	135.463	135.322	136.117	136.913
1	2018.02.06 15:00	135.124	135.057	135.603	136.148
1	2018.02.07 03:00	135.581	135.316	135.627	135.938
1	2018.02.07 05:00	135.430	135.357	135.643	135.929
1	2018.02.07 08:00	135.362	135.338	135.611	135.884
1	2018.02.07 16:00	134.803	135.231	135.593	135.954
1	2018.02.07 18:00	134.510	135.122	135.546	135.970
1	2018.02.08 02:00	134.167	134.572	134.976	135.381
1	2018.02.08 04:00	134.256	134.460	134.793	135.125
1	2018.02.08 11:00	134.232	134.302	134.515	134.728
1	2018.02.08 15:00	134.505	134.251	134.428	134.604
1	2018.02.08 20:00	133.627	134.134	134.496	134.858
1	2018.02.09 02:00	133.357	133.857	134.395	134.934
1	2018.02.09 12:00	133.784	133.518	133.812	134.105
1	2018.02.09 15:00	133.815	133.521	133.798	134.076
1	2018.02.12 08:00	133.547	133.240	133.616	133.993
1	2018.02.13 03:00	133.616	133.401	133.585	133.769
1	2018.02.13 07:00	133.347	133.414	133.595	133.777
1	2018.02.13 12:00	132.888	133.317	133.652	133.986
1	2018.02.13 14:00	132.830	133.269	133.634	133.998
1	2018.02.13 16:00	133.087	133.215	133.586	133.957
1	2018.02.14 00:00	133.161	133.007	133.245	133.484
1	2018.02.14 02:00	133.143	132.981	133.186	133.391
