[20181231_160056 / libfx_2.py:2970] 
#####	#####	#####	#####	#####	#####	#####	#####	
Source csv						44_3.2_15_file-io.EURJPY.Period-H1.Days-5000.Bars-120000.20180903_135340.(m-05).20180926_205209.csv
Pair	EURJPY
Period	: H1
#####	#####	#####	#####	#####	#####	#####	#####	
a0[0]	a0[1].dateTime	close	BB.main	BB.+1	BB.+2	e0(-2).dateTime	close	e0(-2).BB.main	e0(-2).BB.+1	e0(-2).BB.+2

1	2018.04.30 17:00	132.201	132.285	132.402	132.518
1	2018.04.30 19:00	132.034	132.254	132.401	132.548
1	2018.04.30 21:00	132.027	132.228	132.389	132.551
1	2018.04.30 23:00	132.039	132.204	132.376	132.547
1	2018.05.01 10:00	132.038	132.053	132.106	132.160
1	2018.05.01 12:00	131.963	132.038	132.101	132.165
1	2018.05.01 15:00	131.922	132.016	132.081	132.147
1	2018.05.02 01:00	131.808	131.859	132.004	132.149
1	2018.05.02 07:00	131.751	131.771	131.861	131.951
1	2018.05.02 09:00	131.973	131.762	131.844	131.926
1	2018.05.02 15:00	131.893	131.793	131.874	131.954
1	2018.05.02 18:00	131.561	131.767	131.881	131.994
1	2018.05.02 21:00	131.583	131.725	131.876	132.026
1	2018.05.03 16:00	130.926	131.297	131.485	131.673
1	2018.05.03 23:00	130.912	131.099	131.423	131.746
1	2018.05.04 03:00	130.834	130.989	131.289	131.589
1	2018.05.04 12:00	130.497	130.720	130.892	131.065
1	2018.05.04 16:00	130.244	130.648	130.870	131.093
1	2018.05.04 18:00	130.402	130.582	130.812	131.042
1	2018.05.07 07:00	130.507	130.401	130.500	130.598
1	2018.05.07 11:00	130.398	130.404	130.496	130.588
1	2018.05.07 18:00	130.174	130.351	130.467	130.583
1	2018.05.07 21:00	130.045	130.293	130.435	130.577
1	2018.05.08 05:00	129.933	130.124	130.256	130.388
1	2018.05.08 13:00	129.431	129.920	130.129	130.338
1	2018.05.08 15:00	129.458	129.846	130.083	130.320
1	2018.05.09 06:00	129.804	129.501	129.655	129.809
1	2018.05.09 08:00	129.777	129.528	129.698	129.867
1	2018.05.09 16:00	130.389	129.802	130.144	130.486
1	2018.05.10 13:00	130.375	130.171	130.303	130.435
1	2018.05.10 15:00	130.507	130.212	130.351	130.490
1	2018.05.10 22:00	130.461	130.322	130.444	130.567
1	2018.05.11 08:00	130.410	130.384	130.462	130.540
1	2018.05.11 19:00	130.617	130.416	130.558	130.699
1	2018.05.14 18:00	131.161	130.951	131.210	131.469
1	2018.05.14 21:00	130.972	131.008	131.222	131.436
1	2018.05.15 06:00	130.943	131.039	131.205	131.372
1	2018.05.15 17:00	130.823	130.893	131.040	131.188
1	2018.05.15 19:00	130.859	130.893	131.039	131.185
1	2018.05.16 06:00	130.494	130.676	130.894	131.113
1	2018.05.16 08:00	130.552	130.619	130.801	130.982
1	2018.05.16 10:00	130.535	130.582	130.739	130.897
1	2018.05.16 14:00	129.858	130.455	130.726	130.998
1	2018.05.16 16:00	130.022	130.351	130.662	130.973
1	2018.05.17 21:00	130.670	130.520	130.675	130.829
1	2018.05.18 13:00	130.810	130.795	130.943	131.091
1	2018.05.18 18:00	130.365	130.755	130.970	131.185
1	2018.05.18 23:00	130.358	130.658	130.941	131.224
1	2018.05.21 02:00	130.470	130.585	130.845	131.105
1	2018.05.21 04:00	130.462	130.536	130.772	131.007
1	2018.05.21 15:00	130.937	130.566	130.755	130.944
1	2018.05.21 18:00	130.731	130.627	130.786	130.945
1	2018.05.22 12:00	131.125	130.818	130.989	131.161
1	2018.05.22 16:00	130.806	130.848	131.023	131.199
1	2018.05.22 21:00	130.748	130.807	130.988	131.170
1	2018.05.23 00:00	130.629	130.784	130.972	131.161
1	2018.05.23 03:00	130.612	130.773	130.971	131.169
1	2018.05.23 06:00	129.998	130.631	130.967	131.302
1	2018.05.23 11:00	128.858	130.262	130.844	131.426
1	2018.05.23 13:00	128.547	130.040	130.792	131.544
1	2018.05.23 19:00	128.921	129.439	130.238	131.037
1	2018.05.23 22:00	128.892	129.175	129.830	130.486
1	2018.05.24 01:00	128.736	128.961	129.470	129.979
1	2018.05.24 05:00	128.316	128.645	128.857	129.070
1	2018.05.24 07:00	128.191	128.576	128.823	129.070
1	2018.05.24 15:00	128.568	128.518	128.761	129.005
1	2018.05.25 06:00	128.303	128.273	128.503	128.734
1	2018.05.25 11:00	128.453	128.166	128.330	128.494
