Pair=EURJPY;Period=H1;Days=5000;Shift=1;Bars=120000;Time=20180903_135340;;;;;;;;;;
no;Open;High;Low;Close;RSI;MFI;BB.2s;BB.1s;BB.main;BB.-1s;BB.-2s;Diff;High/Low;datetime;
25;130.036;130.118;129.691;129.831;38.3114193186;47.7933172589;131.0563279515;130.8043889757;130.55245;130.3005110243;130.0485720485;-0.205;0.427;2018.08.30 16:00;2018.08.30 23:00;25
26;130.222;130.353;130.035;130.037;42.2845160865;49.5729035892;130.9711503125;130.7811751563;130.5912;130.4012248437;130.2112496875;-0.185;0.318;2018.08.30 15:00;2018.08.30 22:00;26
27;130.511;130.54;130.182;130.225;46.4619815004;56.1102281815;130.921496922;130.775298461;130.6291;130.482901539;130.336703078;-0.286;0.358;2018.08.30 14:00;2018.08.30 21:00;27
28;130.499;130.699;130.402;130.511;54.2006819895;62.732600465;130.8894325504;130.7730662752;130.6567;130.5403337248;130.4239674496;0.012;0.297;2018.08.30 13:00;2018.08.30 20:00;28
29;130.391;130.509;130.342;130.5;53.9202479669;64.7515169937;130.8863671934;130.7729835967;130.6596;130.5462164033;130.4328328066;0.109;0.167;2018.08.30 12:00;2018.08.30 19:00;29
30;130.616;130.684;130.252;130.391;51.1017176362;65.7331466158;130.9216278562;130.7851389281;130.64865;130.5121610719;130.3756721438;-0.225;0.432;2018.08.30 11:00;2018.08.30 18:00;30
31;130.695;130.786;130.583;130.617;58.1018836214;71.7327890456;131.0384320744;130.8311910372;130.62395;130.4167089628;130.2094679256;-0.078;0.203;2018.08.30 10:00;2018.08.30 17:00;31
32;130.507;130.74;130.505;130.711;61.4267435367;66.7498455528;131.143161412;130.861930706;130.5807;130.299469294;130.018238588;0.204;0.235;2018.08.30 09:00;2018.08.30 16:00;32
33;130.628;130.632;130.48;130.505;56.209705843;61.8033495984;131.2093686638;130.8694343319;130.5295;130.1895656681;129.8496313362;-0.123;0.152;2018.08.30 08:00;2018.08.30 15:00;33
34;130.588;130.678;130.568;130.631;61.0039788573;66.0290106534;131.2461827749;130.8699913875;130.4938;130.1176086125;129.7414172251;0.043;0.11;2018.08.30 07:00;2018.08.30 14:00;34
35;130.61;130.683;130.54;130.588;59.8949784151;60.8946513457;131.2668218841;130.857985942;130.44915;130.040314058;129.6314781159;-0.022;0.143;2018.08.30 06:00;2018.08.30 13:00;35
36;130.633;130.693;130.602;130.611;60.7732049357;59.7245326286;131.2813970964;130.8431485482;130.4049;129.9666514518;129.5284029036;-0.022;0.091;2018.08.30 05:00;2018.08.30 12:00;36
37;130.756;130.812;130.473;130.612;60.8100337001;54.2234507437;131.2733908737;130.8188704368;130.36435;129.9098295632;129.4553091263;-0.144;0.339;2018.08.30 04:00;2018.08.30 11:00;37
38;130.777;130.863;130.714;130.758;66.3903164967;54.5751226559;131.2588768871;130.7906384435;130.3224;129.8541615565;129.3859231129;-0.019;0.149;2018.08.30 03:00;2018.08.30 10:00;38
39;130.785;130.811;130.743;130.778;67.1927407855;51.1784763699;131.2084384393;130.7486942196;130.28895;129.8292057804;129.3694615607;-0.007;0.068;2018.08.30 02:00;2018.08.30 09:00;39
40;130.824;130.834;130.771;130.785;67.463861169;55.6947970736;131.1497886086;130.7027443043;130.2557;129.8086556957;129.3616113914;-0.039;0.063;2018.08.30 01:00;2018.08.30 08:00;40
41;130.758;130.833;130.687;130.824;68.9360945542;57.7429723363;131.0838373672;130.6527686836;130.2217;129.7906313164;129.3595626328;0.066;0.146;2018.08.30 00:00;2018.08.30 07:00;41
42;130.725;130.788;130.721;130.739;67.4660865511;54.2437780041;131.0013740917;130.5910870459;130.1808;129.7705129541;129.3602259083;0.014;0.067;2018.08.29 23:00;2018.08.30 06:00;42
43;130.668;130.773;130.666;130.727;67.2582839367;55.4720466827;130.9261928094;130.5349714047;130.14375;129.7525285953;129.3613071906;0.059;0.107;2018.08.29 22:00;2018.08.30 05:00;43
44;130.606;130.678;130.528;130.668;66.2514348411;52.5003970853;130.8437316418;130.4746908209;130.10565;129.7366091791;129.3675683582;0.062;0.15;2018.08.29 21:00;2018.08.30 04:00;44
45;130.793;130.808;130.553;130.606;65.182569622;55.3065251375;130.7649903095;130.4189701548;130.07295;129.7269298452;129.3809096905;-0.187;0.255;2018.08.29 20:00;2018.08.30 03:00;45
46;130.781;130.844;130.659;130.795;71.7647958679;53.8009161833;130.6897098367;130.3657299184;130.04175;129.7177700816;129.3937901633;0.014;0.185;2018.08.29 19:00;2018.08.30 02:00;46
47;130.575;130.848;130.543;130.777;71.5044487963;50.2370829145;130.5513728195;130.2772864097;130.0032;129.7291135903;129.4550271805;0.202;0.305;2018.08.29 18:00;2018.08.30 01:00;47
48;130.273;130.669;130.181;130.569;68.2952178308;44.0655580221;130.383458152;130.174304076;129.96515;129.755995924;129.546841848;0.296;0.488;2018.08.29 17:00;2018.08.30 00:00;48
49;129.896;130.288;129.883;130.281;62.7816341472;35.2767475689;130.2596005442;130.0999752721;129.94035;129.7807247279;129.6210994558;0.385;0.405;2018.08.29 16:00;2018.08.29 23:00;49
50;129.752;129.911;129.678;129.897;52.2671210014;28.5727925209;130.2240486928;130.0782243464;129.9324;129.7865756536;129.6407513072;0.145;0.233;2018.08.29 15:00;2018.08.29 22:00;50
51;129.688;129.832;129.581;129.752;46.8842279771;23.1351263089;130.2527318343;130.0991159171;129.9455;129.7918840829;129.6382681657;0.064;0.251;2018.08.29 14:00;2018.08.29 21:00;51
52;129.79;129.863;129.68;129.687;44.2046585185;28.6774809127;130.2688205779;130.1167102889;129.9646;129.8124897111;129.6603794221;-0.103;0.183;2018.08.29 13:00;2018.08.29 20:00;52
53;129.739;129.845;129.697;129.791;47.8758002828;27.7868277894;130.2810885854;130.1354442927;129.9898;129.8441557073;129.6985114146;0.052;0.148;2018.08.29 12:00;2018.08.29 19:00;53
54;129.704;129.85;129.662;129.738;45.6922611898;29.7494230737;130.3077635972;130.1599817986;130.0122;129.8644182014;129.7166364028;0.034;0.188;2018.08.29 11:00;2018.08.29 18:00;54
55;129.8;129.975;129.69;129.703;44.2264929559;36.0113287375;130.3042765431;130.1682882716;130.0323;129.8963117284;129.7603234569;-0.097;0.285;2018.08.29 10:00;2018.08.29 17:00;55
56;129.781;129.854;129.748;129.8;47.6096811192;41.2613355389;130.2783137317;130.1649318658;130.05155;129.9381681342;129.8247862683;0.019;0.106;2018.08.29 09:00;2018.08.29 16:00;56
57;130.089;130.109;129.727;129.773;46.5280344076;46.3723762497;130.2616704893;130.1599352446;130.0582;129.9564647554;129.8547295107;-0.316;0.382;2018.08.29 08:00;2018.08.29 15:00;57
58;130.113;130.116;130.042;130.089;60.3908919434;51.667012512;130.2341242846;130.1500371423;130.06595;129.9818628577;129.8977757154;-0.024;0.074;2018.08.29 07:00;2018.08.29 14:00;58
59;130.103;130.124;130.069;130.113;61.717660822;50.016683303;130.2416585346;130.1485792673;130.0555;129.9624207327;129.8693414654;0.01;0.055;2018.08.29 06:00;2018.08.29 13:00;59
60;130.005;130.204;129.993;130.105;61.4494621494;51.0636534082;130.2431058376;130.1434279188;130.04375;129.9440720812;129.8443941624;0.1;0.211;2018.08.29 05:00;2018.08.29 12:00;60
61;129.997;130.039;129.972;130.006;57.9893830272;50.8779543441;130.2376266934;130.1365883467;130.03555;129.9345116533;129.8334733066;0.009;0.067;2018.08.29 04:00;2018.08.29 11:00;61
62;129.961;130.075;129.946;129.998;57.6979117305;51.1007647584;130.2506480222;130.1381490111;130.02565;129.9131509889;129.8006519778;0.037;0.129;2018.08.29 03:00;2018.08.29 10:00;62
63;130.014;130.032;129.907;129.965;56.5156398069;47.6220557135;130.2564438325;130.1371719162;130.0179;129.8986280838;129.7793561676;-0.049;0.125;2018.08.29 02:00;2018.08.29 09:00;63
64;129.981;130.04;129.979;130.014;58.8351605313;51.4786020997;130.2564266931;130.1369133465;130.0174;129.8978866535;129.7783733069;0.033;0.061;2018.08.29 01:00;2018.08.29 08:00;64
65;130.03;130.062;129.948;129.982;57.7595992952;52.500604751;130.2557739116;130.1361869558;130.0166;129.8970130442;129.7774260884;-0.048;0.114;2018.08.29 00:00;2018.08.29 07:00;65
66;130.017;130.053;129.999;130.024;59.7046910283;53.7931286532;130.2558006355;130.1348253177;130.01385;129.8928746823;129.7718993645;0.007;0.054;2018.08.28 23:00;2018.08.29 06:00;66
67;130.075;130.116;130.008;130.016;59.4576385245;57.0020469747;130.2553069243;130.1343534621;130.0134;129.8924465379;129.7714930758;-0.059;0.108;2018.08.28 22:00;2018.08.29 05:00;67
68;130.122;130.154;130.033;130.073;62.0319350623;61.6390920078;130.2571099839;130.131154992;130.0052;129.879245008;129.7532900161;-0.049;0.121;2018.08.28 21:00;2018.08.29 04:00;68
69;130.158;130.195;130.087;130.122;64.3056981045;66.1074722542;130.2634476314;130.1259738157;129.9885;129.8510261843;129.7135523686;-0.036;0.108;2018.08.28 20:00;2018.08.29 03:00;69
70;130.135;130.193;130.073;130.159;66.0422221496;64.6119068777;130.2646345334;130.1155672667;129.9665;129.8174327333;129.6683654666;0.024;0.12;2018.08.28 19:00;2018.08.29 02:00;70
71;130.19;130.259;130.117;130.134;65.4432226373;66.1068969719;130.2483777674;130.0962138837;129.94405;129.7918861163;129.6397222326;-0.056;0.142;2018.08.28 18:00;2018.08.29 01:00;71
72;130.235;130.235;130.066;130.191;68.0429561438;61.9420301851;130.2267601159;130.076005058;129.92525;129.774494942;129.6237398841;-0.044;0.169;2018.08.28 17:00;2018.08.29 00:00;72
73;130.14;130.272;130.096;130.239;70.2763394905;65.5588040273;130.1875467227;130.0454733613;129.9034;129.7613266387;129.6192532773;0.099;0.176;2018.08.28 16:00;2018.08.28 23:00;73
74;130.089;130.167;129.98;130.14;68.2333351783;60.3328941075;130.1264279148;130.0021139574;129.8778;129.7534860426;129.6291720852;0.051;0.187;2018.08.28 15:00;2018.08.28 22:00;74
75;129.933;130.134;129.909;130.088;67.1051331448;59.2894059438;130.0802609965;129.9702804983;129.8603;129.7503195017;129.6403390035;0.155;0.225;2018.08.28 14:00;2018.08.28 21:00;75
76;129.926;130.028;129.903;129.933;63.4269966377;59.969625982;130.0442986207;129.9427993103;129.8413;129.7398006897;129.6383013793;0.007;0.125;2018.08.28 13:00;2018.08.28 20:00;76
77;129.88;129.976;129.854;129.928;63.3012452025;60.6117295477;130.0494693585;129.9368846792;129.8243;129.7117153208;129.5991306415;0.048;0.122;2018.08.28 12:00;2018.08.28 19:00;77
78;129.877;129.944;129.8;129.88;62.1131940032;60.9138137772;130.0957360784;129.9455680392;129.7954;129.6452319608;129.4950639216;0.003;0.144;2018.08.28 11:00;2018.08.28 18:00;78
79;129.941;130.018;129.824;129.878;62.0645822748;66.7225873196;130.1537536188;129.9577268094;129.7617;129.5656731906;129.3696463812;-0.063;0.194;2018.08.28 10:00;2018.08.28 17:00;79
80;129.809;129.975;129.768;129.941;64.5427737158;65.6617404523;130.2039622477;129.9635061239;129.72305;129.4825938761;129.2421377523;0.132;0.207;2018.08.28 09:00;2018.08.28 16:00;80
81;129.841;129.858;129.706;129.808;61.4561722769;59.6287859593;130.2360743556;129.9564871778;129.6769;129.3973128222;129.1177256444;-0.033;0.152;2018.08.28 08:00;2018.08.28 15:00;81
82;129.955;129.962;129.843;129.843;62.8233883655;63.518816091;130.2515853307;129.9463176653;129.64105;129.3357823347;129.0305146693;-0.112;0.119;2018.08.28 07:00;2018.08.28 14:00;82
83;129.997;130.005;129.932;129.955;67.3803851902;67.5651883296;130.2532040802;129.9278520401;129.6025;129.2771479599;128.9517959198;-0.042;0.073;2018.08.28 06:00;2018.08.28 13:00;83
84;129.928;130.0;129.875;129.998;69.2114744238;68.1549426736;130.2427350664;129.8970425332;129.55135;129.2056574668;128.8599649336;0.07;0.125;2018.08.28 05:00;2018.08.28 12:00;84
85;130.013;130.045;129.853;129.927;67.8406007198;60.9909208232;130.2128878877;129.8543189439;129.49575;129.1371810561;128.7786121123;-0.086;0.192;2018.08.28 04:00;2018.08.28 11:00;85
86;129.85;130.032;129.834;130.015;71.5940761044;62.2131199289;130.1697189964;129.8092844982;129.44885;129.0884155018;128.7279810036;0.165;0.198;2018.08.28 03:00;2018.08.28 10:00;86
87;129.739;129.859;129.739;129.852;68.5302374522;57.3601777033;130.0914140538;129.7463070269;129.4012;129.0560929731;128.7109859462;0.113;0.12;2018.08.28 02:00;2018.08.28 09:00;87
88;129.683;129.761;129.679;129.739;66.1238505438;52.4037139748;130.0326348666;129.6985674333;129.3645;129.0304325667;128.6963651334;0.056;0.082;2018.08.28 01:00;2018.08.28 08:00;88
89;129.725;129.754;129.629;129.682;64.835307805;47.774158785;129.9865730506;129.6601115253;129.33365;129.0071884747;128.6807269494;-0.043;0.125;2018.08.28 00:00;2018.08.28 07:00;89
90;129.758;129.789;129.698;129.71;66.0069671127;48.7553336876;129.9506557003;129.6340028501;129.31735;129.0006971499;128.6840442997;-0.048;0.091;2018.08.27 23:00;2018.08.28 06:00;90
91;129.752;129.766;129.721;129.758;68.0084859778;46.3657340967;129.9127205586;129.6078852793;129.30305;128.9982147207;128.6933794414;0.006;0.045;2018.08.27 22:00;2018.08.28 05:00;91
92;129.728;129.789;129.717;129.754;67.9315036808;51.1340435717;129.8846479285;129.5898739643;129.2951;129.0003260358;128.7055520715;0.026;0.072;2018.08.27 21:00;2018.08.28 04:00;92
93;129.79;129.831;129.705;129.727;67.4289115065;50.6558551487;129.8274316658;129.5514158329;129.2754;128.9993841671;128.7233683342;-0.063;0.126;2018.08.27 20:00;2018.08.28 03:00;93
94;129.705;129.825;129.668;129.79;69.8557430589;52.4267143129;129.7713482857;129.5143241428;129.2573;129.0002758572;128.7432517143;0.085;0.157;2018.08.27 19:00;2018.08.28 02:00;94
95;129.594;129.733;129.562;129.708;68.4517476148;50.689768681;129.6856015339;129.4590507669;129.2325;129.0059492331;128.7793984661;0.114;0.171;2018.08.27 18:00;2018.08.28 01:00;95
96;129.351;129.593;129.329;129.593;66.3645377978;49.5430335438;129.608179429;129.4092397145;129.2103;129.0113602855;128.812420571;0.242;0.264;2018.08.27 17:00;2018.08.28 00:00;96
97;129.207;129.374;129.167;129.35;61.2133810656;47.666060293;129.5539247764;129.3743123882;129.1947;129.0150876118;128.8354752236;0.143;0.207;2018.08.27 16:00;2018.08.27 23:00;97
98;129.104;129.223;129.059;129.206;57.5538494991;42.0526254335;129.5399352055;129.3638176028;129.1877;129.0115823972;128.8354647945;0.102;0.164;2018.08.27 15:00;2018.08.27 22:00;98
99;129.017;129.13;129.009;129.105;54.7063519261;41.2918313952;129.5437144961;129.366982248;129.19025;129.013517752;128.8367855039;0.088;0.121;2018.08.27 14:00;2018.08.27 21:00;99
100;129.092;129.121;128.958;129.018;52.0754505008;43.0213825052;129.5530378939;129.3762189469;129.1994;129.0225810531;128.8457621061;-0.074;0.163;2018.08.27 13:00;2018.08.27 20:00;100
101;129.071;129.2;129.067;129.091;54.6036794273;50.7738072683;129.5623843292;129.3886171646;129.21485;129.0410828354;128.8673156708;0.02;0.133;2018.08.27 12:00;2018.08.27 19:00;101
102;128.931;129.169;128.929;129.072;54.0521060237;52.0594074665;129.5625973004;129.3884986502;129.2144;129.0403013498;128.8662026996;0.141;0.24;2018.08.27 11:00;2018.08.27 18:00;102
103;128.886;129.009;128.835;128.932;49.7809095946;47.0483695399;129.5626619382;129.3884809691;129.2143;129.0401190309;128.8659380618;0.046;0.174;2018.08.27 10:00;2018.08.27 17:00;103
104;128.989;129.067;128.792;128.886;48.2802088491;46.4466339724;129.5533173759;129.3865586879;129.2198;129.0530413121;128.8862826241;-0.103;0.275;2018.08.27 09:00;2018.08.27 16:00;104
105;129.061;129.137;128.96;128.989;51.5575409328;53.0261425164;129.5386753666;129.3822626833;129.22585;129.0694373167;128.9130246334;-0.072;0.177;2018.08.27 08:00;2018.08.27 15:00;105
106;129.119;129.18;129.061;129.062;54.0268186967;57.2489775053;129.5495783133;129.3855141567;129.22145;129.0573858433;128.8933216867;-0.057;0.119;2018.08.27 07:00;2018.08.27 14:00;106
107;129.123;129.219;129.098;129.118;55.9807310939;61.2231164781;129.570729085;129.3908395425;129.21095;129.0310604575;128.851170915;-0.005;0.121;2018.08.27 06:00;2018.08.27 13:00;107
108;129.355;129.378;128.97;129.122;56.1184510699;60.8921861975;129.6053086014;129.3986543007;129.192;128.9853456993;128.7786913986;-0.233;0.408;2018.08.27 05:00;2018.08.27 12:00;108
109;129.423;129.423;129.318;129.356;65.0062200447;61.9687702416;129.6186830033;129.3981665017;129.17765;128.9571334984;128.7366169967;-0.067;0.105;2018.08.27 04:00;2018.08.27 11:00;109
110;129.6;129.6;129.372;129.424;67.9783969926;67.847952399;129.6057305871;129.3795652935;129.1534;128.9272347065;128.7010694129;-0.176;0.228;2018.08.27 03:00;2018.08.27 10:00;110
111;129.356;129.679;129.345;129.599;76.53347385;74.1155108313;129.5799459172;129.3515479586;129.12315;128.8947520414;128.6663540828;0.243;0.334;2018.08.27 02:00;2018.08.27 09:00;111
112;129.36;129.381;129.303;129.36;71.9541033366;73.6506767834;129.5039726312;129.2938863156;129.0838;128.8737136844;128.6636273688;0.0;0.078;2018.08.27 01:00;2018.08.27 08:00;112
113;129.355;129.385;129.332;129.365;72.234256736;77.9173904301;129.4824193571;129.2666346786;129.05085;128.8350653214;128.6192806429;0.01;0.053;2018.08.27 00:00;2018.08.27 07:00;113
