Pair=EURJPY;Period=D1;Days=2000;Shift=1;Bars=2000;Time=20180903_135712
no;Open;High;Low;Close;RSI;MFI;BB.2s;BB.1s;BB.main;BB.-1s;BB.-2s;Diff;High/Low;datetime
1869;101.246;101.39;100.903;100.961;52.04142334148024;55.47310497128891;101.5193352141517;100.6989176070758;99.87850000000003;99.05808239292422;98.23766478584841;-0.2849999999999966;0.4869999999999948;2012.06.30 00:00;2012.06.30 07:00;1
1870;98.544;101.251;98.509;101.242;53.2479468093895;57.58033847376857;101.394212190088;100.611606095044;99.82900000000004;99.04639390495605;98.26378780991206;2.698000000000008;2.742000000000004;2012.06.29 00:00;2012.06.29 07:00;2
1871;99.357;99.52;98.328;98.539;40.68048661056179;57.38713329136642;101.1887343770288;100.4486421885144;99.70855000000003;98.96845781148565;98.22836562297128;-0.8179999999999978;1.191999999999993;2012.06.28 00:00;2012.06.28 07:00;3
1872;99.1;99.611;98.829;99.356;44.08315065991324;62.94539444910675;101.2554455392016;100.4695727696008;99.68370000000003;98.89782723039924;98.11195446079847;0.2560000000000002;0.7820000000000107;2012.06.27 00:00;2012.06.27 07:00;4
1873;99.35;99.887;98.746;99.1;42.65535075692767;62.39567155147647;101.3777019544354;100.4915759772177;99.60545000000003;98.71932402278235;97.83319804556466;-0.25;1.141000000000005;2012.06.26 00:00;2012.06.26 07:00;5
1874;100.89;101.107;99.275;99.348;43.68185572623073;66.73750467596076;101.6039749036463;100.5515374518232;99.49910000000003;98.44666254817687;97.39422509635374;-1.542000000000002;1.831999999999994;2012.06.25 00:00;2012.06.25 07:00;6
1875;100.905;101.175;100.834;101.05;51.81091479360587;65.08352357896425;101.8272906146641;100.5931203073321;99.35895000000004;98.12477969266801;96.890609385336;0.144999999999996;0.340999999999994;2012.06.23 00:00;2012.06.23 07:00;7
1876;101.198;101.228;100.381;100.905;51.07401087607566;61.26488769408221;101.6978646151912;100.4276073075956;99.15735000000004;97.88709269240445;96.61683538480885;-0.2929999999999922;0.8469999999999942;2012.06.22 00:00;2012.06.22 07:00;8
1877;100.808;101.624;100.478;101.2;52.62950763099534;61.75885888444802;101.4731203794372;100.2386601897186;99.00420000000005;97.7697398102815;96.53527962056292;0.3919999999999959;1.146000000000001;2012.06.21 00:00;2012.06.21 07:00;9
1878;100.176;101.134;99.828;100.804;50.71535046933317;56.43781766808485;101.2051126467269;100.0659313233635;98.92675000000006;97.78756867663665;96.64838735327325;0.6280000000000001;1.305999999999997;2012.06.20 00:00;2012.06.20 07:00;10
