Pair=EURJPY;Period=H1;Days=5000;Shift=1;Bars=120000;Time=20180903_135340;;;;;;;;;;
no;Open;High;Low;Close;RSI;MFI;BB.2s;BB.1s;BB.main;BB.-1s;BB.-2s;Diff;High/Low;datetime;
619;129.264;129.297;129.22;129.251;36.9585614388;42.6391243117;129.517099792;129.637299584;129.3969;129.276700208;129.156500416;-0.013;0.077;2018.07.27 13:00;2018.07.27 20:00;11
620;129.275;129.34;129.237;129.266;37.4189415004;40.24945127;129.5246400318;129.6411300635;129.40815;129.2916599682;129.1751699365;-0.009;0.103;2018.07.27 12:00;2018.07.27 19:00;12
621;129.309;129.327;129.21;129.27;37.5373977416;32.5906956303;129.563820767;129.695891534;129.43175;129.299679233;129.167608466;-0.039;0.117;2018.07.27 11:00;2018.07.27 18:00;13
622;129.294;129.395;129.208;129.308;38.6413909754;40.9293516629;129.604043009;129.7508360181;129.45725;129.310456991;129.1636639819;0.014;0.187;2018.07.27 10:00;2018.07.27 17:00;14
623;129.394;129.428;129.253;129.295;38.0492402752;46.3850967731;129.6450490678;129.8072981356;129.4828;129.3205509322;129.1583018644;-0.099;0.175;2018.07.27 09:00;2018.07.27 16:00;15
624;129.305;129.435;129.305;129.399;41.060846844;51.2358418919;129.6769978748;129.8463957497;129.5076;129.3382021252;129.1688042503;0.094;0.13;2018.07.27 08:00;2018.07.27 15:00;16
625;129.294;129.375;129.279;129.304;36.7140061728;50.9900173945;129.7055989344;129.8838978688;129.5273;129.3490010656;129.1707021312;0.01;0.096;2018.07.27 07:00;2018.07.27 14:00;17
626;129.318;129.324;129.262;129.296;36.3383959581;46.695449583;129.7202482954;129.8940465909;129.54645;129.3726517046;129.1988534091;-0.022;0.062;2018.07.27 06:00;2018.07.27 13:00;18
627;129.216;129.319;129.209;129.319;36.9371586454;48.3136650832;129.7463358546;129.9199717092;129.5727;129.3990641454;129.2254282908;0.103;0.11;2018.07.27 05:00;2018.07.27 12:00;19
628;129.371;129.384;129.199;129.216;32.1831545165;42.8428922028;129.7630747974;129.9311995948;129.59495;129.4268252026;129.2587004052;-0.155;0.185;2018.07.27 04:00;2018.07.27 11:00;20
629;129.434;129.458;129.338;129.368;35.9864003279;43.3158480887;129.7816630997;129.9357761994;129.62755;129.4734369003;129.3193238006;-0.066;0.12;2018.07.27 03:00;2018.07.27 10:00;21
630;129.452;129.479;129.394;129.43;37.7134038524;44.60074384;129.818178387;129.9782567741;129.6581;129.498021613;129.3379432259;-0.022;0.085;2018.07.27 02:00;2018.07.27 09:00;22
631;129.469;129.483;129.418;129.455;38.4196898496;44.458258627;129.85155358;130.01740716;129.6857;129.51984642;129.35399284;-0.014;0.065;2018.07.27 01:00;2018.07.27 08:00;23
632;129.485;129.516;129.452;129.471;38.8621923618;44.1537273425;129.8823037849;130.0520575699;129.71255;129.5427962151;129.3730424301;-0.014;0.064;2018.07.27 00:00;2018.07.27 07:00;24
633;129.511;129.548;129.478;129.491;39.4010868052;49.2464793913;129.9150955954;130.0893411907;129.74085;129.5666044046;129.3923588093;-0.02;0.07;2018.07.26 23:00;2018.07.27 06:00;25
634;129.526;129.532;129.468;129.51;39.900432398;45.7495743752;129.9352944671;130.1060889342;129.7645;129.5937055329;129.4229110658;-0.016;0.064;2018.07.26 22:00;2018.07.27 05:00;26
635;129.596;129.597;129.474;129.528;40.360789859;48.4088390828;129.9724038505;130.1496577009;129.79515;129.6178961495;129.4406422991;-0.068;0.123;2018.07.26 21:00;2018.07.27 04:00;27
636;129.57;129.653;129.543;129.594;42.0507901545;52.1501035713;130.0039391759;130.1832783517;129.8246;129.6452608241;129.4659216483;0.024;0.11;2018.07.26 20:00;2018.07.27 03:00;28
637;129.597;129.632;129.529;129.569;41.1642713782;46.3946497237;130.016604163;130.190158326;129.84305;129.669495837;129.495941674;-0.028;0.103;2018.07.26 19:00;2018.07.27 02:00;29
638;129.476;129.631;129.476;129.598;41.8701442169;46.4892881631;130.0439279525;130.2165559051;129.8713;129.6986720475;129.5260440949;0.122;0.155;2018.07.26 18:00;2018.07.27 01:00;30
639;129.745;129.748;129.442;129.476;37.5933077905;46.1818810778;130.073166996;130.246083992;129.90025;129.727333004;129.554416008;-0.269;0.306;2018.07.26 17:00;2018.07.27 00:00;31
640;129.779;129.833;129.627;129.738;44.2327645071;52.6694121338;130.0628388037;130.2152276074;129.91045;129.7580611963;129.6056723926;-0.041;0.206;2018.07.26 16:00;2018.07.26 23:00;32
641;129.816;130.022;129.714;129.78;45.4553481945;54.534631208;130.0679635982;130.2340771964;129.90185;129.7357364018;129.5696228036;-0.036;0.308;2018.07.26 15:00;2018.07.26 22:00;33
642;129.79;129.886;129.743;129.819;46.591349218;52.4910801635;130.0696808314;130.2462616627;129.8931;129.7165191687;129.5399383373;0.029;0.143;2018.07.26 14:00;2018.07.26 21:00;34
643;129.795;129.805;129.742;129.791;45.6651829217;46.8100235423;130.0686864271;130.2534228542;129.88395;129.6992135729;129.5144771458;-0.004;0.063;2018.07.26 13:00;2018.07.26 20:00;35
644;129.688;129.823;129.654;129.793;45.7189813368;41.1948265967;130.0708503178;130.2714506356;129.87025;129.6696496822;129.4690493644;0.105;0.169;2018.07.26 12:00;2018.07.26 19:00;36
645;129.821;129.83;129.65;129.687;42.2961244889;42.7939986634;130.0753825905;130.2752651811;129.8755;129.6756174095;129.4757348189;-0.134;0.18;2018.07.26 11:00;2018.07.26 18:00;37
646;129.766;129.911;129.754;129.821;45.7616142608;42.5632951342;130.0828587725;130.278217545;129.8875;129.6921412275;129.496782455;0.055;0.157;2018.07.26 10:00;2018.07.26 17:00;38
647;129.865;129.916;129.752;129.764;43.9042916544;37.5243229678;130.0848561793;130.2796623586;129.89005;129.6952438207;129.5004376414;-0.101;0.164;2018.07.26 09:00;2018.07.26 16:00;39
648;129.98;129.997;129.84;129.868;46.6747028935;38.4470860965;130.089704477;130.282358954;129.89705;129.704395523;129.511741046;-0.112;0.157;2018.07.26 08:00;2018.07.26 15:00;40
649;129.984;130.015;129.916;129.979;49.8651193228;37.9899695266;130.1041134601;130.3006269202;129.9076;129.7110865399;129.5145730798;-0.005;0.099;2018.07.26 07:00;2018.07.26 14:00;41
650;129.992;130.037;129.963;129.982;49.9527886008;42.1374243776;130.1108544923;130.3098089846;129.9119;129.7129455077;129.5139910154;-0.01;0.074;2018.07.26 06:00;2018.07.26 13:00;42
651;130.037;130.046;129.964;129.992;50.2324530773;46.2379706503;130.1163328907;130.3171657815;129.9155;129.7146671093;129.5138342185;-0.045;0.082;2018.07.26 05:00;2018.07.26 12:00;43
652;129.965;130.117;129.949;130.037;51.4641925224;50.5269337703;130.120320046;130.322490092;129.91815;129.715979954;129.513809908;0.072;0.168;2018.07.26 04:00;2018.07.26 11:00;44
653;130.123;130.153;129.908;129.964;49.5580275967;45.8228801761;130.1155228437;130.3162456875;129.9148;129.7140771563;129.5133543125;-0.159;0.245;2018.07.26 03:00;2018.07.26 10:00;45
654;130.116;130.173;130.066;130.123;53.9415090817;46.970950597;130.1149721012;130.3155942025;129.91435;129.7137278988;129.5131057976;0.007;0.107;2018.07.26 02:00;2018.07.26 09:00;46
655;129.96;130.142;129.949;130.117;53.7949975217;43.9816367909;130.1057574744;130.3022649488;129.90925;129.7127425256;129.5162350512;0.157;0.193;2018.07.26 01:00;2018.07.26 08:00;47
656;130.168;130.27;129.919;129.963;49.909849203;39.7475810712;130.0974419498;130.2901338995;129.90475;129.7120580502;129.5193661005;-0.205;0.351;2018.07.26 00:00;2018.07.26 07:00;48
657;130.177;130.266;130.001;130.134;54.7676746045;46.793904442;130.1029271131;130.2974042261;129.90845;129.713972887;129.5194957739;-0.043;0.265;2018.07.25 23:00;2018.07.26 06:00;49
658;129.679;130.248;129.666;130.177;56.0714211104;48.0694819205;130.0974317349;130.2891134698;129.90575;129.7140682651;129.5223865302;0.498;0.582;2018.07.25 22:00;2018.07.26 05:00;50
659;129.566;129.794;129.534;129.68;40.5257551774;46.4402771633;130.0814339162;130.2649178324;129.89795;129.7144660838;129.5309821676;0.114;0.26;2018.07.25 21:00;2018.07.26 04:00;51
660;129.605;129.616;129.458;129.566;35.5562264226;44.7635656147;130.0880897168;130.2648294336;129.91135;129.7346102832;129.5578705664;-0.039;0.158;2018.07.25 20:00;2018.07.26 03:00;52
661;129.634;129.663;129.557;129.605;36.5487531212;43.5587740774;130.0862922516;130.2443845031;129.9282;129.7701077485;129.6120154969;-0.029;0.106;2018.07.25 19:00;2018.07.26 02:00;53
662;129.52;129.645;129.407;129.636;37.3357483281;40.9028366894;130.0829230242;130.2228960484;129.94295;129.8029769758;129.6630039516;0.116;0.238;2018.07.25 18:00;2018.07.26 01:00;54
663;129.899;129.933;129.506;129.517;31.9957055789;45.4201183044;130.0794530888;130.2004561776;129.95845;129.8374469112;129.7164438224;-0.382;0.427;2018.07.25 17:00;2018.07.26 00:00;55
664;129.926;130.009;129.891;129.898;43.1904514464;47.7435109644;130.0464818089;130.1132636178;129.9797;129.9129181911;129.8461363822;-0.028;0.118;2018.07.25 16:00;2018.07.25 23:00;56
665;129.872;129.934;129.771;129.927;44.3115296715;41.1944202453;130.0481229086;130.1193958172;129.97685;129.9055770914;129.8343041828;0.055;0.163;2018.07.25 15:00;2018.07.25 22:00;57
666;129.903;129.924;129.848;129.872;41.57939224;41.8394392974;130.050927993;130.121405986;129.98045;129.909972007;129.839494014;-0.031;0.076;2018.07.25 14:00;2018.07.25 21:00;58
667;130.077;130.117;129.901;129.904;42.7383453106;41.030989697;130.0532319756;130.1193139512;129.98715;129.9210680244;129.8549860488;-0.173;0.216;2018.07.25 13:00;2018.07.25 20:00;59
668;130.065;130.098;129.895;130.079;49.9752794518;47.7297129851;130.058623034;130.1229960679;129.99425;129.9298769661;129.8655039321;0.014;0.203;2018.07.25 12:00;2018.07.25 19:00;60
669;130.053;130.097;130.008;130.065;49.3231099825;47.0552074392;130.0498603265;130.1117206531;129.988;129.9261396735;129.8642793469;0.012;0.089;2018.07.25 11:00;2018.07.25 18:00;61
670;130.043;130.094;129.969;130.054;48.825119683;40.4206224361;130.0442008417;130.1036016835;129.9848;129.9253991583;129.8659983165;0.011;0.125;2018.07.25 10:00;2018.07.25 17:00;62
671;129.969;130.056;129.896;130.045;48.4312331759;40.2338095445;130.0445289183;130.1041078365;129.98495;129.9253710817;129.8657921635;0.076;0.16;2018.07.25 09:00;2018.07.25 16:00;63
672;129.96;129.976;129.88;129.97;45.0850704408;40.2085517264;130.0458970978;130.1061941955;129.9856;129.9253029022;129.8650058045;0.01;0.096;2018.07.25 08:00;2018.07.25 15:00;64
673;130.019;130.019;129.946;129.955;44.39959505;39.7919262016;130.0475491501;130.1078483002;129.98725;129.9269508499;129.8666516998;-0.064;0.073;2018.07.25 07:00;2018.07.25 14:00;65
674;130.025;130.049;129.946;130.021;46.8437537895;44.7326237874;130.0482501461;130.1081502922;129.98835;129.9284498539;129.8685497078;-0.004;0.103;2018.07.25 06:00;2018.07.25 13:00;66
675;130.035;130.041;129.956;130.027;47.067524208;50.6903635319;130.0521666712;130.1138833423;129.99045;129.9287333288;129.8670166577;-0.008;0.085;2018.07.25 05:00;2018.07.25 12:00;67
676;130.08;130.191;129.972;130.037;47.4262329571;49.8746903623;130.0501815917;130.1191631835;129.9812;129.9122184083;129.8432368165;-0.043;0.219;2018.07.25 04:00;2018.07.25 11:00;68
677;130.016;130.129;129.937;130.08;48.9501694727;44.8014824668;130.0501815917;130.1191631835;129.9812;129.9122184083;129.8432368165;0.064;0.192;2018.07.25 03:00;2018.07.25 10:00;69
678;129.948;130.034;129.944;130.021;46.7184893987;39.8782777599;130.0431971395;130.1087442791;129.97765;129.9121028605;129.8465557209;0.073;0.09;2018.07.25 02:00;2018.07.25 09:00;70
679;129.9;129.965;129.88;129.948;43.8323427476;40.9553687927;130.0500295161;130.1191590323;129.9809;129.9117704839;129.8426409677;0.048;0.085;2018.07.25 01:00;2018.07.25 08:00;71
680;129.853;129.931;129.832;129.903;41.992243737;42.4062087824;130.0531842487;130.1222184975;129.98415;129.9151157513;129.8460815025;0.05;0.099;2018.07.25 00:00;2018.07.25 07:00;72
681;129.945;129.961;129.888;129.9;41.8716359556;42.6529418122;130.0627490481;130.1323480963;129.99315;129.9235509519;129.8539519037;-0.045;0.073;2018.07.24 23:00;2018.07.25 06:00;73
682;129.941;129.988;129.878;129.946;43.1793896101;40.6806361711;130.0682000371;130.1355500742;130.00085;129.9334999629;129.8661499258;0.005;0.11;2018.07.24 22:00;2018.07.25 05:00;74
683;129.841;129.942;129.784;129.942;43.0324091402;41.5726814651;130.1190735766;130.2176471532;130.0205;129.9219264234;129.8233528468;0.101;0.158;2018.07.24 21:00;2018.07.25 04:00;75
684;129.999;130.013;129.839;129.841;39.2637514853;43.7961490476;130.1394365559;130.2447731117;130.0341;129.9287634441;129.8234268883;-0.158;0.174;2018.07.24 20:00;2018.07.25 03:00;76
685;130.004;130.062;129.952;129.999;43.5448470462;42.4749672692;130.1439413901;130.2404827802;130.0474;129.9508586099;129.8543172198;-0.005;0.11;2018.07.24 19:00;2018.07.25 02:00;77
686;130.046;130.083;129.936;130.006;43.7456000565;43.2428476632;130.1574752952;130.2580505904;130.0569;129.9563247048;129.8557494096;-0.04;0.147;2018.07.24 18:00;2018.07.25 01:00;78
687;129.955;130.096;129.931;130.046;44.868530085;45.0965208662;130.182318984;130.293737968;130.0709;129.959481016;129.848062032;0.091;0.165;2018.07.24 17:00;2018.07.25 00:00;79
688;129.997;130.052;129.925;129.954;41.592575959;39.7303443975;130.2062837816;130.3286675632;130.0839;129.9615162184;129.8391324368;-0.043;0.127;2018.07.24 16:00;2018.07.24 23:00;80
689;130.056;130.077;129.979;130.001;42.8276591562;41.3842409846;130.2287463402;130.3561426804;130.10135;129.9739536598;129.8465573196;-0.055;0.098;2018.07.24 15:00;2018.07.24 22:00;81
690;130.059;130.082;129.979;130.057;44.3172499243;46.9040691354;130.2571997274;130.3947494547;130.11965;129.9821002726;129.8445505453;-0.002;0.103;2018.07.24 14:00;2018.07.24 21:00;82
691;130.002;130.083;129.972;130.058;44.343414117;41.0321199936;130.274374155;130.4167483099;130.132;129.989625845;129.8472516901;0.056;0.111;2018.07.24 13:00;2018.07.24 20:00;83
692;129.978;130.012;129.914;130.003;42.5718972109;41.9719170535;130.2982577656;130.4487655312;130.14775;129.9972422344;129.8467344688;0.025;0.098;2018.07.24 12:00;2018.07.24 19:00;84
693;130.064;130.069;129.899;129.977;41.7390981904;41.332481184;130.3068711139;130.4545922279;130.15915;130.0114288861;129.8637077721;-0.087;0.17;2018.07.24 11:00;2018.07.24 18:00;85
694;129.836;130.13;129.74;130.063;43.7318936667;40.8498719957;130.3289902273;130.4783804545;130.1796;130.0302097727;129.8808195455;0.227;0.39;2018.07.24 10:00;2018.07.24 17:00;86
695;130.036;130.053;129.83;129.842;36.3081888777;38.4628000798;130.3309807288;130.4782114576;130.18375;130.0365192712;129.8892885424;-0.194;0.223;2018.07.24 09:00;2018.07.24 16:00;87
696;130.008;130.063;129.986;130.037;40.8228792322;44.3509382768;130.3238648955;130.449329791;130.1984;130.0729351045;129.947470209;0.029;0.077;2018.07.24 08:00;2018.07.24 15:00;88
697;130.091;130.107;129.999;130.009;39.8018132243;43.1218816523;130.3250325356;130.4542150712;130.19585;130.0666674644;129.9374849288;-0.082;0.108;2018.07.24 07:00;2018.07.24 14:00;89
698;130.012;130.124;129.992;130.086;41.6806577802;42.1373003916;130.3243479282;130.4504458564;130.19825;130.0721520718;129.9460541436;0.074;0.132;2018.07.24 06:00;2018.07.24 13:00;90
699;130.083;130.141;129.996;130.013;39.0911069491;44.336428974;130.3267109712;130.4502219423;130.2032;130.0796890288;129.9561780577;-0.07;0.145;2018.07.24 05:00;2018.07.24 12:00;91
700;130.054;130.1;129.812;130.083;40.73896817;38.920014157;130.3257111176;130.4437722353;130.20765;130.0895888824;129.9715277647;0.029;0.288;2018.07.24 04:00;2018.07.24 11:00;92
701;130.339;130.343;130.038;130.054;39.7391957507;39.6103797508;130.3257680102;130.4425860203;130.20895;130.0921319898;129.9753139797;-0.285;0.305;2018.07.24 03:00;2018.07.24 10:00;93
702;130.214;130.374;130.213;130.339;47.1686285601;40.8019131697;130.3263282709;130.4382065418;130.21445;130.1025717291;129.9906934582;0.125;0.161;2018.07.24 02:00;2018.07.24 09:00;94
703;130.107;130.246;130.107;130.214;42.7055124706;35.9788845605;130.3151962355;130.423442471;130.20695;130.0987037645;129.990457529;0.107;0.139;2018.07.24 01:00;2018.07.24 08:00;95
704;130.176;130.195;130.098;130.107;38.4791577876;32.8643059825;130.3137959621;130.4221419242;130.20545;130.0971040379;129.9887580758;-0.069;0.097;2018.07.24 00:00;2018.07.24 07:00;96
705;130.284;130.3;130.177;130.189;40.6629199845;32.4604455168;130.3156204836;130.4216909673;130.20955;130.1034795164;129.9974090327;-0.095;0.123;2018.07.23 23:00;2018.07.24 06:00;97
706;130.305;130.326;130.267;130.286;43.4329236071;30.4765674137;130.3209780351;130.4279560703;130.214;130.1070219649;130.0000439297;-0.019;0.059;2018.07.23 22:00;2018.07.24 05:00;98
707;130.303;130.337;130.243;130.306;44.0203002082;29.2612300533;130.3315491;130.4440482;130.21905;130.1065509;129.9940518;0.003;0.094;2018.07.23 21:00;2018.07.24 04:00;99
708;130.366;130.422;130.288;130.303;43.9122113923;32.5272486806;130.3794185077;130.5232870153;130.23555;130.0916814923;129.9478129847;-0.063;0.134;2018.07.23 20:00;2018.07.24 03:00;100
709;130.304;130.419;130.266;130.367;45.7005679698;33.3026344345;130.4146994214;130.5788988429;130.2505;130.0863005786;129.9221011571;0.063;0.153;2018.07.23 19:00;2018.07.24 02:00;101
710;130.377;130.388;130.266;130.304;43.5507012343;30.4444600086;130.4451153184;130.6269306368;130.2633;130.0814846816;129.8996693632;-0.073;0.122;2018.07.23 18:00;2018.07.24 01:00;102
711;130.231;130.447;130.231;130.373;45.421872023;34.4661356573;130.4964453677;130.7071907354;130.2857;130.0749546323;129.8642092646;0.142;0.216;2018.07.23 17:00;2018.07.24 00:00;103
712;130.384;130.425;130.229;130.231;40.416867584;28.5063026214;130.5379079814;130.7712659629;130.30455;130.0711920186;129.8378340371;-0.153;0.196;2018.07.23 16:00;2018.07.23 23:00;104
713;130.144;130.411;130.143;130.386;44.6641578297;29.3398977869;130.5805097126;130.8312194252;130.3298;130.0790902874;129.8283805748;0.242;0.268;2018.07.23 15:00;2018.07.23 22:00;105
714;130.136;130.196;130.116;130.146;34.5463532808;24.5246582557;130.6182637919;130.8871775839;130.34935;130.0804362081;129.8115224161;0.01;0.08;2018.07.23 14:00;2018.07.23 21:00;106
715;129.985;130.161;129.979;130.135;34.0210742663;19.4602004387;130.6680174577;130.9522849154;130.38375;130.0994825423;129.8152150846;0.15;0.182;2018.07.23 13:00;2018.07.23 20:00;107
716;130.056;130.056;129.859;129.986;26.4227671859;14.5227111723;130.7237857484;131.0246214967;130.42295;130.1221142516;129.8212785033;-0.07;0.197;2018.07.23 12:00;2018.07.23 19:00;108
717;130.189;130.192;130.036;130.057;27.8760089913;23.8065674922;130.7873045717;131.0990091433;130.4756;130.1638954283;129.8521908567;-0.132;0.156;2018.07.23 11:00;2018.07.23 18:00;109
718;130.095;130.307;130.078;130.185;30.7748968603;22.8823749545;130.827435456;131.1369209121;130.51795;130.208464544;129.8989790879;0.09;0.229;2018.07.23 10:00;2018.07.23 17:00;110
719;130.11;130.177;130.03;130.102;26.0367497972;21.93553425;130.8671938461;131.1791876922;130.5552;130.2432061539;129.9312123078;-0.008;0.147;2018.07.23 09:00;2018.07.23 16:00;111
720;130.162;130.223;130.109;130.109;26.1803197056;21.4691081094;130.9015972742;131.2060945484;130.5971;130.2926027258;129.9881054516;-0.053;0.114;2018.07.23 08:00;2018.07.23 15:00;112
721;130.186;130.228;130.13;130.164;27.3041306625;27.3788937082;130.9417538742;131.2395577484;130.64395;130.3461461258;130.0483422516;-0.022;0.098;2018.07.23 07:00;2018.07.23 14:00;113
722;130.183;130.223;130.151;130.189;27.8198023421;31.833415198;130.9616308558;131.2427117116;130.68055;130.3994691442;130.1183882884;0.006;0.072;2018.07.23 06:00;2018.07.23 13:00;114
723;130.19;130.271;130.153;130.184;27.5598595306;31.1351490655;130.9764930379;131.2371860758;130.7158;130.4551069621;130.1944139242;-0.006;0.118;2018.07.23 05:00;2018.07.23 12:00;115
724;130.281;130.468;130.118;130.189;27.6544720751;30.7811630175;130.9882782719;131.2227565438;130.7538;130.5193217281;130.2848434562;-0.092;0.35;2018.07.23 04:00;2018.07.23 11:00;116
725;130.389;130.417;130.204;130.278;29.3588019622;36.9934843063;130.9970354316;131.1989208632;130.79515;130.5932645684;130.3913791368;-0.111;0.213;2018.07.23 03:00;2018.07.23 10:00;117
726;130.634;130.693;130.386;130.387;31.626580396;42.4750465623;130.989759108;131.153768216;130.82575;130.661740892;130.497731784;-0.247;0.307;2018.07.23 02:00;2018.07.23 09:00;118
727;130.615;130.736;130.587;130.636;37.9959429941;48.0168868539;130.9803152266;131.1100304531;130.8506;130.7208847734;130.5911695469;0.021;0.149;2018.07.23 01:00;2018.07.23 08:00;119
728;130.633;130.695;130.551;130.602;36.3326699483;50.1371182984;130.986147012;131.1070440239;130.86525;130.744352988;130.6234559761;-0.031;0.144;2018.07.23 00:00;2018.07.23 07:00;120
