Pair=USDJPY;Period=M5;Days=3000;Shift=1;Bars=3000;Time=20190211_091837
no;Open;High;Low;Close;RSI;MFI;BB.2s;BB.1s;BB.main;BB.-1s;BB.-2s;Diff;High/Low;datetime;dateTime_Local;s.n.
28;109.763;109.775;109.735;109.74;43.70875662623887;40.57744267258683;109.8029472367415;109.7839486183707;109.7649499999999;109.7459513816291;109.7269527632583;-0.02300000000001035;0.04000000000000625;2019.02.08 23:50;2019.02.09 06:50;1
29;109.758;109.767;109.757;109.76;48.37206328991232;45.33342633235105;109.805130100849;109.7862900504245;109.7674499999999;109.7486099495753;109.7297698991508;0.00200000000000955;0.009999999999990905;2019.02.08 23:45;2019.02.09 06:45;2
30;109.725;109.763;109.725;109.759;48.10909074216108;45.40862803354991;109.8058542162313;109.7870271081156;109.7681999999999;109.7493728918842;109.7305457837685;0.03400000000000603;0.03800000000001091;2019.02.08 23:40;2019.02.09 06:40;3
31;109.736;109.743;109.717;109.726;38.24829012319265;40.24730976340621;109.805922523267;109.7871862616334;109.7684499999999;109.7497137383664;109.7309774767328;-0.01000000000000512;0.02599999999999625;2019.02.08 23:35;2019.02.09 06:35;4
32;109.739;109.745;109.735;109.735;40.22895894717717;39.43080900035982;109.8027131223094;109.7867065611546;109.7706999999999;109.7546934388452;109.7386868776905;-0.004000000000004889;0.01000000000000512;2019.02.08 23:30;2019.02.09 06:30;5
33;109.743;109.749;109.736;109.74;41.35933912085711;38.2507305639431;109.800372450018;109.7865862250089;109.7727999999999;109.7590137749909;109.7452275499818;-0.003000000000000114;0.01299999999999102;2019.02.08 23:25;2019.02.09 06:25;6
34;109.753;109.76;109.741;109.743;42.03254244774387;37.37163829875568;109.7991989039414;109.7872244519707;109.7752499999999;109.7632755480292;109.7513010960584;-0.01000000000000512;0.01900000000000546;2019.02.08 23:20;2019.02.09 06:20;7
35;109.776;109.776;109.747;109.755;44.80376068495119;37.33968213735074;109.7997024940551;109.7889262470275;109.7781499999999;109.7673737529723;109.7565975059447;-0.0210000000000008;0.02899999999999636;2019.02.08 23:15;2019.02.09 06:15;8
36;109.778;109.78;109.773;109.776;50.31920484222188;39.03293756584477;109.8033264289224;109.7920632144612;109.7807999999999;109.7695367855387;109.7582735710774;-0.00200000000000955;0.007000000000005002;2019.02.08 23:10;2019.02.09 06:10;9
37;109.774;109.788;109.772;109.779;51.17415794637119;38.10182626387058;109.8093240492787;109.7960120246393;109.7826999999999;109.7693879753605;109.7560759507211;0.004999999999995453;0.01599999999999113;2019.02.08 23:05;2019.02.09 06:05;10
38;109.793;109.793;109.768;109.773;49.54537541120073;34.13709021357425;109.8153112132832;109.7999806066415;109.7846499999999;109.7693193933583;109.7539887867167;-0.02000000000001023;0.02500000000000568;2019.02.08 23:00;2019.02.09 06:00;11
39;109.77;109.795;109.77;109.795;56.05952642559526;37.79803501353309;109.8205325847724;109.8037412923861;109.7869499999999;109.7701587076137;109.7533674152275;0.02500000000000568;0.02500000000000568;2019.02.08 22:55;2019.02.09 05:55;12
40;109.771;109.777;109.767;109.772;49.45989644366987;36.08068005172469;109.8231672762256;109.8055086381128;109.7878499999999;109.7701913618871;109.7525327237743;0.001000000000004775;0.01000000000000512;2019.02.08 22:50;2019.02.09 05:50;13
41;109.779;109.784;109.771;109.771;49.14440370083041;40.65684678692168;109.8246492897655;109.8070496448827;109.7894499999999;109.7718503551172;109.7542507102344;-0.007999999999995566;0.01300000000000523;2019.02.08 22:45;2019.02.09 05:45;14
42;109.78;109.785;109.776;109.779;51.59205570247177;44.62733090620511;109.8250362946379;109.8078931473189;109.7907499999999;109.7736068526809;109.756463705362;-0.001000000000004775;0.009000000000000341;2019.02.08 22:40;2019.02.09 05:40;15
43;109.771;109.784;109.767;109.782;52.52399631225146;45.06411828090461;109.8255199056601;109.80855995283;109.7915999999999;109.7746400471698;109.7576800943397;0.01099999999999568;0.01700000000001012;2019.02.08 22:35;2019.02.09 05:35;16
44;109.77;109.773;109.761;109.771;49.33614018350961;38.75841650415923;109.8255160597057;109.8085830298528;109.7916499999999;109.774716970147;109.757783940294;0.001000000000004775;0.01200000000000045;2019.02.08 22:30;2019.02.09 05:30;17
45;109.785;109.785;109.766;109.769;48.74164250980512;45.39564512519701;109.8250359130008;109.8086679565003;109.7922999999999;109.7759320434995;109.759564086999;-0.01599999999999113;0.01899999999999125;2019.02.08 22:25;2019.02.09 05:25;18
46;109.791;109.797;109.781;109.783;52.86696506250602;51.88308911375867;109.8243822735089;109.8085911367544;109.7927999999999;109.7770088632454;109.7612177264908;-0.007999999999995566;0.01599999999999113;2019.02.08 22:20;2019.02.09 05:20;19
47;109.79;109.794;109.775;109.791;55.41294231159398;52.13682273016009;109.8247906140292;109.8085453070145;109.7922999999999;109.7760546929853;109.7598093859706;0.000999999999990564;0.01899999999999125;2019.02.08 22:15;2019.02.09 05:15;20
48;109.775;109.792;109.775;109.79;55.15649193752215;46.65511732584434;109.8256063577973;109.8083031788986;109.7909999999999;109.7736968211012;109.7563936422025;0.01500000000000057;0.01699999999999591;2019.02.08 22:10;2019.02.09 05:10;21
49;109.764;109.777;109.764;109.775;51.15291640422102;47.18118135273347;109.8259327628692;109.8079163814346;109.7898999999999;109.7718836185652;109.7538672371305;0.01100000000000989;0.01300000000000523;2019.02.08 22:05;2019.02.09 05:05;22
50;109.77;109.771;109.756;109.764;47.91324645158969;42.06307228676598;109.8262840441551;109.8079170220775;109.7895499999999;109.7711829779223;109.7528159558446;-0.006000000000000227;0.01500000000000057;2019.02.08 22:00;2019.02.09 05:00;23
51;109.778;109.779;109.764;109.771;49.91457536395157;47.84265172954358;109.8257241526803;109.8078370763401;109.7899499999999;109.7720629236597;109.7541758473195;-0.007000000000005002;0.01500000000000057;2019.02.08 21:55;2019.02.09 04:55;24
52;109.788;109.795;109.776;109.777;51.67207644529232;55.15356441706674;109.8259874116072;109.8078687058035;109.7897499999999;109.7716312941962;109.7535125883925;-0.01099999999999568;0.01900000000000546;2019.02.08 21:50;2019.02.09 04:50;25
53;109.801;109.809;109.781;109.789;55.37674396389299;61.5075522654397;109.827365411431;109.8080577057154;109.7887499999999;109.7694422942843;109.7501345885687;-0.01200000000000045;0.02799999999999159;2019.02.08 21:45;2019.02.09 04:45;26
54;109.807;109.813;109.797;109.801;59.42418132343834;67.38074540729536;109.8315722533418;109.8087611266708;109.7859499999998;109.7631388733289;109.7403277466579;-0.006000000000000227;0.01600000000000534;2019.02.08 21:40;2019.02.09 04:40;27
55;109.818;109.819;109.801;109.808;61.93267467904626;66.02798786606188;109.8346597899633;109.8083548949816;109.7820499999999;109.7557451050181;109.7294402100364;-0.009999999999990905;0.01800000000000068;2019.02.08 21:35;2019.02.09 04:35;28
56;109.819;109.819;109.795;109.814;64.13731285716833;62.51895361431099;109.8354701995848;109.8065350997923;109.7775999999999;109.7486649002074;109.7197298004149;-0.005000000000009663;0.02400000000000091;2019.02.08 21:30;2019.02.09 04:30;29
57;109.819;109.819;109.804;109.818;65.61663859214255;67.46273647749047;109.8322774999468;109.8028387499733;109.7733999999999;109.7439612500264;109.7145225000529;-0.001000000000004775;0.01500000000000057;2019.02.08 21:25;2019.02.09 04:25;30
58;109.814;109.819;109.807;109.819;65.97806195325387;71.26136955623764;109.8268716193298;109.7979858096648;109.7690999999999;109.7402141903349;109.7113283806699;0.005000000000009663;0.01200000000000045;2019.02.08 21:20;2019.02.09 04:20;31
59;109.804;109.816;109.795;109.813;64.87527916638182;66.41295411891397;109.820529266638;109.7924396333189;109.7643499999999;109.7362603666808;109.7081707333617;0.009000000000000341;0.0210000000000008;2019.02.08 21:15;2019.02.09 04:15;32
60;109.797;109.809;109.796;109.804;63.17430899251202;67.29822332228963;109.8131217512106;109.7869108756052;109.7606999999998;109.7344891243945;109.7082782487891;0.007000000000005002;0.01299999999999102;2019.02.08 21:10;2019.02.09 04:10;33
61;109.796;109.802;109.785;109.797;61.80771797528615;67.80958324293303;109.8074012586219;109.7820756293109;109.7567499999998;109.7314243706888;109.7060987413778;0.000999999999990564;0.01700000000001012;2019.02.08 21:05;2019.02.09 04:05;34
62;109.784;109.8;109.782;109.796;61.61439583138004;63.9341190822312;109.8031931948094;109.7778465974046;109.7524999999998;109.7271534025951;109.7018068051903;0.01200000000000045;0.01800000000000068;2019.02.08 21:00;2019.02.09 04:00;35
63;109.784;109.789;109.769;109.783;59.05477136844105;64.4863802729881;109.7979859417907;109.7730929708953;109.7481999999998;109.7233070291044;109.698414058209;-0.001000000000004775;0.01999999999999602;2019.02.08 20:55;2019.02.09 03:55;36
64;109.78;109.804;109.78;109.784;59.34394891364215;69.93821518722287;109.7937002820503;109.7693251410251;109.7449499999998;109.7205748589746;109.6961997179494;0.004000000000004889;0.02400000000000091;2019.02.08 20:50;2019.02.09 03:50;37
65;109.772;109.79;109.772;109.779;58.37578420377869;63.30993453111267;109.7887219358523;109.7650109679261;109.7412999999998;109.7175890320736;109.6938780641473;0.006999999999990791;0.01800000000000068;2019.02.08 20:45;2019.02.09 03:45;38
66;109.765;109.781;109.765;109.773;57.21426085244224;57.64722496048499;109.7831908389635;109.7610204194817;109.7388499999998;109.716679580518;109.6945091610362;0.007999999999995566;0.01600000000000534;2019.02.08 20:40;2019.02.09 03:40;39
67;109.769;109.772;109.756;109.765;55.64652880199615;52.38366660747326;109.7788360084744;109.7580680042371;109.7372999999998;109.7165319957626;109.6957639915253;-0.004000000000004889;0.01600000000000534;2019.02.08 20:35;2019.02.09 03:35;40
68;109.768;109.782;109.767;109.768;56.38251919842026;57.79467075347581;109.7783047081145;109.7577273540572;109.7371499999998;109.7165726459425;109.6959952918852;0.0;0.01500000000000057;2019.02.08 20:30;2019.02.09 03:30;41
69;109.773;109.778;109.762;109.768;56.38251919842026;59.5145404080305;109.7742491914532;109.7549245957265;109.7355999999998;109.7162754042732;109.6969508085465;-0.004999999999995453;0.01600000000000534;2019.02.08 20:25;2019.02.09 03:25;42
70;109.765;109.78;109.757;109.772;57.29438745346938;65.01854374934615;109.7711829784196;109.7516164892097;109.7320499999998;109.71248351079;109.6929170215801;0.007000000000005002;0.02299999999999613;2019.02.08 20:20;2019.02.09 03:20;43
71;109.756;109.767;109.747;109.767;56.45815294255024;59.80227232847105;109.768869700504;109.7480848502519;109.7272999999999;109.7065151497478;109.6857302994958;0.01099999999999568;0.01999999999999602;2019.02.08 20:15;2019.02.09 03:15;44
72;109.737;109.765;109.731;109.757;54.77559675130387;53.0415448874589;109.7665294270084;109.7445397135041;109.7225499999999;109.7005602864956;109.6785705729913;0.02000000000001023;0.03400000000000603;2019.02.08 20:10;2019.02.09 03:10;45
73;109.723;109.734;109.718;109.733;50.40616159578969;54.42469753912614;109.7625506616749;109.7408253308374;109.7190999999999;109.6973746691623;109.6756493383248;0.01000000000000512;0.01599999999999113;2019.02.08 20:05;2019.02.09 03:05;46
74;109.72;109.729;109.708;109.723;48.43406721586496;48.04508967667446;109.7621660411283;109.7394080205641;109.7166499999999;109.6938919794357;109.6711339588715;0.003000000000000114;0.0210000000000008;2019.02.08 20:00;2019.02.09 03:00;47
75;109.732;109.736;109.717;109.719;47.64291688715779;46.03443031510508;109.7631125623559;109.7386812811779;109.7142499999999;109.6898187188219;109.6653874376438;-0.01300000000000523;0.01900000000000546;2019.02.08 19:55;2019.02.09 02:55;48
76;109.735;109.744;109.724;109.73;49.63229240281776;52.12689904326314;109.7625862884272;109.7377931442136;109.7129999999999;109.6882068557862;109.6634137115725;-0.004999999999995453;0.01999999999999602;2019.02.08 19:50;2019.02.09 02:50;49
77;109.723;109.738;109.723;109.732;49.99286052548643;54.60487658122342;109.7607833221174;109.7360166610587;109.7112499999999;109.6864833389411;109.6617166778824;0.009000000000000341;0.01500000000000057;2019.02.08 19:45;2019.02.09 02:45;50
78;109.741;109.743;109.718;109.724;48.57316105303341;49.40437946609467;109.7584567018866;109.7339283509432;109.7093999999999;109.6848716490566;109.6603432981132;-0.01699999999999591;0.02499999999999147;2019.02.08 19:40;2019.02.09 02:40;51
79;109.727;109.741;109.722;109.74;51.34262744401044;46.4741522077339;109.7570883050728;109.7322941525363;109.7074999999999;109.6827058474635;109.657911694927;0.01299999999999102;0.01900000000000546;2019.02.08 19:35;2019.02.09 02:35;52
80;109.712;109.728;109.712;109.725;48.73961353064463;48.82603142512271;109.7546545618267;109.7306772809133;109.7066999999999;109.6827227190865;109.6587454381731;0.01299999999999102;0.01599999999999113;2019.02.08 19:30;2019.02.09 02:30;53
81;109.712;109.72;109.704;109.712;46.37778545908651;43.92058215700325;109.7527588616028;109.7291294308014;109.7054999999999;109.6818705691985;109.658241138397;0.0;0.01600000000000534;2019.02.08 19:25;2019.02.09 02:25;54
82;109.718;109.738;109.709;109.71;46.01424240368394;41.32357408890697;109.7536174941652;109.7297837470826;109.7059499999999;109.6821162529173;109.6582825058346;-0.008000000000009777;0.02899999999999636;2019.02.08 19:20;2019.02.09 02:20;55
83;109.71;109.729;109.707;109.718;47.231051127036;36.82520318026357;109.7560376515052;109.7315438257526;109.7070499999999;109.6825561742473;109.6580623484947;0.008000000000009777;0.02200000000000557;2019.02.08 19:15;2019.02.09 02:15;56
84;109.73;109.73;109.7;109.711;46.04502797037745;32.4424478409784;109.7597514591232;109.7340507295616;109.7083499999999;109.6826492704383;109.6569485408767;-0.01900000000000546;0.03000000000000114;2019.02.08 19:10;2019.02.09 02:10;57
85;109.743;109.757;109.718;109.73;48.87775787331484;31.34651421825332;109.7673832718599;109.7391416359299;109.7109;109.68265836407;109.65441672814;-0.01299999999999102;0.03900000000000148;2019.02.08 19:05;2019.02.09 02:05;58
86;109.761;109.768;109.74;109.742;50.75110912213995;37.99743747454649;109.7755048075071;109.7443024037535;109.7130999999999;109.6818975962464;109.6506951924928;-0.01899999999999125;0.0280000000000058;2019.02.08 19:00;2019.02.09 02:00;59
87;109.738;109.766;109.734;109.762;54.02990593966435;42.91556323102818;109.777779996874;109.7457899984369;109.7137999999999;109.6818100015629;109.6498200031259;0.02400000000000091;0.03200000000001069;2019.02.08 18:55;2019.02.09 01:55;60
88;109.697;109.741;109.695;109.737;50.21007580628757;38.82886721947241;109.7736252814156;109.7430876407077;109.7125499999999;109.6820123592921;109.6514747185843;0.03999999999999204;0.04600000000000648;2019.02.08 18:50;2019.02.09 01:50;61
89;109.681;109.704;109.672;109.697;43.01239370663455;34.23759105718597;109.7726818924204;109.7424159462101;109.7121499999999;109.6818840537897;109.6516181075795;0.01600000000000534;0.03199999999999648;2019.02.08 18:45;2019.02.09 01:45;62
90;109.67;109.686;109.669;109.677;38.81074258523257;35.83061794072472;109.7822147487327;109.7491573743663;109.7160999999999;109.6830426256335;109.6499852512671;0.007000000000005002;0.01700000000001012;2019.02.08 18:40;2019.02.09 01:40;63
91;109.687;109.696;109.667;109.672;37.72018014830837;40.77102976073337;109.7837083845472;109.7515041922736;109.7192999999999;109.6870958077262;109.6548916154525;-0.01500000000000057;0.02899999999999636;2019.02.08 18:35;2019.02.09 01:35;64
92;109.683;109.696;109.68;109.688;39.88098113711686;39.41495188939462;109.7831883924836;109.7527691962417;109.7223499999999;109.691930803758;109.6615116075162;0.004999999999995453;0.01599999999999113;2019.02.08 18:30;2019.02.09 01:30;65
93;109.673;109.694;109.671;109.684;39.05176884446709;35.19317285279971;109.7837377105844;109.7542438552921;109.7247499999999;109.6952561447076;109.6657622894154;0.01099999999999568;0.02299999999999613;2019.02.08 18:25;2019.02.09 01:25;66
94;109.698;109.711;109.667;109.675;37.20029502992664;34.54559001361903;109.7841906768208;109.7559703384103;109.7277499999999;109.6995296615894;109.671309323179;-0.02299999999999613;0.04399999999999693;2019.02.08 18:20;2019.02.09 01:20;67
95;109.694;109.719;109.693;109.694;39.61373769831808;34.04084665782574;109.7941309136308;109.7641404568153;109.7341499999999;109.7041595431844;109.6741690863689;0.0;0.02599999999999625;2019.02.08 18:15;2019.02.09 01:15;68
96;109.694;109.706;109.671;109.695;39.74265686920811;34.31920346302208;109.8010870050855;109.7700685025427;109.7390499999999;109.708031497457;109.6770129949142;0.000999999999990564;0.03499999999999659;2019.02.08 18:10;2019.02.09 01:10;69
97;109.686;109.706;109.663;109.695;39.74265686920812;35.17741260302805;109.8108902150207;109.7778701075103;109.7448499999999;109.7118298924894;109.678809784979;0.00899999999998613;0.04300000000000637;2019.02.08 18:05;2019.02.09 01:05;70
98;109.725;109.734;109.684;109.686;38.10657157050809;35.50594379594267;109.8132659284306;109.7812829642152;109.7492999999999;109.7173170357845;109.6853340715692;-0.03899999999998727;0.04999999999999716;2019.02.08 18:00;2019.02.09 01:00;71
99;109.702;109.744;109.693;109.724;42.76391319257906;36.31291347309858;109.8129624347986;109.7836062173992;109.7542499999998;109.7248937826005;109.6955375652011;0.02200000000000557;0.05100000000000193;2019.02.08 17:55;2019.02.09 00:55;72
100;109.72;109.754;109.701;109.701;38.43756090112168;35.45526221014993;109.8160426465977;109.7867213232988;109.7573999999998;109.7280786767009;109.698757353402;-0.01900000000000546;0.05300000000001148;2019.02.08 17:50;2019.02.09 00:50;73
101;109.732;109.737;109.717;109.721;40.99753428386769;35.62733781998132;109.8153080999476;109.7884540499737;109.7615999999998;109.7347459500259;109.707891900052;-0.01099999999999568;0.01999999999999602;2019.02.08 17:45;2019.02.09 00:45;74
