Pair=EURJPY;Period=H1;Days=5000;Shift=1;Bars=120000;Time=20180903_135340;;;;;;;;;;
no;Open;High;Low;Close;RSI;MFI;BB.2s;BB.1s;BB.main;BB.-1s;BB.-2s;Diff;High/Low;datetime;
404;128.769;128.946;128.76;128.932;51.3418753202;49.1002217584;129.4837926187;129.2063213093;128.92885;128.6513786907;128.3739073813;0.163;0.186;2018.08.08 21:00;2018.08.09 04:00;51
405;128.665;128.815;128.661;128.77;45.7014031304;46.3689309334;129.5068996707;129.2240748354;128.94125;128.6584251646;128.3756003293;0.105;0.154;2018.08.08 20:00;2018.08.09 03:00;52
406;128.68;128.69;128.601;128.664;41.4850038326;41.9559507526;129.5272582348;129.2437791174;128.9603;128.6768208826;128.3933417652;-0.016;0.089;2018.08.08 19:00;2018.08.09 02:00;53
407;128.713;128.826;128.67;128.681;41.9816872673;43.0775889878;129.5433035592;129.2646267796;128.98595;128.7072732204;128.4285964408;-0.032;0.156;2018.08.08 18:00;2018.08.09 01:00;54
408;128.601;128.799;128.601;128.713;42.9001726378;41.1804604281;129.557791604;129.284745802;129.0117;128.738654198;128.465608396;0.112;0.198;2018.08.08 17:00;2018.08.09 00:00;55
409;128.701;128.747;128.597;128.6;38.3774035201;39.4686839689;129.5667039083;129.3006019541;129.0345;128.7683980459;128.5022960917;-0.101;0.15;2018.08.08 16:00;2018.08.08 23:00;56
410;128.72;128.752;128.639;128.702;41.1740567204;44.2614694702;129.5482100591;129.3009800295;129.05375;128.8065199705;128.5592899409;-0.018;0.113;2018.08.08 15:00;2018.08.08 22:00;57
411;128.758;128.82;128.695;128.719;41.6546737091;49.6573029083;129.5365652475;129.3014826238;129.0664;128.8313173762;128.5962347525;-0.039;0.125;2018.08.08 14:00;2018.08.08 21:00;58
412;128.644;128.766;128.611;128.756;42.6848842173;49.2805122665;129.5241736551;129.3009868276;129.0778;128.8546131724;128.6314263449;0.112;0.155;2018.08.08 13:00;2018.08.08 20:00;59
413;128.586;128.681;128.563;128.645;38.3385746263;49.0785480982;129.5137547998;129.3002023999;129.08665;128.8730976001;128.6595452002;0.059;0.118;2018.08.08 12:00;2018.08.08 19:00;60
414;128.81;128.838;128.556;128.587;35.9266857585;55.2717116725;129.4846646306;129.2929823153;129.1013;128.9096176847;128.7179353694;-0.223;0.282;2018.08.08 11:00;2018.08.08 18:00;61
415;129.049;129.084;128.758;128.81;41.9151463342;56.7696784851;129.4417787101;129.277739355;129.1137;128.949660645;128.7856212899;-0.239;0.326;2018.08.08 10:00;2018.08.08 17:00;62
416;129.29;129.295;129.039;129.053;50.6560024049;65.5625638771;129.4296517687;129.2745258844;129.1194;128.9642741156;128.8091482313;-0.237;0.256;2018.08.08 09:00;2018.08.08 16:00;63
417;129.318;129.379;129.291;129.291;62.8512698084;66.9117631225;129.4333109808;129.2732554904;129.1132;128.9531445096;128.7930890192;-0.027;0.088;2018.08.08 08:00;2018.08.08 15:00;64
418;129.387;129.456;129.306;129.316;64.3983827957;65.814163988;129.4187490061;129.2552495031;129.09175;128.9282504969;128.7647509939;-0.071;0.15;2018.08.08 07:00;2018.08.08 14:00;65
419;129.242;129.434;129.237;129.388;69.0486655257;66.7930133154;129.389276714;129.231113357;129.07295;128.914786643;128.756623286;0.146;0.197;2018.08.08 06:00;2018.08.08 13:00;66
420;129.273;129.278;129.213;129.242;64.0474166965;67.168310642;129.3373776627;129.1933138313;129.04925;128.9051861687;128.7611223373;-0.031;0.065;2018.08.08 05:00;2018.08.08 12:00;67
421;129.238;129.296;129.217;129.274;66.2773131993;71.8696989103;129.3124037746;129.1726518873;129.0329;128.8931481127;128.7533962254;0.036;0.079;2018.08.08 04:00;2018.08.08 11:00;68
422;129.199;129.274;129.164;129.237;64.9363541636;68.8541458673;129.3036288288;129.1528394144;129.00205;128.8512605856;128.7004711712;0.038;0.11;2018.08.08 03:00;2018.08.08 10:00;69
423;129.181;129.206;129.165;129.197;63.4434195797;67.9251374208;129.2863921952;129.1303210976;128.97425;128.8181789024;128.6621078048;0.016;0.041;2018.08.08 02:00;2018.08.08 09:00;70
424;129.154;129.201;129.15;129.18;62.8039901856;64.4858474509;129.2745273878;129.1102136939;128.9459;128.7815863061;128.6172726122;0.026;0.051;2018.08.08 01:00;2018.08.08 08:00;71
425;129.152;129.253;129.137;129.151;61.7188529745;67.7245825482;129.2499927007;129.0855963503;128.9212;128.7568036497;128.5924072994;-0.001;0.116;2018.08.08 00:00;2018.08.08 07:00;72
426;129.196;129.209;129.164;129.177;63.2915051571;74.5044308065;129.2248648179;129.0612074089;128.89755;128.7338925911;128.5702351821;-0.019;0.045;2018.08.07 23:00;2018.08.08 06:00;73
427;129.173;129.229;129.17;129.196;64.4312703452;72.2064628021;129.1910890341;129.030594517;128.8701;128.709605483;128.5491109659;0.023;0.059;2018.08.07 22:00;2018.08.08 05:00;74
428;128.984;129.202;128.964;129.169;63.5450112581;69.4086861145;129.1380429124;128.9912214562;128.8444;128.6975785438;128.5507570876;0.185;0.238;2018.08.07 21:00;2018.08.08 04:00;75
429;128.958;128.998;128.932;128.985;56.5332488522;69.0649790739;129.0801207272;128.9504853636;128.82085;128.6912146364;128.5615792728;0.027;0.066;2018.08.07 20:00;2018.08.08 03:00;76
430;128.945;128.997;128.914;128.955;55.198530857;60.9418319516;129.06001643;128.932958215;128.8059;128.678841785;128.55178357;0.01;0.083;2018.08.07 19:00;2018.08.08 02:00;77
431;128.934;128.978;128.848;128.947;54.8472871751;58.2193795953;129.0417518079;128.917300904;128.79285;128.668399096;128.5439481921;0.013;0.13;2018.08.07 18:00;2018.08.08 01:00;78
432;128.939;128.947;128.84;128.933;54.2509943574;57.0187354788;129.0218846656;128.9013673328;128.78085;128.6603326672;128.5398153344;-0.006;0.107;2018.08.07 17:00;2018.08.08 00:00;79
433;128.836;128.955;128.808;128.938;54.4951682924;52.4327262321;129.0021893688;128.8864946844;128.7708;128.6551053156;128.5394106312;0.102;0.147;2018.08.07 16:00;2018.08.07 23:00;80
434;128.926;128.935;128.772;128.835;50.0999171922;47.3228398523;128.9790840696;128.8696670348;128.76025;128.6508329652;128.5414159304;-0.091;0.163;2018.08.07 15:00;2018.08.07 22:00;81
435;128.929;128.983;128.836;128.924;54.4142669402;49.1907036256;128.9776177974;128.8686088987;128.7596;128.6505911013;128.5415822026;-0.005;0.147;2018.08.07 14:00;2018.08.07 21:00;82
436;128.861;128.97;128.8;128.929;54.6655107405;49.0243571531;128.9655267414;128.8608133707;128.7561;128.6513866293;128.5466732586;0.068;0.17;2018.08.07 13:00;2018.08.07 20:00;83
437;128.938;128.996;128.86;128.862;51.8344616961;56.1428829102;128.9465892108;128.8485196054;128.75045;128.6523803946;128.5543107892;-0.076;0.136;2018.08.07 12:00;2018.08.07 19:00;84
438;128.921;128.982;128.865;128.94;55.680039531;62.7809619523;128.9326754309;128.8373127155;128.74195;128.6465872845;128.5512245691;0.019;0.117;2018.08.07 11:00;2018.08.07 18:00;85
439;128.916;128.95;128.811;128.914;54.6137637793;61.9647061649;128.8988201681;128.8131600841;128.7275;128.6418399159;128.5561798319;-0.002;0.139;2018.08.07 10:00;2018.08.07 17:00;86
440;128.657;128.939;128.63;128.915;54.6618150055;61.5077885065;128.8653109916;128.7900804958;128.71485;128.6396195042;128.5643890084;0.258;0.309;2018.08.07 09:00;2018.08.07 16:00;87
441;128.68;128.692;128.601;128.657;42.196626045;53.0977235883;128.826252117;128.7627760585;128.6993;128.6358239415;128.572347883;-0.023;0.091;2018.08.07 08:00;2018.08.07 15:00;88
442;128.629;128.689;128.624;128.681;43.2474014402;57.9630392834;128.8263663837;128.7635331919;128.7007;128.6378668081;128.5750336163;0.052;0.065;2018.08.07 07:00;2018.08.07 14:00;89
443;128.687;128.7;128.624;128.63;40.2433967216;52.857810467;128.8364932917;128.7652216458;128.69395;128.6226783542;128.5514067083;-0.057;0.076;2018.08.07 06:00;2018.08.07 13:00;90
444;128.677;128.725;128.659;128.686;42.5952916255;49.5230671647;128.8360293245;128.7661146623;128.6962;128.6262853377;128.5563706755;0.009;0.066;2018.08.07 05:00;2018.08.07 12:00;91
445;128.628;128.708;128.624;128.678;42.136352959;51.4268403072;128.83618183;128.766290915;128.6964;128.626509085;128.55661817;0.05;0.084;2018.08.07 04:00;2018.08.07 11:00;92
446;128.678;128.705;128.592;128.628;39.2527366381;47.6174701293;128.8360235164;128.7659867582;128.69595;128.6259132418;128.5558764836;-0.05;0.113;2018.08.07 03:00;2018.08.07 10:00;93
447;128.703;128.709;128.661;128.682;41.3678927755;48.6017895627;128.8354495521;128.7670747761;128.6987;128.630325224;128.5619504479;-0.021;0.048;2018.08.07 02:00;2018.08.07 09:00;94
448;128.688;128.731;128.669;128.698;42.005016056;51.4655791981;128.838464125;128.7698320625;128.7012;128.6325679375;128.563935875;0.01;0.062;2018.08.07 01:00;2018.08.07 08:00;95
449;128.677;128.718;128.588;128.686;41.3615473273;53.0978137464;128.83964759;128.770923795;128.7022;128.633476205;128.56475241;0.009;0.13;2018.08.07 00:00;2018.08.07 07:00;96
450;128.707;128.728;128.666;128.694;41.6542513513;61.2668843518;128.8394234998;128.7701617499;128.7009;128.6316382501;128.5623765002;-0.013;0.062;2018.08.06 23:00;2018.08.07 06:00;97
451;128.73;128.753;128.695;128.707;42.1143371795;59.8645418601;128.8448955686;128.7697227843;128.69455;128.6193772157;128.5442044314;-0.023;0.058;2018.08.06 22:00;2018.08.07 05:00;98
452;128.727;128.756;128.663;128.732;42.9816644749;57.3198942221;128.8446628739;128.7670314369;128.6894;128.6117685631;128.5341371261;0.005;0.093;2018.08.06 21:00;2018.08.07 04:00;99
453;128.823;128.83;128.714;128.727;42.7576769165;56.9820008994;128.8408730453;128.7621365227;128.6834;128.6046634773;128.5259269547;-0.096;0.116;2018.08.06 20:00;2018.08.07 03:00;100
454;128.853;128.863;128.793;128.822;46.0208588352;58.077243662;128.8363768649;128.7580384325;128.6797;128.6013615675;128.5230231351;-0.031;0.07;2018.08.06 19:00;2018.08.07 02:00;101
455;128.815;128.88;128.776;128.854;47.1729047338;58.6090347751;128.8166259071;128.7451379535;128.67365;128.6021620465;128.5306740929;0.039;0.104;2018.08.06 18:00;2018.08.07 01:00;102
456;128.693;128.819;128.683;128.816;45.6376861455;54.3852758544;128.7852523187;128.7259511593;128.66665;128.6073488407;128.5480476813;0.123;0.136;2018.08.06 17:00;2018.08.07 00:00;103
457;128.653;128.719;128.631;128.692;40.2553038753;49.149876442;128.7791594998;128.7223797499;128.6656;128.6088202501;128.5520405002;0.039;0.088;2018.08.06 16:00;2018.08.06 23:00;104
458;128.66;128.747;128.629;128.651;38.3375942542;44.1101029204;128.816793969;128.7454969845;128.6742;128.6029030155;128.531606031;-0.009;0.118;2018.08.06 15:00;2018.08.06 22:00;105
459;128.603;128.672;128.538;128.661;38.6248642081;43.4283150887;128.8810583506;128.7855541753;128.69005;128.5945458247;128.4990416494;0.058;0.134;2018.08.06 14:00;2018.08.06 21:00;106
460;128.685;128.699;128.526;128.604;36.0292181761;44.6217376988;128.903579502;128.801714751;128.69985;128.597985249;128.496120498;-0.081;0.173;2018.08.06 13:00;2018.08.06 20:00;107
461;128.546;128.708;128.527;128.685;38.2108074252;42.9349621472;128.9191101408;128.8153800704;128.71165;128.6079199296;128.5041898593;0.139;0.181;2018.08.06 12:00;2018.08.06 19:00;108
462;128.675;128.68;128.505;128.546;31.443426267;33.8753329384;128.9199111779;128.8163555889;128.7128;128.6092444111;128.5056888221;-0.129;0.175;2018.08.06 11:00;2018.08.06 18:00;109
463;128.689;128.735;128.563;128.675;34.8041915586;32.109386572;129.0405152466;128.8937576233;128.747;128.6002423767;128.4534847534;-0.014;0.172;2018.08.06 10:00;2018.08.06 17:00;110
464;128.668;128.755;128.551;128.69;35.220028606;41.0211389965;129.1746519788;128.9778759894;128.7811;128.5843240106;128.3875480212;0.022;0.204;2018.08.06 09:00;2018.08.06 16:00;111
465;128.684;128.692;128.598;128.669;34.1740069186;35.2717343077;129.2617492227;129.0365996114;128.81145;128.5863003886;128.3611507773;-0.015;0.094;2018.08.06 08:00;2018.08.06 15:00;112
466;128.733;128.739;128.676;128.683;34.5271026105;39.6296372122;129.3319094225;129.0870797112;128.84225;128.5974202888;128.3525905775;-0.05;0.063;2018.08.06 07:00;2018.08.06 14:00;113
467;128.719;128.757;128.713;128.732;35.7554769657;44.249505424;129.4062267283;129.1408883642;128.87555;128.6102116358;128.3448732717;0.013;0.044;2018.08.06 06:00;2018.08.06 13:00;114
468;128.66;128.751;128.654;128.718;35.1290412901;39.3580713153;129.4528390581;129.1772945291;128.90175;128.6262054709;128.3506609419;0.058;0.097;2018.08.06 05:00;2018.08.06 12:00;115
469;128.568;128.685;128.519;128.66;32.5401779348;33.4589430089;129.5052040362;129.2185770181;128.93195;128.6453229819;128.3586959638;0.092;0.166;2018.08.06 04:00;2018.08.06 11:00;116
470;128.602;128.657;128.56;128.567;28.1738113573;31.5862875126;129.5704229268;129.2706864634;128.97095;128.6712135366;128.3714770732;-0.035;0.097;2018.08.06 03:00;2018.08.06 10:00;117
471;128.612;128.652;128.571;128.604;28.8803231776;34.5376690138;129.621857951;129.3188289755;129.0158;128.7127710245;128.409742049;-0.008;0.081;2018.08.06 02:00;2018.08.06 09:00;118
472;128.655;128.706;128.601;128.612;29.0298539405;37.2149806248;129.6583566045;129.3578033023;129.05725;128.7566966977;128.4561433955;-0.043;0.105;2018.08.06 01:00;2018.08.06 08:00;119
473;128.648;128.726;128.588;128.653;29.7805758066;36.6929548702;129.6737934935;129.3843717468;129.09495;128.8055282532;128.5161065065;0.005;0.138;2018.08.06 00:00;2018.08.06 07:00;120
