[20181231_155708 / libfx_2.py:2970] 
#####	#####	#####	#####	#####	#####	#####	#####	
Source csv						44_3.2_15_file-io.EURJPY.Period-H1.Days-5000.Bars-120000.20180903_135340.(m-03).20180926_205209.csv
Pair	EURJPY
Period	: H1
#####	#####	#####	#####	#####	#####	#####	#####	
a0[0]	a0[1].dateTime	close	BB.main	BB.+1	BB.+2	e0(-2).dateTime	close	e0(-2).BB.main	e0(-2).BB.+1	e0(-2).BB.+2

1	2018.02.28 22:00	130.172	130.699	131.032	131.365
1	2018.03.01 02:00	130.040	130.497	130.859	131.222
1	2018.03.01 12:00	130.124	130.163	130.264	130.365
1	2018.03.01 15:00	130.307	130.141	130.260	130.380
1	2018.03.02 13:00	129.720	130.085	130.356	130.627
1	2018.03.02 15:00	129.758	130.006	130.254	130.502
1	2018.03.05 00:00	130.384	129.955	130.191	130.427
1	2018.03.05 02:00	130.059	129.937	130.159	130.380
1	2018.03.05 05:00	130.106	129.971	130.185	130.400
1	2018.03.05 07:00	130.044	129.995	130.198	130.400
1	2018.03.06 21:00	131.774	131.352	131.693	132.033
1	2018.03.07 05:00	131.250	131.394	131.736	132.078
1	2018.03.07 12:00	131.252	131.364	131.582	131.800
1	2018.03.08 05:00	131.622	131.466	131.651	131.836
1	2018.03.08 09:00	131.496	131.518	131.655	131.792
1	2018.03.08 19:00	130.743	131.389	131.714	132.040
1	2018.03.09 05:00	131.364	131.111	131.443	131.774
1	2018.03.09 11:00	131.354	131.084	131.379	131.675
1	2018.03.09 19:00	131.568	131.363	131.555	131.747
1	2018.03.12 03:00	131.627	131.482	131.606	131.729
1	2018.03.12 13:00	131.198	131.427	131.572	131.717
1	2018.03.12 15:00	131.131	131.380	131.547	131.714
1	2018.03.13 17:00	132.257	131.659	132.074	132.490
1	2018.03.13 21:00	132.176	131.842	132.240	132.639
1	2018.03.13 23:00	132.050	131.925	132.255	132.585
1	2018.03.14 10:00	132.061	132.105	132.205	132.306
1	2018.03.14 14:00	131.787	132.021	132.151	132.280
1	2018.03.15 17:00	130.858	131.137	131.380	131.624
1	2018.03.15 19:00	130.814	131.064	131.306	131.549
1	2018.03.16 02:00	130.825	130.887	131.063	131.238
1	2018.03.16 11:00	130.323	130.593	130.813	131.032
1	2018.03.19 00:00	130.315	130.300	130.383	130.465
1	2018.03.19 15:00	130.662	130.111	130.396	130.680
1	2018.03.19 17:00	130.692	130.144	130.470	130.796
1	2018.03.20 01:00	130.814	130.412	130.846	131.280
1	2018.03.20 06:00	131.187	130.729	131.017	131.305
1	2018.03.20 13:00	131.003	130.982	131.222	131.462
1	2018.03.20 17:00	130.659	130.993	131.218	131.443
1	2018.03.20 20:00	130.456	130.936	131.226	131.516
1	2018.03.20 22:00	130.440	130.899	131.225	131.551
1	2018.03.21 09:00	130.582	130.534	130.673	130.811
1	2018.03.21 11:00	130.557	130.501	130.573	130.644
1	2018.03.21 13:00	130.601	130.496	130.560	130.624
1	2018.03.21 23:00	130.872	130.553	130.684	130.815
1	2018.03.22 02:00	130.798	130.596	130.756	130.916
1	2018.03.22 04:00	130.664	130.609	130.767	130.925
1	2018.03.22 14:00	130.181	130.623	130.850	131.077
1	2018.03.22 16:00	129.919	130.571	130.890	131.210
1	2018.03.23 00:00	129.594	130.182	130.611	131.041
1	2018.03.23 02:00	129.349	130.043	130.522	131.001
1	2018.03.23 04:00	129.366	129.905	130.364	130.822
1	2018.03.23 07:00	129.280	129.687	130.028	130.369
1	2018.03.23 09:00	129.418	129.600	129.912	130.225
1	2018.03.26 06:00	129.855	129.615	129.800	129.985
1	2018.03.26 16:00	130.799	129.920	130.309	130.698
1	2018.03.27 04:00	131.528	130.807	131.301	131.795
1	2018.03.27 06:00	131.527	130.958	131.409	131.861
1	2018.03.27 09:00	131.724	131.151	131.540	131.929
1	2018.03.28 06:00	131.040	130.989	131.176	131.363
1	2018.03.28 08:00	131.008	130.966	131.138	131.309
1	2018.03.29 05:00	131.401	131.306	131.549	131.792
1	2018.03.29 08:00	131.321	131.380	131.516	131.653
1	2018.03.29 15:00	131.222	131.373	131.499	131.625
1	2018.03.30 16:00	130.899	130.869	130.969	131.070
1	2018.03.30 19:00	130.905	130.854	130.945	131.035
1	2018.03.30 21:00	130.911	130.844	130.926	131.007
2	2018.03.01 18:00	130.590	130.159	130.317	130.476
2	2018.03.02 02:00	130.426	130.224	130.398	130.573
2	2018.03.02 11:00	129.828	130.134	130.382	130.630
2	2018.03.02 18:00	130.128	129.975	130.223	130.471
2	2018.03.02 22:00	130.361	129.936	130.147	130.358
2	2018.03.05 11:00	130.095	130.019	130.228	130.437
2	2018.03.06 18:00	131.646	131.255	131.579	131.903
2	2018.03.07 03:00	131.360	131.371	131.732	132.092
2	2018.03.07 10:00	131.233	131.392	131.610	131.827
2	2018.03.08 01:00	131.793	131.383	131.580	131.776
2	2018.03.08 14:00	131.719	131.535	131.674	131.813
2	2018.03.08 22:00	130.839	131.246	131.608	131.970
2	2018.03.09 08:00	131.484	131.110	131.440	131.771
2	2018.03.12 01:00	131.649	131.453	131.579	131.705
2	2018.03.12 06:00	131.388	131.469	131.603	131.737
2	2018.03.14 07:00	132.162	132.123	132.225	132.327
2	2018.03.14 20:00	131.593	131.855	132.120	132.385
2	2018.03.15 10:00	131.210	131.358	131.548	131.738
2	2018.03.15 23:00	130.853	130.943	131.147	131.351
2	2018.03.16 16:00	130.272	130.470	130.706	130.942
2	2018.03.16 19:00	130.424	130.399	130.610	130.821
2	2018.03.19 06:00	129.852	130.189	130.360	130.532
2	2018.03.20 04:00	131.176	130.595	130.957	131.318
2	2018.03.20 10:00	131.459	130.916	131.162	131.407
2	2018.03.21 01:00	130.455	130.804	131.156	131.508
2	2018.03.21 21:00	130.830	130.516	130.616	130.715
2	2018.03.22 20:00	130.115	130.382	130.773	131.164
2	2018.03.23 14:00	129.689	129.494	129.763	130.031
2	2018.03.23 17:00	129.711	129.446	129.631	129.815
2	2018.03.23 20:00	129.838	129.454	129.648	129.841
2	2018.03.29 12:00	131.296	131.374	131.502	131.631
2	2018.03.30 00:00	130.981	131.103	131.318	131.533
2	2018.03.30 06:00	130.920	130.969	131.164	131.359
2	2018.03.30 14:00	130.905	130.864	130.965	131.067
3	2018.02.28 20:00	130.333	130.815	131.141	131.468	2018.02.28 19:00	130.307	130.865	131.191	131.517
3	2018.03.01 23:00	130.326	130.203	130.372	130.541	2018.03.01 22:00	130.223	130.187	130.359	130.530
3	2018.03.02 06:00	130.244	130.205	130.380	130.554	2018.03.02 05:00	130.196	130.205	130.379	130.553
3	2018.03.06 14:00	131.865	131.133	131.445	131.756	2018.03.06 13:00	131.845	131.072	131.352	131.631
3	2018.03.12 10:00	131.489	131.474	131.614	131.755	2018.03.12 09:00	131.408	131.467	131.610	131.752
3	2018.03.13 00:00	131.276	131.257	131.373	131.488	2018.03.12 23:00	131.273	131.257	131.372	131.488
3	2018.03.14 03:00	132.219	132.056	132.238	132.419	2018.03.14 02:00	132.019	132.026	132.227	132.427
3	2018.03.15 01:00	131.491	131.707	131.969	132.231	2018.03.15 00:00	131.484	131.734	132.001	132.268
3	2018.03.15 06:00	131.255	131.489	131.718	131.947	2018.03.15 05:00	131.222	131.529	131.783	132.037
3	2018.03.16 09:00	130.510	130.653	130.845	131.037	2018.03.16 08:00	130.352	130.673	130.871	131.068
3	2018.03.21 17:00	130.564	130.503	130.563	130.623	2018.03.21 16:00	130.559	130.496	130.557	130.618
3	2018.03.26 10:00	130.104	129.703	129.889	130.075	2018.03.26 09:00	129.895	129.683	129.844	130.006
3	2018.03.26 14:00	130.432	129.835	130.144	130.452	2018.03.26 13:00	130.400	129.791	130.073	130.355
3	2018.03.27 02:00	131.471	130.636	131.158	131.680	2018.03.27 01:00	131.309	130.555	131.066	131.578
3	2018.03.29 03:00	131.550	131.263	131.526	131.789	2018.03.29 02:00	131.486	131.233	131.496	131.758
3	2018.03.29 21:00	131.044	131.183	131.421	131.659	2018.03.29 20:00	130.883	131.204	131.447	131.690
3	2018.03.30 11:00	130.885	130.856	130.977	131.098	2018.03.30 10:00	130.846	130.873	131.018	131.163
4	2018.03.07 17:00	131.457	131.291	131.452	131.614	2018.03.07 16:00	131.429	131.307	131.497	131.687
4	2018.03.07 22:00	131.672	131.317	131.457	131.598	2018.03.07 21:00	131.566	131.292	131.409	131.527
4	2018.03.09 03:00	131.430	131.120	131.459	131.798	2018.03.09 02:00	131.285	131.121	131.460	131.800
4	2018.03.12 20:00	131.348	131.313	131.486	131.658	2018.03.12 19:00	131.258	131.319	131.495	131.671
4	2018.03.19 22:00	130.953	130.272	130.704	131.136	2018.03.19 21:00	130.944	130.231	130.634	131.037
4	2018.03.21 06:00	130.571	130.621	130.879	131.138	2018.03.21 05:00	130.514	130.665	130.981	131.297
4	2018.03.26 22:00	131.275	130.343	130.805	131.268	2018.03.26 21:00	131.052	130.255	130.698	131.142
4	2018.03.27 19:00	131.258	131.320	131.523	131.726	2018.03.27 18:00	131.198	131.318	131.522	131.725
4	2018.03.28 14:00	131.462	130.945	131.152	131.359	2018.03.28 13:00	131.191	130.932	131.112	131.292
5	2018.03.01 08:00	130.299	130.283	130.547	130.812	2018.03.01 07:00	130.249	130.312	130.608	130.903
5	2018.03.05 19:00	130.949	130.117	130.432	130.746	2018.03.05 18:00	130.652	130.083	130.336	130.590
5	2018.03.09 17:00	131.748	131.286	131.531	131.776	2018.03.09 16:00	131.596	131.234	131.485	131.735
5	2018.03.19 13:00	130.491	130.089	130.344	130.599	2018.03.19 12:00	130.194	130.072	130.311	130.549
5	2018.03.22 10:00	130.776	130.661	130.816	130.971	2018.03.22 09:00	130.754	130.644	130.804	130.965
