Pair=EURJPY;Period=M1;Days=25000;Shift=1;Bars=1500000;Time=20181208_073419
no;Open;High;Low;Close;RSI;MFI;BB.2s;BB.1s;BB.main;BB.-1s;BB.-2s;Diff;High/Low;datetime
7602;128.761;128.782;128.745;128.772;40.76832490440763;31.17418726848126;128.8492869145547;128.8171934572776;128.7851000000004;128.7530065427233;128.7209130854461;0.01099999999999568;0.03700000000000614;2018.11.30 16:59;2018.11.30 23:59;1
7603;128.785;128.79;128.762;128.762;38.83365107132448;31.87034220770225;128.8554713906505;128.8218356953255;128.7882000000004;128.7545643046754;128.7209286093503;-0.02299999999999613;0.02799999999999159;2018.11.30 16:58;2018.11.30 23:58;2
7604;128.769;128.79;128.769;128.781;41.26658002764695;35.86318119538724;128.8632129140162;128.8278314570083;128.7924500000004;128.7570685429926;128.7216870859847;0.01200000000000045;0.02099999999998658;2018.11.30 16:57;2018.11.30 23:57;3
7605;128.784;128.786;128.765;128.769;38.97255779954837;37.05815564118704;128.8695794566083;128.8325897283044;128.7956000000004;128.7586102716965;128.7216205433925;-0.01499999999998636;0.02100000000001501;2018.11.30 16:56;2018.11.30 23:56;4
7606;128.791;128.804;128.784;128.785;41.00103186876571;36.29937522670185;128.8726282672134;128.8355641336069;128.7985000000004;128.7614358663939;128.7243717327874;-0.006000000000000227;0.02000000000001023;2018.11.30 16:55;2018.11.30 23:55;5
7607;128.746;128.801;128.745;128.794;42.17404240469239;29.9769486699043;128.8735470080535;128.8365735040269;128.7996000000004;128.7626264959739;128.7256529919473;0.04800000000000182;0.05599999999998317;2018.11.30 16:54;2018.11.30 23:54;6
7608;128.737;128.755;128.735;128.745;32.13125903392682;23.42340302955354;128.8819055007597;128.84247775038;128.8030500000004;128.7636222496207;128.7241944992411;0.008000000000009777;0.01999999999998181;2018.11.30 16:53;2018.11.30 23:53;7
7609;128.76;128.776;128.734;128.737;30.25247182565309;23.38735034466656;128.8879745520131;128.8485622760068;128.8091500000004;128.7697377239941;128.7303254479877;-0.02299999999999613;0.04200000000000159;2018.11.30 16:52;2018.11.30 23:52;8
7610;128.756;128.767;128.746;128.756;32.26789207116764;23.58610958257154;128.8967847103151;128.8568923551578;128.8170000000004;128.7771076448431;128.7372152896857;0.0;0.02099999999998658;2018.11.30 16:51;2018.11.30 23:51;9
7611;128.761;128.781;128.745;128.756;32.26789207116764;28.53010943165408;128.9054668080831;128.8647084040418;128.8239500000004;128.783191595959;128.7424331919177;-0.004999999999995453;0.03600000000000136;2018.11.30 16:50;2018.11.30 23:50;10
7612;128.735;128.768;128.719;128.761;32.78665080420978;27.31351828574299;128.9119672203921;128.8714586101963;128.8309500000004;128.7904413898046;128.7499327796087;0.02599999999998204;0.04900000000000659;2018.11.30 16:49;2018.11.30 23:49;11
7613;128.799;128.8;128.731;128.733;26.50040429058048;31.58514041140408;128.9148855198867;128.8760427599435;128.8372000000004;128.7983572400573;128.7595144801141;-0.0660000000000025;0.06900000000001683;2018.11.30 16:48;2018.11.30 23:48;12
7614;128.808;128.811;128.793;128.799;33.52076244731529;32.37832348213676;128.9068405619391;128.8755202809698;128.8442000000004;128.812879719031;128.7815594380617;-0.00899999999998613;0.01800000000000068;2018.11.30 16:47;2018.11.30 23:47;13
