Pair=EURJPY;Period=H1;Days=5000;Shift=1;Bars=120000;Time=20180903_135340;;;;;;;;;;
no;Open;High;Low;Close;RSI;MFI;BB.2s;BB.1s;BB.main;BB.-1s;BB.-2s;Diff;High/Low;datetime;
958;129.995;130.036;129.857;129.938;61.467699404;60.475352476;129.9198930841;130.0236361682;129.81615;129.7124069159;129.6086638318;-0.057;0.179;2018.07.09 10:00;2018.07.09 17:00;110
959;129.987;130.168;129.946;129.995;64.2022875952;65.6332876572;129.9100965386;130.0220430772;129.79815;129.6862034614;129.5742569228;0.008;0.222;2018.07.09 09:00;2018.07.09 16:00;111
960;129.898;130.001;129.859;129.987;63.9886770007;61.1486122732;129.8924097371;130.0105194742;129.7743;129.6561902629;129.5380805258;0.089;0.142;2018.07.09 08:00;2018.07.09 15:00;112
961;129.932;129.941;129.87;129.898;61.5647421785;60.6179732967;129.8699098638;129.9877697276;129.75205;129.6341901362;129.5163302724;-0.034;0.071;2018.07.09 07:00;2018.07.09 14:00;113
962;129.889;129.95;129.846;129.931;63.0598846252;65.5896580316;129.8546353647;129.9729207294;129.73635;129.6180646353;129.4997792706;0.042;0.104;2018.07.09 06:00;2018.07.09 13:00;114
963;129.907;129.968;129.875;129.889;61.9423753394;65.2472750125;129.8403020123;129.9707540245;129.70985;129.5793979878;129.4489459755;-0.018;0.093;2018.07.09 05:00;2018.07.09 12:00;115
964;129.851;129.936;129.679;129.905;62.6280467754;64.8414707949;129.8218536431;129.9464072861;129.6973;129.5727463569;129.4481927139;0.054;0.257;2018.07.09 04:00;2018.07.09 11:00;116
965;129.788;129.914;129.724;129.846;61.1203782526;64.6670314555;129.7983903475;129.916230695;129.68055;129.5627096525;129.444869305;0.058;0.19;2018.07.09 03:00;2018.07.09 10:00;117
966;129.733;129.786;129.69;129.786;59.5436017819;64.9617639749;129.7891144602;129.9236289204;129.6546;129.5200855398;129.3855710796;0.053;0.096;2018.07.09 02:00;2018.07.09 09:00;118
967;129.707;129.835;129.68;129.73;58.0345636121;64.1077290328;129.777240884;129.9194317681;129.63505;129.492859116;129.3506682319;0.023;0.155;2018.07.09 01:00;2018.07.09 08:00;119
968;129.553;129.792;129.553;129.704;57.3325942235;57.1411722544;129.7697471412;129.9240942824;129.6154;129.4610528588;129.3067057176;0.151;0.239;2018.07.09 00:00;2018.07.09 07:00;120
