[20190327_172320 / views.py:13670]
fname_Src_CSV	44_5.1_10_rawdata.(EURJPY).(Period-M5).(NumOfUnits-8000).(Bars-ALL-20190326_110835).20190307_094255.csv
slice by	through
this file	(20190327_172311).(EURJPY-M5).[sec-1.A-6.3-seq].(20190327_172320).csv
pair	EURJPY
timeframe	M5
start	2018.05.18 04:55
end	2019.03.26 05:00
bars	58414

[20190327_172320 / views.py:13739]
[lo_UUU]==============================
s.n.	e0.date	e1.date	e2.date	e0.diff	e1.diff	e2.diff
1953	2018.08.13 08:10	2018.08.13 08:15	2018.08.13 08:20	0.092	0.113	0.020
1954	2018.08.13 08:55	2018.08.13 09:00	2018.08.13 09:05	0.023	0.093	0.008
1955	2018.08.13 09:00	2018.08.13 09:05	2018.08.13 09:10	0.093	0.008	0.085
1956	2018.08.13 09:05	2018.08.13 09:10	2018.08.13 09:15	0.008	0.085	0.076
1957	2018.08.13 11:10	2018.08.13 11:15	2018.08.13 11:20	0.001	0.018	0.132
1958	2018.08.13 11:15	2018.08.13 11:20	2018.08.13 11:25	0.018	0.132	0.083
1959	2018.08.13 11:20	2018.08.13 11:25	2018.08.13 11:30	0.132	0.083	0.015
1960	2018.08.13 11:25	2018.08.13 11:30	2018.08.13 11:35	0.083	0.015	0.030
1961	2018.08.13 11:30	2018.08.13 11:35	2018.08.13 11:40	0.015	0.030	0.025
1962	2018.08.13 12:20	2018.08.13 12:25	2018.08.13 12:30	0.024	0.085	0.062
1963	2018.08.13 13:15	2018.08.13 13:20	2018.08.13 13:25	0.015	0.015	0.003
1964	2018.08.13 13:20	2018.08.13 13:25	2018.08.13 13:30	0.015	0.003	0.013
1965	2018.08.13 13:25	2018.08.13 13:30	2018.08.13 13:35	0.003	0.013	0.016
1966	2018.08.13 13:30	2018.08.13 13:35	2018.08.13 13:40	0.013	0.016	0.038
1967	2018.08.13 14:40	2018.08.13 14:45	2018.08.13 14:50	0.052	0.028	0.387
1968	2018.08.13 14:45	2018.08.13 14:50	2018.08.13 14:55	0.028	0.387	0.067
1969	2018.08.13 15:35	2018.08.13 15:40	2018.08.13 15:45	0.027	0.093	0.091
1970	2018.08.13 15:40	2018.08.13 15:45	2018.08.13 15:50	0.093	0.091	0.051
1971	2018.08.13 16:00	2018.08.13 16:05	2018.08.13 16:10	0.029	0.000	0.139
1972	2018.08.13 16:20	2018.08.13 16:25	2018.08.13 16:30	0.015	0.095	0.033
1973	2018.08.13 16:40	2018.08.13 16:45	2018.08.13 16:50	0.073	0.056	0.019
1974	2018.08.13 16:45	2018.08.13 16:50	2018.08.13 16:55	0.056	0.019	0.064
1975	2018.08.13 20:05	2018.08.13 20:10	2018.08.13 20:15	0.011	0.026	0.071
1976	2018.08.13 20:10	2018.08.13 20:15	2018.08.13 20:20	0.026	0.071	0.034
1977	2018.08.13 20:15	2018.08.13 20:20	2018.08.13 20:25	0.071	0.034	0.007
1978	2018.08.13 20:20	2018.08.13 20:25	2018.08.13 20:30	0.034	0.007	0.034
1979	2018.08.13 22:55	2018.08.13 23:00	2018.08.13 23:05	0.010	0.005	0.054
1980	2018.08.13 23:00	2018.08.13 23:05	2018.08.13 23:10	0.005	0.054	0.009
1981	2018.08.14 01:25	2018.08.14 01:30	2018.08.14 01:35	0.008	0.011	0.003
1982	2018.08.14 03:15	2018.08.14 03:20	2018.08.14 03:25	0.091	0.056	0.037
1983	2018.08.14 03:20	2018.08.14 03:25	2018.08.14 03:30	0.056	0.037	0.014
1984	2018.08.14 03:50	2018.08.14 03:55	2018.08.14 04:00	0.017	0.041	0.091
1985	2018.08.14 04:40	2018.08.14 04:45	2018.08.14 04:50	0.016	0.000	0.048
1986	2018.08.14 04:45	2018.08.14 04:50	2018.08.14 04:55	0.000	0.048	0.005
1987	2018.08.14 04:50	2018.08.14 04:55	2018.08.14 05:00	0.048	0.005	0.009
1988	2018.08.14 05:10	2018.08.14 05:15	2018.08.14 05:20	0.015	0.031	0.044
1989	2018.08.14 05:35	2018.08.14 05:40	2018.08.14 05:45	0.005	0.053	0.001
1990	2018.08.14 06:25	2018.08.14 06:30	2018.08.14 06:35	0.044	0.076	0.030
1991	2018.08.14 07:10	2018.08.14 07:15	2018.08.14 07:20	0.009	0.008	0.024
1992	2018.08.14 09:05	2018.08.14 09:10	2018.08.14 09:15	0.145	0.088	0.114
1993	2018.08.14 09:35	2018.08.14 09:40	2018.08.14 09:45	0.063	0.056	0.043
1994	2018.08.14 09:40	2018.08.14 09:45	2018.08.14 09:50	0.056	0.043	0.045
1995	2018.08.14 09:45	2018.08.14 09:50	2018.08.14 09:55	0.043	0.045	0.028
1996	2018.08.14 09:50	2018.08.14 09:55	2018.08.14 10:00	0.045	0.028	0.017
1997	2018.08.14 10:40	2018.08.14 10:45	2018.08.14 10:50	0.019	0.000	0.052
1998	2018.08.14 10:45	2018.08.14 10:50	2018.08.14 10:55	0.000	0.052	0.058
1999	2018.08.14 10:50	2018.08.14 10:55	2018.08.14 11:00	0.052	0.058	0.016
2000	2018.08.14 13:00	2018.08.14 13:05	2018.08.14 13:10	0.034	0.031	0.058
2001	2018.08.14 14:45	2018.08.14 14:50	2018.08.14 14:55	0.034	0.024	0.061
2002	2018.08.14 19:05	2018.08.14 19:10	2018.08.14 19:15	0.046	0.008	0.039
2003	2018.08.14 19:50	2018.08.14 19:55	2018.08.14 20:00	0.017	0.026	0.121
2004	2018.08.14 19:55	2018.08.14 20:00	2018.08.14 20:05	0.026	0.121	0.042
2005	2018.08.14 20:40	2018.08.14 20:45	2018.08.14 20:50	0.009	0.000	0.005
2006	2018.08.14 20:45	2018.08.14 20:50	2018.08.14 20:55	0.000	0.005	0.036
2007	2018.08.14 21:30	2018.08.14 21:35	2018.08.14 21:40	0.005	0.031	0.010
2008	2018.08.14 21:35	2018.08.14 21:40	2018.08.14 21:45	0.031	0.010	0.002
2009	2018.08.14 22:45	2018.08.14 22:50	2018.08.14 22:55	0.006	0.017	0.019
2010	2018.08.14 23:55	2018.08.15 00:05	2018.08.15 00:10	0.019	0.048	0.029
2011	2018.08.15 00:05	2018.08.15 00:10	2018.08.15 00:15	0.048	0.029	0.008
2012	2018.08.15 00:10	2018.08.15 00:15	2018.08.15 00:20	0.029	0.008	0.018
2013	2018.08.15 00:15	2018.08.15 00:20	2018.08.15 00:25	0.008	0.018	0.025
2014	2018.08.15 01:05	2018.08.15 01:10	2018.08.15 01:15	0.025	0.004	0.028
2015	2018.08.15 03:40	2018.08.15 03:45	2018.08.15 03:50	0.006	0.013	0.018
2016	2018.08.15 06:40	2018.08.15 06:45	2018.08.15 06:50	0.008	0.009	0.006
2017	2018.08.15 07:35	2018.08.15 07:40	2018.08.15 07:45	0.016	0.025	0.002
2018	2018.08.15 07:40	2018.08.15 07:45	2018.08.15 07:50	0.025	0.002	0.023
2019	2018.08.15 07:45	2018.08.15 07:50	2018.08.15 07:55	0.002	0.023	0.036
2020	2018.08.15 08:20	2018.08.15 08:25	2018.08.15 08:30	0.054	0.043	0.013
2021	2018.08.15 08:25	2018.08.15 08:30	2018.08.15 08:35	0.043	0.013	0.047
2022	2018.08.15 10:30	2018.08.15 10:35	2018.08.15 10:40	0.001	0.020	0.002
2023	2018.08.15 11:10	2018.08.15 11:15	2018.08.15 11:20	0.050	0.061	0.026
2024	2018.08.15 11:15	2018.08.15 11:20	2018.08.15 11:25	0.061	0.026	0.037
2025	2018.08.15 11:40	2018.08.15 11:45	2018.08.15 11:50	0.045	0.006	0.016
2026	2018.08.15 14:30	2018.08.15 14:35	2018.08.15 14:40	0.035	0.017	0.040
2027	2018.08.15 14:50	2018.08.15 14:55	2018.08.15 15:00	0.021	0.025	0.028
2028	2018.08.15 19:05	2018.08.15 19:10	2018.08.15 19:15	0.044	0.002	0.073
2029	2018.08.15 19:10	2018.08.15 19:15	2018.08.15 19:20	0.002	0.073	0.007
2030	2018.08.15 19:15	2018.08.15 19:20	2018.08.15 19:25	0.073	0.007	0.064
2031	2018.08.15 19:20	2018.08.15 19:25	2018.08.15 19:30	0.007	0.064	0.044
2032	2018.08.15 19:25	2018.08.15 19:30	2018.08.15 19:35	0.064	0.044	0.039
2033	2018.08.15 19:30	2018.08.15 19:35	2018.08.15 19:40	0.044	0.039	0.059
2034	2018.08.15 20:05	2018.08.15 20:10	2018.08.15 20:15	0.042	0.014	0.018
2035	2018.08.15 20:10	2018.08.15 20:15	2018.08.15 20:20	0.014	0.018	0.011
2036	2018.08.15 23:30	2018.08.15 23:35	2018.08.15 23:40	0.052	0.006	0.031
2037	2018.08.16 03:10	2018.08.16 03:15	2018.08.16 03:20	0.058	0.008	0.024
2038	2018.08.16 04:10	2018.08.16 04:15	2018.08.16 04:20	0.027	0.031	0.018
2039	2018.08.16 04:15	2018.08.16 04:20	2018.08.16 04:25	0.031	0.018	0.211
2040	2018.08.16 04:20	2018.08.16 04:25	2018.08.16 04:30	0.018	0.211	0.254
2041	2018.08.16 04:25	2018.08.16 04:30	2018.08.16 04:35	0.211	0.254	0.123
2042	2018.08.16 04:55	2018.08.16 05:00	2018.08.16 05:05	0.059	0.020	0.004
2043	2018.08.16 05:00	2018.08.16 05:05	2018.08.16 05:10	0.020	0.004	0.127
2044	2018.08.16 07:25	2018.08.16 07:30	2018.08.16 07:35	0.039	0.039	0.019
2045	2018.08.16 07:30	2018.08.16 07:35	2018.08.16 07:40	0.039	0.019	0.062
2046	2018.08.16 08:25	2018.08.16 08:30	2018.08.16 08:35	0.070	0.006	0.063
2047	2018.08.16 08:30	2018.08.16 08:35	2018.08.16 08:40	0.006	0.063	0.049
2048	2018.08.16 08:35	2018.08.16 08:40	2018.08.16 08:45	0.063	0.049	0.009
2049	2018.08.16 09:20	2018.08.16 09:25	2018.08.16 09:30	0.040	0.020	0.018
2050	2018.08.16 09:25	2018.08.16 09:30	2018.08.16 09:35	0.020	0.018	0.038
2051	2018.08.16 09:30	2018.08.16 09:35	2018.08.16 09:40	0.018	0.038	0.021
2052	2018.08.16 10:50	2018.08.16 10:55	2018.08.16 11:00	0.020	0.017	0.114
2053	2018.08.16 10:55	2018.08.16 11:00	2018.08.16 11:05	0.017	0.114	0.013
2054	2018.08.16 12:30	2018.08.16 12:35	2018.08.16 12:40	0.035	0.003	0.003
2055	2018.08.16 13:05	2018.08.16 13:10	2018.08.16 13:15	0.030	0.062	0.034
2056	2018.08.16 14:00	2018.08.16 14:05	2018.08.16 14:10	0.028	0.018	0.052
2057	2018.08.16 14:05	2018.08.16 14:10	2018.08.16 14:15	0.018	0.052	0.016
2058	2018.08.16 15:05	2018.08.16 15:10	2018.08.16 15:15	0.012	0.026	0.042
2059	2018.08.16 16:10	2018.08.16 16:15	2018.08.16 16:20	0.047	0.081	0.028
2060	2018.08.16 16:35	2018.08.16 16:40	2018.08.16 16:45	0.011	0.094	0.125
2061	2018.08.16 16:40	2018.08.16 16:45	2018.08.16 16:50	0.094	0.125	0.098
2062	2018.08.16 18:05	2018.08.16 18:10	2018.08.16 18:15	0.051	0.041	0.007
2063	2018.08.16 18:40	2018.08.16 18:45	2018.08.16 18:50	0.037	0.038	0.002
2064	2018.08.16 18:45	2018.08.16 18:50	2018.08.16 18:55	0.038	0.002	0.057
2065	2018.08.16 18:50	2018.08.16 18:55	2018.08.16 19:00	0.002	0.057	0.024
2066	2018.08.16 18:55	2018.08.16 19:00	2018.08.16 19:05	0.057	0.024	0.121
2067	2018.08.16 20:05	2018.08.16 20:10	2018.08.16 20:15	0.017	0.047	0.010
2068	2018.08.16 20:55	2018.08.16 21:00	2018.08.16 21:05	0.036	0.007	0.030
2069	2018.08.16 21:00	2018.08.16 21:05	2018.08.16 21:10	0.007	0.030	0.003
2070	2018.08.16 21:05	2018.08.16 21:10	2018.08.16 21:15	0.030	0.003	0.020
2071	2018.08.16 21:30	2018.08.16 21:35	2018.08.16 21:40	0.028	0.007	0.003
2072	2018.08.16 21:35	2018.08.16 21:40	2018.08.16 21:45	0.007	0.003	0.020
2073	2018.08.16 21:40	2018.08.16 21:45	2018.08.16 21:50	0.003	0.020	0.022
2074	2018.08.16 22:00	2018.08.16 22:05	2018.08.16 22:10	0.012	0.018	0.013
2075	2018.08.16 23:05	2018.08.16 23:10	2018.08.16 23:15	0.009	0.021	0.005
2076	2018.08.17 01:55	2018.08.17 02:00	2018.08.17 02:05	0.003	0.003	0.019
2077	2018.08.17 02:30	2018.08.17 02:35	2018.08.17 02:40	0.014	0.017	0.007
2078	2018.08.17 02:35	2018.08.17 02:40	2018.08.17 02:45	0.017	0.007	0.022
2079	2018.08.17 03:35	2018.08.17 03:40	2018.08.17 03:45	0.005	0.036	0.016
2080	2018.08.17 04:05	2018.08.17 04:10	2018.08.17 04:15	0.066	0.006	0.042
2081	2018.08.17 04:10	2018.08.17 04:15	2018.08.17 04:20	0.006	0.042	0.075
2082	2018.08.17 04:15	2018.08.17 04:20	2018.08.17 04:25	0.042	0.075	0.022
2083	2018.08.17 05:45	2018.08.17 05:50	2018.08.17 05:55	0.002	0.027	0.020
2084	2018.08.17 06:35	2018.08.17 06:40	2018.08.17 06:45	0.019	0.009	0.003
2085	2018.08.17 08:05	2018.08.17 08:10	2018.08.17 08:15	0.005	0.016	0.013
2086	2018.08.17 08:30	2018.08.17 08:35	2018.08.17 08:40	0.016	0.001	0.000
2087	2018.08.17 08:35	2018.08.17 08:40	2018.08.17 08:45	0.001	0.000	0.026
2088	2018.08.17 11:00	2018.08.17 11:05	2018.08.17 11:10	0.049	0.230	0.029
2089	2018.08.17 13:10	2018.08.17 13:15	2018.08.17 13:20	0.034	0.064	0.040
2090	2018.08.17 13:15	2018.08.17 13:20	2018.08.17 13:25	0.064	0.040	0.009
2091	2018.08.17 15:40	2018.08.17 15:45	2018.08.17 15:50	0.081	0.074	0.089
2092	2018.08.17 16:20	2018.08.17 16:25	2018.08.17 16:30	0.029	0.018	0.014
2093	2018.08.17 16:25	2018.08.17 16:30	2018.08.17 16:35	0.018	0.014	0.119
2094	2018.08.17 18:05	2018.08.17 18:10	2018.08.17 18:15	0.045	0.011	0.052
2095	2018.08.17 18:10	2018.08.17 18:15	2018.08.17 18:20	0.011	0.052	0.024
2096	2018.08.17 20:05	2018.08.17 20:10	2018.08.17 20:15	0.000	0.010	0.026
2097	2018.08.17 20:50	2018.08.17 20:55	2018.08.17 21:00	0.014	0.072	0.125
2098	2018.08.17 20:55	2018.08.17 21:00	2018.08.17 21:05	0.072	0.125	0.077
2099	2018.08.17 21:00	2018.08.17 21:05	2018.08.17 21:10	0.125	0.077	0.049
2100	2018.08.17 21:05	2018.08.17 21:10	2018.08.17 21:15	0.077	0.049	0.019
2101	2018.08.17 21:25	2018.08.17 21:30	2018.08.17 21:35	0.082	0.108	0.060
2102	2018.08.17 21:30	2018.08.17 21:35	2018.08.17 21:40	0.108	0.060	0.035
2103	2018.08.17 22:25	2018.08.17 22:30	2018.08.17 22:35	0.032	0.035	0.002
2104	2018.08.17 22:30	2018.08.17 22:35	2018.08.17 22:40	0.035	0.002	0.012
2105	2018.08.17 22:35	2018.08.17 22:40	2018.08.17 22:45	0.002	0.012	0.037
2106	2018.08.20 00:20	2018.08.20 00:25	2018.08.20 00:30	0.007	0.001	0.010
2107	2018.08.20 00:25	2018.08.20 00:30	2018.08.20 00:35	0.001	0.010	0.003
2108	2018.08.20 02:30	2018.08.20 02:35	2018.08.20 02:40	0.003	0.001	0.008
2109	2018.08.20 03:10	2018.08.20 03:15	2018.08.20 03:20	0.012	0.030	0.012
2110	2018.08.20 03:35	2018.08.20 03:40	2018.08.20 03:45	0.010	0.028	0.011
2111	2018.08.20 05:00	2018.08.20 05:05	2018.08.20 05:10	0.032	0.024	0.026
2112	2018.08.20 05:05	2018.08.20 05:10	2018.08.20 05:15	0.024	0.026	0.012
2113	2018.08.20 06:15	2018.08.20 06:20	2018.08.20 06:25	0.017	0.016	0.016
2114	2018.08.20 06:20	2018.08.20 06:25	2018.08.20 06:30	0.016	0.016	0.007
2115	2018.08.20 06:40	2018.08.20 06:45	2018.08.20 06:50	0.032	0.003	0.019
2116	2018.08.20 07:20	2018.08.20 07:25	2018.08.20 07:30	0.022	0.017	0.001
2117	2018.08.20 08:05	2018.08.20 08:10	2018.08.20 08:15	0.012	0.003	0.018
2118	2018.08.20 09:30	2018.08.20 09:35	2018.08.20 09:40	0.046	0.007	0.042
2119	2018.08.20 10:00	2018.08.20 10:05	2018.08.20 10:10	0.066	0.012	0.031
2120	2018.08.20 10:05	2018.08.20 10:10	2018.08.20 10:15	0.012	0.031	0.020
2121	2018.08.20 10:10	2018.08.20 10:15	2018.08.20 10:20	0.031	0.020	0.023
2122	2018.08.20 12:25	2018.08.20 12:30	2018.08.20 12:35	0.014	0.021	0.002
2123	2018.08.20 12:30	2018.08.20 12:35	2018.08.20 12:40	0.021	0.002	0.031
2124	2018.08.20 13:30	2018.08.20 13:35	2018.08.20 13:40	0.068	0.016	0.021
2125	2018.08.20 13:55	2018.08.20 14:00	2018.08.20 14:05	0.009	0.028	0.010
2126	2018.08.20 14:00	2018.08.20 14:05	2018.08.20 14:10	0.028	0.010	0.027
2127	2018.08.20 16:35	2018.08.20 16:40	2018.08.20 16:45	0.031	0.003	0.004
2128	2018.08.20 17:15	2018.08.20 17:20	2018.08.20 17:25	0.032	0.020	0.057
2129	2018.08.20 18:00	2018.08.20 18:05	2018.08.20 18:10	0.028	0.018	0.046
2130	2018.08.20 18:05	2018.08.20 18:10	2018.08.20 18:15	0.018	0.046	0.044
2131	2018.08.20 19:00	2018.08.20 19:05	2018.08.20 19:10	0.068	0.014	0.054
2132	2018.08.20 21:10	2018.08.20 21:15	2018.08.20 21:20	0.024	0.001	0.001
2133	2018.08.20 21:15	2018.08.20 21:20	2018.08.20 21:25	0.001	0.001	0.020
2134	2018.08.20 22:35	2018.08.20 22:40	2018.08.20 22:45	0.009	0.006	0.010
2135	2018.08.20 23:30	2018.08.20 23:35	2018.08.20 23:40	0.008	0.011	0.003
2136	2018.08.20 23:35	2018.08.20 23:40	2018.08.20 23:45	0.011	0.003	0.015
2137	2018.08.20 23:55	2018.08.21 00:05	2018.08.21 00:10	0.009	0.090	0.002
2138	2018.08.21 02:25	2018.08.21 02:30	2018.08.21 02:35	0.006	0.005	0.012
2139	2018.08.21 02:30	2018.08.21 02:35	2018.08.21 02:40	0.005	0.012	0.010
2140	2018.08.21 03:25	2018.08.21 03:30	2018.08.21 03:35	0.005	0.261	0.052
2141	2018.08.21 05:35	2018.08.21 05:40	2018.08.21 05:45	0.001	0.003	0.039
2142	2018.08.21 05:40	2018.08.21 05:45	2018.08.21 05:50	0.003	0.039	0.010
2143	2018.08.21 05:45	2018.08.21 05:50	2018.08.21 05:55	0.039	0.010	0.000
2144	2018.08.21 06:10	2018.08.21 06:15	2018.08.21 06:20	0.035	0.028	0.016
2145	2018.08.21 06:30	2018.08.21 06:35	2018.08.21 06:40	0.013	0.033	0.052
2146	2018.08.21 06:35	2018.08.21 06:40	2018.08.21 06:45	0.033	0.052	0.031
2147	2018.08.21 06:40	2018.08.21 06:45	2018.08.21 06:50	0.052	0.031	0.040
2148	2018.08.21 06:45	2018.08.21 06:50	2018.08.21 06:55	0.031	0.040	0.006
2149	2018.08.21 06:50	2018.08.21 06:55	2018.08.21 07:00	0.040	0.006	0.004
2150	2018.08.21 07:30	2018.08.21 07:35	2018.08.21 07:40	0.023	0.013	0.029
2151	2018.08.21 08:00	2018.08.21 08:05	2018.08.21 08:10	0.000	0.017	0.007
2152	2018.08.21 08:05	2018.08.21 08:10	2018.08.21 08:15	0.017	0.007	0.009
2153	2018.08.21 08:10	2018.08.21 08:15	2018.08.21 08:20	0.007	0.009	0.049
2154	2018.08.21 08:15	2018.08.21 08:20	2018.08.21 08:25	0.009	0.049	0.086
2155	2018.08.21 11:35	2018.08.21 11:40	2018.08.21 11:45	0.064	0.038	0.057
2156	2018.08.21 11:40	2018.08.21 11:45	2018.08.21 11:50	0.038	0.057	0.010
2157	2018.08.21 12:05	2018.08.21 12:10	2018.08.21 12:15	0.022	0.005	0.000
2158	2018.08.21 12:45	2018.08.21 12:50	2018.08.21 12:55	0.001	0.023	0.046
2159	2018.08.21 13:15	2018.08.21 13:20	2018.08.21 13:25	0.043	0.006	0.032
2160	2018.08.21 14:15	2018.08.21 14:20	2018.08.21 14:25	0.035	0.040	0.022
2161	2018.08.21 15:30	2018.08.21 15:35	2018.08.21 15:40	0.005	0.029	0.039
2162	2018.08.21 15:35	2018.08.21 15:40	2018.08.21 15:45	0.029	0.039	0.017
2163	2018.08.21 15:40	2018.08.21 15:45	2018.08.21 15:50	0.039	0.017	0.017
2164	2018.08.21 16:05	2018.08.21 16:10	2018.08.21 16:15	0.043	0.007	0.050
2165	2018.08.21 16:45	2018.08.21 16:50	2018.08.21 16:55	0.086	0.084	0.043
2166	2018.08.21 17:05	2018.08.21 17:10	2018.08.21 17:15	0.010	0.046	0.000
2167	2018.08.21 17:10	2018.08.21 17:15	2018.08.21 17:20	0.046	0.000	0.007
2168	2018.08.21 17:15	2018.08.21 17:20	2018.08.21 17:25	0.000	0.007	0.005
2169	2018.08.21 18:35	2018.08.21 18:40	2018.08.21 18:45	0.041	0.034	0.085
2170	2018.08.21 18:40	2018.08.21 18:45	2018.08.21 18:50	0.034	0.085	0.009
2171	2018.08.21 19:50	2018.08.21 19:55	2018.08.21 20:00	0.100	0.166	0.086
2172	2018.08.21 20:35	2018.08.21 20:40	2018.08.21 20:45	0.044	0.115	0.057
2173	2018.08.21 21:00	2018.08.21 21:05	2018.08.21 21:10	0.000	0.098	0.021
2174	2018.08.21 21:05	2018.08.21 21:10	2018.08.21 21:15	0.098	0.021	0.023
2175	2018.08.21 21:55	2018.08.21 22:00	2018.08.21 22:05	0.022	0.014	0.008
2176	2018.08.21 22:20	2018.08.21 22:25	2018.08.21 22:30	0.009	0.013	0.038
2177	2018.08.22 00:55	2018.08.22 01:00	2018.08.22 01:05	0.006	0.052	0.003
2178	2018.08.22 01:00	2018.08.22 01:05	2018.08.22 01:10	0.052	0.003	0.005
2179	2018.08.22 01:05	2018.08.22 01:10	2018.08.22 01:15	0.003	0.005	0.004
2180	2018.08.22 03:20	2018.08.22 03:25	2018.08.22 03:30	0.064	0.011	0.007
2181	2018.08.22 03:25	2018.08.22 03:30	2018.08.22 03:35	0.011	0.007	0.038
2182	2018.08.22 03:45	2018.08.22 03:50	2018.08.22 03:55	0.020	0.011	0.004
2183	2018.08.22 03:50	2018.08.22 03:55	2018.08.22 04:00	0.011	0.004	0.057
2184	2018.08.22 03:55	2018.08.22 04:00	2018.08.22 04:05	0.004	0.057	0.002
2185	2018.08.22 04:00	2018.08.22 04:05	2018.08.22 04:10	0.057	0.002	0.013
2186	2018.08.22 04:55	2018.08.22 05:00	2018.08.22 05:05	0.050	0.006	0.025
2187	2018.08.22 05:00	2018.08.22 05:05	2018.08.22 05:10	0.006	0.025	0.095
2188	2018.08.22 05:05	2018.08.22 05:10	2018.08.22 05:15	0.025	0.095	0.025
2189	2018.08.22 05:10	2018.08.22 05:15	2018.08.22 05:20	0.095	0.025	0.048
2190	2018.08.22 06:20	2018.08.22 06:25	2018.08.22 06:30	0.008	0.017	0.079
2191	2018.08.22 07:35	2018.08.22 07:40	2018.08.22 07:45	0.018	0.018	0.000
2192	2018.08.22 07:40	2018.08.22 07:45	2018.08.22 07:50	0.018	0.000	0.049
2193	2018.08.22 11:05	2018.08.22 11:10	2018.08.22 11:15	0.002	0.025	0.007
2194	2018.08.22 11:50	2018.08.22 11:55	2018.08.22 12:00	0.091	0.092	0.007
2195	2018.08.22 11:55	2018.08.22 12:00	2018.08.22 12:05	0.092	0.007	0.070
2196	2018.08.22 12:50	2018.08.22 12:55	2018.08.22 13:00	0.038	0.005	0.011
2197	2018.08.22 12:55	2018.08.22 13:00	2018.08.22 13:05	0.005	0.011	0.034
2198	2018.08.22 13:00	2018.08.22 13:05	2018.08.22 13:10	0.011	0.034	0.001
2199	2018.08.22 13:05	2018.08.22 13:10	2018.08.22 13:15	0.034	0.001	0.011
2200	2018.08.22 13:35	2018.08.22 13:40	2018.08.22 13:45	0.001	0.006	0.018
2201	2018.08.22 13:40	2018.08.22 13:45	2018.08.22 13:50	0.006	0.018	0.041
2202	2018.08.22 13:45	2018.08.22 13:50	2018.08.22 13:55	0.018	0.041	0.025
2203	2018.08.22 13:50	2018.08.22 13:55	2018.08.22 14:00	0.041	0.025	0.072
2204	2018.08.22 14:40	2018.08.22 14:45	2018.08.22 14:50	0.013	0.011	0.014
2205	2018.08.22 14:45	2018.08.22 14:50	2018.08.22 14:55	0.011	0.014	0.037
2206	2018.08.22 14:50	2018.08.22 14:55	2018.08.22 15:00	0.014	0.037	0.000
2207	2018.08.22 15:20	2018.08.22 15:25	2018.08.22 15:30	0.037	0.004	0.008
2208	2018.08.22 15:40	2018.08.22 15:45	2018.08.22 15:50	0.006	0.034	0.033
2209	2018.08.22 15:45	2018.08.22 15:50	2018.08.22 15:55	0.034	0.033	0.082
2210	2018.08.22 15:50	2018.08.22 15:55	2018.08.22 16:00	0.033	0.082	0.011
2211	2018.08.22 16:55	2018.08.22 17:00	2018.08.22 17:05	0.024	0.009	0.025
2212	2018.08.22 17:35	2018.08.22 17:40	2018.08.22 17:45	0.048	0.043	0.024
2213	2018.08.22 17:55	2018.08.22 18:00	2018.08.22 18:05	0.048	0.012	0.001
2214	2018.08.22 18:00	2018.08.22 18:05	2018.08.22 18:10	0.012	0.001	0.054
2215	2018.08.22 18:05	2018.08.22 18:10	2018.08.22 18:15	0.001	0.054	0.010
2216	2018.08.22 18:10	2018.08.22 18:15	2018.08.22 18:20	0.054	0.010	0.051
2217	2018.08.22 20:10	2018.08.22 20:15	2018.08.22 20:20	0.019	0.025	0.011
2218	2018.08.22 21:35	2018.08.22 21:40	2018.08.22 21:45	0.000	0.014	0.001
2219	2018.08.22 21:40	2018.08.22 21:45	2018.08.22 21:50	0.014	0.001	0.024
2220	2018.08.22 21:45	2018.08.22 21:50	2018.08.22 21:55	0.001	0.024	0.037
2221	2018.08.22 21:50	2018.08.22 21:55	2018.08.22 22:00	0.024	0.037	0.025
2222	2018.08.22 22:30	2018.08.22 22:35	2018.08.22 22:40	0.033	0.014	0.005
2223	2018.08.22 22:35	2018.08.22 22:40	2018.08.22 22:45	0.014	0.005	0.000
2224	2018.08.22 22:40	2018.08.22 22:45	2018.08.22 22:50	0.005	0.000	0.007
2225	2018.08.22 23:15	2018.08.22 23:20	2018.08.22 23:25	0.007	0.040	0.009
2226	2018.08.22 23:20	2018.08.22 23:25	2018.08.22 23:30	0.040	0.009	0.000
2227	2018.08.23 00:10	2018.08.23 00:15	2018.08.23 00:20	0.008	0.003	0.008
2228	2018.08.23 01:00	2018.08.23 01:05	2018.08.23 01:10	0.025	0.010	0.019
2229	2018.08.23 01:05	2018.08.23 01:10	2018.08.23 01:15	0.010	0.019	0.003
2230	2018.08.23 01:10	2018.08.23 01:15	2018.08.23 01:20	0.019	0.003	0.009
2231	2018.08.23 01:15	2018.08.23 01:20	2018.08.23 01:25	0.003	0.009	0.011
2232	2018.08.23 02:25	2018.08.23 02:30	2018.08.23 02:35	0.005	0.047	0.027
2233	2018.08.23 03:25	2018.08.23 03:30	2018.08.23 03:35	0.000	0.015	0.024
2234	2018.08.23 04:05	2018.08.23 04:10	2018.08.23 04:15	0.046	0.014	0.010
2235	2018.08.23 10:25	2018.08.23 10:30	2018.08.23 10:35	0.031	0.052	0.036
2236	2018.08.23 10:30	2018.08.23 10:35	2018.08.23 10:40	0.052	0.036	0.014
2237	2018.08.23 10:35	2018.08.23 10:40	2018.08.23 10:45	0.036	0.014	0.026
2238	2018.08.23 11:30	2018.08.23 11:35	2018.08.23 11:40	0.018	0.052	0.041
