[20190311_090203 / views.py:11753]
fname_Src_CSV	44_5.1_10_rawdata.(AUDJPY).(Period-H1).(NumOfUnits-8000).(Bars-ALL-20190311_090135).20190311_090020.csv
slice by	day
this file	no-44.[ups-downs-in_BB].[v-1.0].(AUDJPY-H1).(20190311_090201).csv
pair	AUDJPY
timeframe	H1
start	2017.11.21 10:00
end	2019.03.11 03:00

[ups/downs]==============================
s.n.	start	end	total	UU	UD	DU	DD	%UU	%UD	%DU	%DD


[20190311_090203 / views.py:11768]


[lo_UU]==============================
s.n.	e0.dateTime	e1.dateTime	e0.CP	e1.CP	e0.BB_M2S	e0.BB_M1S	e0.BB_Main	e0.BB_1S	e0.BB_2S
55	2019.02.26 11:00	2019.02.26 12:00	79.292	79.326	79.137	79.309	79.482	79.654	79.827
56	2019.02.26 16:00	2019.02.26 17:00	79.226	79.441	79.063	79.226	79.390	79.553	79.716
57	2019.02.26 17:00	2019.02.26 18:00	79.441	79.539	79.089	79.232	79.375	79.518	79.660
58	2019.02.25 00:00	2019.02.25 01:00	79.150	79.279	78.541	78.695	78.850	79.004	79.158
59	2019.02.25 01:00	2019.02.25 02:00	79.279	79.310	78.554	78.720	78.886	79.052	79.217
60	2019.02.25 05:00	2019.02.25 06:00	79.040	79.060	78.682	78.828	78.974	79.121	79.267
61	2019.02.25 06:00	2019.02.25 07:00	79.060	79.110	78.702	78.845	78.987	79.129	79.271
62	2019.02.25 09:00	2019.02.25 10:00	79.181	79.217	78.781	78.907	79.033	79.159	79.285
63	2019.02.25 10:00	2019.02.25 11:00	79.217	79.295	78.805	78.929	79.052	79.176	79.299
64	2019.02.25 11:00	2019.02.25 12:00	79.295	79.390	78.815	78.944	79.072	79.201	79.329
65	2019.02.25 12:00	2019.02.25 13:00	79.390	79.441	78.818	78.957	79.097	79.236	79.376
66	2019.02.25 15:00	2019.02.25 16:00	79.480	79.543	78.806	78.986	79.166	79.345	79.525
67	2019.02.25 18:00	2019.02.25 19:00	79.624	79.749	78.849	79.052	79.256	79.459	79.663
68	2019.02.22 00:00	2019.02.22 01:00	78.473	78.689	78.119	78.389	78.658	78.927	79.196
69	2019.02.22 06:00	2019.02.22 07:00	78.567	78.604	78.325	78.443	78.560	78.677	78.794
70	2019.02.22 07:00	2019.02.22 08:00	78.604	78.667	78.325	78.442	78.559	78.676	78.793
71	2019.02.22 08:00	2019.02.22 09:00	78.667	78.812	78.329	78.443	78.557	78.671	78.785
72	2019.02.22 12:00	2019.02.22 13:00	78.809	78.857	78.300	78.441	78.581	78.722	78.863
73	2019.02.22 15:00	2019.02.22 16:00	78.891	78.899	78.337	78.492	78.646	78.801	78.956
74	2019.02.22 16:00	2019.02.22 17:00	78.899	79.022	78.355	78.512	78.669	78.826	78.983
75	2019.02.21 04:00	2019.02.21 05:00	79.391	79.392	79.174	79.272	79.370	79.468	79.566
76	2019.02.21 12:00	2019.02.21 13:00	78.717	78.770	78.510	78.848	79.187	79.526	79.864
77	2019.02.21 19:00	2019.02.21 20:00	78.445	78.446	78.122	78.506	78.890	79.274	79.658
78	2019.02.20 01:00	2019.02.20 02:00	79.255	79.301	78.480	78.718	78.956	79.195	79.433
79	2019.02.20 02:00	2019.02.20 03:00	79.301	79.541	78.502	78.744	78.986	79.228	79.470
80	2019.02.20 14:00	2019.02.20 15:00	79.302	79.342	79.149	79.235	79.322	79.408	79.494
81	2019.02.20 15:00	2019.02.20 16:00	79.342	79.353	79.158	79.242	79.327	79.411	79.495
82	2019.02.20 16:00	2019.02.20 17:00	79.353	79.367	79.163	79.247	79.330	79.414	79.498
83	2019.02.20 17:00	2019.02.20 18:00	79.367	79.436	79.164	79.248	79.332	79.417	79.501
84	2019.02.20 20:00	2019.02.20 21:00	79.419	79.497	79.206	79.283	79.360	79.437	79.514
85	2019.02.19 06:00	2019.02.19 07:00	78.705	78.713	78.543	78.713	78.883	79.052	79.222
86	2019.02.19 07:00	2019.02.19 08:00	78.713	78.755	78.528	78.697	78.866	79.035	79.204
87	2019.02.19 16:00	2019.02.19 17:00	78.830	78.957	78.598	78.679	78.760	78.841	78.922
88	2019.02.19 17:00	2019.02.19 18:00	78.957	79.075	78.586	78.676	78.765	78.854	78.944
89	2019.02.19 18:00	2019.02.19 19:00	79.075	79.243	78.555	78.665	78.775	78.885	78.995
90	2019.02.19 19:00	2019.02.19 20:00	79.243	79.276	78.495	78.645	78.794	78.944	79.093
91	2019.02.19 20:00	2019.02.19 21:00	79.276	79.325	78.452	78.634	78.817	79.000	79.183
92	2019.02.18 00:00	2019.02.18 01:00	78.859	79.002	78.041	78.295	78.550	78.805	79.059
93	2019.02.18 01:00	2019.02.18 02:00	79.002	79.012	78.069	78.329	78.590	78.850	79.110
94	2019.02.18 02:00	2019.02.18 03:00	79.012	79.050	78.104	78.366	78.629	78.891	79.153
95	2019.02.18 03:00	2019.02.18 04:00	79.050	79.060	78.146	78.408	78.669	78.931	79.192
96	2019.02.18 12:00	2019.02.18 13:00	79.079	79.113	78.708	78.830	78.951	79.073	79.195
97	2019.02.18 13:00	2019.02.18 14:00	79.113	79.147	78.752	78.862	78.973	79.083	79.194
