[20190324_113359 / views.py:11277]
fname_Src_CSV	44_5.1_10_rawdata.(USDJPY).(Period-M15).(NumOfUnits-10000).(Bars-ALL-20190324_113108).20190324_112524.csv
slice by	through
this file	(20190324_113358).(USDJPY-M15).[sec-1~BB-histogram.UU-UD-DU-DD].csv 
pair	USDJPY
timeframe	M15
start	2018.06.07 17:45
end	2019.03.22 23:45
total bars	10000

[20190324_113400 / views.py:11296]
[in-BB locations]==============================
loc.	UU	UD	DU	DD	%UU	%UD	%DU	%DD
> 2S	273	282	30	27	0.1145	0.1128	0.0121	0.0115
2S >= / >= 1S	580	678	321	343	0.2433	0.2712	0.1290	0.1464
1S > / >= main	608	652	613	624	0.2550	0.2608	0.2463	0.2663
main > / >= M1S	561	547	631	546	0.2353	0.2188	0.2535	0.2330
M1S > / >= M2S	328	310	593	531	0.1376	0.1240	0.2382	0.2266
M2S >	34	31	301	272	0.0143	0.0124	0.1209	0.1161
