Pair=EURJPY;Period=H1;Days=5000;Shift=1;Bars=120000;Time=20180903_135340;;;;;;;;;;
no;Open;High;Low;Close;RSI;MFI;BB.2s;BB.1s;BB.main;BB.-1s;BB.-2s;Diff;High/Low;datetime;
500;129.534;129.564;129.401;129.415;31.8694929486;18.3650780424;130.3090835642;130.0278417821;129.7466;129.4653582179;129.1841164358;-0.119;0.163;2018.08.02 21:00;2018.08.03 04:00;27
501;129.578;129.583;129.485;129.532;34.3959412929;20.0681198397;130.3677452578;130.0777976289;129.78785;129.4979023711;129.2079547422;-0.046;0.098;2018.08.02 20:00;2018.08.03 03:00;28
502;129.453;129.607;129.444;129.582;35.5397608511;28.2630261041;130.4196634617;130.1210817309;129.8225;129.5239182691;129.2253365383;0.129;0.163;2018.08.02 19:00;2018.08.03 02:00;29
503;129.421;129.482;129.406;129.452;29.7712717489;27.0217255217;130.4749230122;130.1660865061;129.85725;129.5484134939;129.2395769878;0.031;0.076;2018.08.02 18:00;2018.08.03 01:00;30
504;129.547;129.589;129.36;129.419;28.2222620957;30.9821120411;130.4972916169;130.1954958085;129.8937;129.5919041915;129.2901083831;-0.128;0.229;2018.08.02 17:00;2018.08.03 00:00;31
505;129.511;129.615;129.446;129.546;30.697740346;31.5044226839;130.4982383689;130.2134441845;129.92865;129.6438558155;129.3590616311;0.035;0.169;2018.08.02 16:00;2018.08.02 23:00;32
506;129.47;129.539;129.247;129.511;29.0688485621;25.9956835002;130.5229261452;130.2436380726;129.96435;129.6850619274;129.4057738548;0.041;0.292;2018.08.02 15:00;2018.08.02 22:00;33
507;129.558;129.599;129.328;129.472;27.2589913011;26.6978119619;130.5384451944;130.2709225972;130.0034;129.7358774028;129.4683548056;-0.086;0.271;2018.08.02 14:00;2018.08.02 21:00;34
508;129.506;129.618;129.384;129.557;28.7794244992;27.437613843;130.5403592696;130.2933796348;130.0464;129.7994203652;129.5524407304;0.051;0.234;2018.08.02 13:00;2018.08.02 20:00;35
509;129.639;129.655;129.461;129.506;26.4407503852;26.7620783673;130.626205641;130.3652778205;130.10435;129.8434221795;129.582494359;-0.133;0.194;2018.08.02 12:00;2018.08.02 19:00;36
510;129.822;129.828;129.631;129.635;28.7057960627;26.6071164471;130.6775118582;130.4213559291;130.1652;129.9090440709;129.6528881419;-0.187;0.197;2018.08.02 11:00;2018.08.02 18:00;37
511;129.854;129.947;129.791;129.821;32.52195717;33.3691796303;130.758076253;130.4918381265;130.2256;129.9593618735;129.693123747;-0.033;0.156;2018.08.02 10:00;2018.08.02 17:00;38
512;129.981;130.022;129.83;129.854;33.2673758146;34.0472909532;130.8187579047;130.5455789523;130.2724;129.9992210477;129.7260420953;-0.127;0.192;2018.08.02 09:00;2018.08.02 16:00;39
513;129.974;130.057;129.954;129.981;36.3101139368;34.5632938714;130.8667477587;130.5920738794;130.3174;130.0427261206;129.7680522413;0.007;0.103;2018.08.02 08:00;2018.08.02 15:00;40
514;129.964;130.035;129.894;129.977;36.1353360281;29.6939048039;130.9342936927;130.6476218464;130.36095;130.0742781536;129.7876063073;0.013;0.141;2018.08.02 07:00;2018.08.02 14:00;41
515;130.107;130.138;129.93;129.962;35.5048169685;29.1619335856;130.9846118551;130.6942809276;130.40395;130.1136190724;129.8232881449;-0.145;0.208;2018.08.02 06:00;2018.08.02 13:00;42
516;130.14;130.208;130.1;130.107;39.0447996276;34.8568207998;131.061333807;130.7593169035;130.4573;130.1552830965;129.853266193;-0.033;0.108;2018.08.02 05:00;2018.08.02 12:00;43
517;130.252;130.281;130.107;130.141;39.9316819112;40.6449044827;131.1255732329;130.8135366164;130.5015;130.1894633836;129.8774267671;-0.111;0.174;2018.08.02 04:00;2018.08.02 11:00;44
518;130.205;130.262;130.16;130.254;43.0167404707;45.4816517289;131.1482786199;130.84133931;130.5344;130.22746069;129.9205213801;0.049;0.102;2018.08.02 03:00;2018.08.02 10:00;45
519;130.241;130.251;130.16;130.208;41.2617706468;45.3634219315;131.1674066749;130.8636533374;130.5599;130.2561466626;129.9523933251;-0.033;0.091;2018.08.02 02:00;2018.08.02 09:00;46
520;130.223;130.271;130.207;130.24;42.1190385553;48.2213026277;131.1768909577;130.8818204789;130.58675;130.2916795211;129.9966090423;0.017;0.064;2018.08.02 01:00;2018.08.02 08:00;47
521;130.245;130.286;130.202;130.225;41.5785256037;50.0007555592;131.1838482683;130.8979991342;130.61215;130.3263008658;130.0404517317;-0.02;0.084;2018.08.02 00:00;2018.08.02 07:00;48
522;130.182;130.308;130.076;130.277;42.8978186306;42.4606772101;131.1757527144;130.9040513572;130.63235;130.3606486428;130.0889472856;0.095;0.232;2018.08.01 23:00;2018.08.02 06:00;49
523;130.12;130.226;130.092;130.181;39.5328323084;43.5010686747;131.1734377852;130.9138688926;130.6543;130.3947311074;130.1351622148;0.061;0.134;2018.08.01 22:00;2018.08.02 05:00;50
524;130.25;130.304;130.029;130.118;37.2266213571;43.8768321305;131.1532518012;130.9173009006;130.68135;130.4453990994;130.2094481988;-0.132;0.275;2018.08.01 21:00;2018.08.02 04:00;51
525;130.294;130.308;130.226;130.26;40.5372053325;45.2117747877;131.1032343019;130.9047671509;130.7063;130.5078328491;130.3093656981;-0.034;0.082;2018.08.01 20:00;2018.08.02 03:00;52
526;130.331;130.357;130.236;130.292;41.3239578398;43.6223291045;131.0686159401;130.8984829701;130.72835;130.5582170299;130.3880840599;-0.039;0.121;2018.08.01 19:00;2018.08.02 02:00;53
527;130.715;130.719;130.324;130.332;42.2988268652;46.3920276418;131.0279575131;130.8902787565;130.7526;130.6149212435;130.4772424869;-0.383;0.395;2018.08.01 18:00;2018.08.02 01:00;54
528;130.724;130.776;130.645;130.716;53.894080982;47.5692421156;130.9699391387;130.8713695693;130.7728;130.6742304307;130.5756608613;-0.008;0.131;2018.08.01 17:00;2018.08.02 00:00;55
529;130.843;130.864;130.709;130.723;54.1511501872;50.3081736421;130.9727676282;130.8749088141;130.77705;130.6791911859;130.5813323718;-0.12;0.155;2018.08.01 16:00;2018.08.01 23:00;56
530;130.754;130.881;130.738;130.843;58.7119646904;52.6221779379;130.9802878713;130.8819189356;130.78355;130.6851810644;130.5868121287;0.089;0.143;2018.08.01 15:00;2018.08.01 22:00;57
531;130.753;130.764;130.661;130.757;56.2003919665;46.486263751;130.9821754534;130.8832627267;130.78435;130.6854372733;130.5865245466;0.004;0.103;2018.08.01 14:00;2018.08.01 21:00;58
532;130.854;130.855;130.727;130.754;56.1119181934;45.663764183;131.0079171101;130.9014335551;130.79495;130.6884664449;130.5819828899;-0.1;0.128;2018.08.01 13:00;2018.08.01 20:00;59
533;130.837;130.886;130.765;130.852;59.8646100901;43.2096860768;131.0324668354;130.9193084177;130.80615;130.6929915823;130.5798331646;0.015;0.121;2018.08.01 12:00;2018.08.01 19:00;60
534;131.032;131.036;130.837;130.837;59.4704722557;50.7925205799;131.0551970807;130.9344485404;130.8137;130.6929514596;130.5722029193;-0.195;0.199;2018.08.01 11:00;2018.08.01 18:00;61
535;130.995;131.103;130.917;131.029;67.5350881117;50.4559110628;131.0523731072;130.9314365536;130.8105;130.6895634464;130.5686268928;0.034;0.186;2018.08.01 10:00;2018.08.01 17:00;62
536;130.8;130.991;130.781;130.991;66.6856743397;49.0787316202;131.0240779845;130.9131389922;130.8022;130.6912610078;130.5803220155;0.191;0.21;2018.08.01 09:00;2018.08.01 16:00;63
537;130.764;130.804;130.692;130.799;61.9009055025;47.3527298843;131.0022676748;130.8990088374;130.79575;130.6924911626;130.5892323252;0.035;0.112;2018.08.01 08:00;2018.08.01 15:00;64
538;130.745;130.789;130.7;130.764;60.9291128124;47.2849215052;131.0008412594;130.8964456297;130.79205;130.6876543703;130.5832587406;0.019;0.089;2018.08.01 07:00;2018.08.01 14:00;65
539;130.748;130.795;130.693;130.745;60.4083113908;48.3571301971;131.0014855776;130.8972677888;130.79305;130.6888322112;130.5846144224;-0.003;0.102;2018.08.01 06:00;2018.08.01 13:00;66
540;130.628;130.755;130.608;130.748;60.5293366612;50.1366273118;131.0229002225;130.9021251113;130.78135;130.6605748887;130.5397997775;0.12;0.147;2018.08.01 05:00;2018.08.01 12:00;67
541;130.715;130.757;130.598;130.629;57.3060814389;51.7182298728;131.0887689115;130.9228594557;130.75695;130.5910405443;130.4251310885;-0.086;0.159;2018.08.01 04:00;2018.08.01 11:00;68
542;130.716;130.771;130.671;130.716;60.7517622687;56.9547162752;131.1265621959;130.9332560979;130.73995;130.5466439021;130.3533378041;0.0;0.1;2018.08.01 03:00;2018.08.01 10:00;69
543;130.616;130.722;130.553;130.722;60.9920342089;59.4386355178;131.1862904861;130.947695243;130.7091;130.470504757;130.2319095139;0.106;0.169;2018.08.01 02:00;2018.08.01 09:00;70
544;130.7;130.816;130.56;130.617;58.2466904383;54.5392603332;131.277627942;130.970913971;130.6642;130.357486029;130.050772058;-0.083;0.256;2018.08.01 01:00;2018.08.01 08:00;71
545;130.707;130.772;130.652;130.701;61.5382535805;57.705536155;131.3134416703;130.9730958351;130.63275;130.2924041649;129.9520583297;-0.006;0.12;2018.08.01 00:00;2018.08.01 07:00;72
546;130.741;130.85;130.738;130.777;64.6799067118;63.4070065086;131.3295512838;130.9639256419;130.5983;130.2326743581;129.8670487162;0.036;0.112;2018.07.31 23:00;2018.08.01 06:00;73
547;130.802;130.82;130.688;130.736;63.7309573728;59.8898836332;131.3388539497;130.9470519749;130.55525;130.1634480251;129.7716460503;-0.066;0.132;2018.07.31 22:00;2018.08.01 05:00;74
548;130.853;130.853;130.797;130.801;66.4185515479;60.9737425719;131.3372834219;130.926616711;130.51595;130.105283289;129.6946165781;-0.052;0.056;2018.07.31 21:00;2018.08.01 04:00;75
549;130.858;130.9;130.767;130.853;68.617744209;62.7808802309;131.3168812264;130.8959156132;130.47495;130.0539843868;129.6330187736;-0.005;0.133;2018.07.31 20:00;2018.08.01 03:00;76
550;130.971;130.975;130.857;130.859;68.8676987091;58.6165362797;131.2809055019;130.856052751;130.4312;130.006347249;129.5814944981;-0.112;0.118;2018.07.31 19:00;2018.08.01 02:00;77
551;130.981;131.012;130.875;130.969;73.5329099838;61.0937669852;131.2336201237;130.8111350619;130.38865;129.9661649381;129.5436798763;-0.012;0.137;2018.07.31 18:00;2018.08.01 01:00;78
552;131.002;131.04;130.88;130.978;73.9221376412;65.3787317719;131.1581855259;130.7484927629;130.3388;129.9291072371;129.5194144741;-0.024;0.16;2018.07.31 17:00;2018.08.01 00:00;79
