[20190301_103342 / views.py:10755]
fname_Src_CSV	44_5.1_10_rawdata.(USDJPY).(Period-M15).(NumOfUnits-4500).(Bars-ALL).20190214_094828.csv
slice by	day
this file	no-44.[ups-downs-in_BB].[v-1.0].20190301_103340.csv
pair	USDJPY
timeframe	M15

[ups/downs]==============================
s.n.	start	end	total	UU	UD	DU	DD	%UU	%UD	%DU	%DD


[20190301_103342 / views.py:10764]


[lo_UU]==============================
s.n.	e0.dateTime	e1.dateTime	e0.CP	e1.CP	e0.BB_M2S	e0.BB_M1S	e0.BB_Main	e0.BB_1S	e0.BB_2S
50	2019.02.20 03:00	2019.02.20 03:15	110.78000	110.84400	110.50236	110.56066	110.61895	110.67724	110.73554
51	2019.02.20 03:15	2019.02.20 03:30	110.84400	110.89800	110.47654	110.55264	110.62875	110.70486	110.78096
52	2019.02.20 06:15	2019.02.20 06:30	110.77800	110.82800	110.58605	110.67757	110.76910	110.86063	110.95215
53	2019.02.20 07:30	2019.02.20 07:45	110.83200	110.87100	110.73605	110.77592	110.81580	110.85568	110.89555
54	2019.02.20 08:45	2019.02.20 09:00	110.84200	110.89500	110.75603	110.78869	110.82135	110.85401	110.88667
55	2019.02.20 09:45	2019.02.20 10:00	110.89100	110.89400	110.74764	110.78904	110.83045	110.87186	110.91326
56	2019.02.20 12:45	2019.02.20 13:00	110.77900	110.78300	110.74889	110.79234	110.83580	110.87926	110.92271
57	2019.02.20 13:00	2019.02.20 13:15	110.78300	110.83500	110.74285	110.78763	110.83240	110.87717	110.92195
58	2019.02.20 15:15	2019.02.20 15:30	110.75500	110.77800	110.72091	110.75690	110.79290	110.82890	110.86489
59	2019.02.20 15:30	2019.02.20 15:45	110.77800	110.79500	110.72320	110.75605	110.78890	110.82175	110.85460
60	2019.02.20 15:45	2019.02.20 16:00	110.79500	110.81900	110.72597	110.75616	110.78635	110.81654	110.84673
61	2019.02.20 16:00	2019.02.20 16:15	110.81900	110.82100	110.73253	110.75834	110.78415	110.80996	110.83577
62	2019.02.20 16:15	2019.02.20 16:30	110.82100	110.84200	110.73159	110.75857	110.78555	110.81253	110.83951
63	2019.02.20 16:30	2019.02.20 16:45	110.84200	110.85600	110.72910	110.75875	110.78840	110.81805	110.84770
64	2019.02.20 20:15	2019.02.20 20:30	110.66300	110.67200	110.61225	110.68405	110.75585	110.82765	110.89945
65	2019.02.20 23:15	2019.02.20 23:30	110.86300	110.88900	110.59828	110.67494	110.75160	110.82826	110.90492
66	2019.02.19 01:30	2019.02.19 01:45	110.58500	110.59300	110.56845	110.57975	110.59105	110.60235	110.61365
67	2019.02.19 02:15	2019.02.19 02:30	110.58000	110.58600	110.56028	110.57449	110.58870	110.60291	110.61712
68	2019.02.19 07:45	2019.02.19 08:00	110.62200	110.65800	110.42025	110.48525	110.55025	110.61525	110.68025
69	2019.02.19 08:30	2019.02.19 08:45	110.67700	110.68000	110.42079	110.49577	110.57075	110.64573	110.72071
70	2019.02.19 10:15	2019.02.19 10:30	110.72000	110.74300	110.49531	110.56363	110.63195	110.70027	110.76859
71	2019.02.19 10:30	2019.02.19 10:45	110.74300	110.79500	110.51686	110.58078	110.64470	110.70862	110.77254
72	2019.02.19 11:15	2019.02.19 11:30	110.73700	110.76100	110.58150	110.62865	110.67580	110.72295	110.77010
73	2019.02.19 11:30	2019.02.19 11:45	110.76100	110.76600	110.58058	110.63089	110.68120	110.73151	110.78182
74	2019.02.19 11:45	2019.02.19 12:00	110.76600	110.79400	110.58055	110.63368	110.68680	110.73992	110.79305
75	2019.02.19 12:30	2019.02.19 12:45	110.78500	110.81200	110.60657	110.65936	110.71215	110.76494	110.81773
76	2019.02.19 14:15	2019.02.19 14:30	110.76200	110.76900	110.66176	110.70588	110.75000	110.79412	110.83824
77	2019.02.19 16:30	2019.02.19 16:45	110.61400	110.63700	110.58577	110.65881	110.73185	110.80489	110.87793
78	2019.02.19 16:45	2019.02.19 17:00	110.63700	110.67200	110.57461	110.65000	110.72540	110.80080	110.87619
79	2019.02.19 17:00	2019.02.19 17:15	110.67200	110.67400	110.57024	110.64477	110.71930	110.79383	110.86836
80	2019.02.19 18:30	2019.02.19 18:45	110.62900	110.67500	110.52523	110.59827	110.67130	110.74433	110.81737
81	2019.02.19 20:00	2019.02.19 20:15	110.52800	110.53300	110.49963	110.55844	110.61725	110.67606	110.73487
82	2019.02.19 20:15	2019.02.19 20:30	110.53300	110.55200	110.49765	110.55235	110.60705	110.66175	110.71645
83	2019.02.19 20:30	2019.02.19 20:45	110.55200	110.55700	110.49317	110.54718	110.60120	110.65522	110.70923
84	2019.02.19 20:45	2019.02.19 21:00	110.55700	110.57900	110.48959	110.54295	110.59630	110.64965	110.70301
85	2019.02.19 21:00	2019.02.19 21:15	110.57900	110.63000	110.48921	110.54263	110.59605	110.64947	110.70289
86	2019.02.19 21:15	2019.02.19 21:30	110.63000	110.68700	110.49413	110.54704	110.59995	110.65286	110.70577
87	2019.02.18 00:45	2019.02.18 01:00	110.49300	110.51800	110.38475	110.41588	110.44700	110.47812	110.50925
88	2019.02.18 01:30	2019.02.18 01:45	110.50700	110.57200	110.38443	110.41754	110.45065	110.48376	110.51687
89	2019.02.18 02:30	2019.02.18 02:45	110.47600	110.51900	110.37251	110.41766	110.46280	110.50794	110.55309
90	2019.02.18 02:45	2019.02.18 03:00	110.51900	110.52600	110.37296	110.41960	110.46625	110.51290	110.55954
91	2019.02.18 06:30	2019.02.18 06:45	110.52400	110.54300	110.47197	110.49534	110.51870	110.54206	110.56543
92	2019.02.18 07:45	2019.02.18 08:00	110.53000	110.54300	110.49773	110.51061	110.52350	110.53639	110.54927
93	2019.02.18 08:45	2019.02.18 09:00	110.55400	110.55900	110.49491	110.51098	110.52705	110.54312	110.55919
94	2019.02.18 09:45	2019.02.18 10:00	110.55300	110.60600	110.49249	110.51225	110.53200	110.55175	110.57151
95	2019.02.18 15:00	2019.02.18 15:15	110.55100	110.56500	110.50976	110.52993	110.55010	110.57027	110.59044
96	2019.02.18 15:15	2019.02.18 15:30	110.56500	110.57200	110.51507	110.53164	110.54820	110.56476	110.58133
97	2019.02.18 15:30	2019.02.18 15:45	110.57200	110.58800	110.51712	110.53231	110.54750	110.56269	110.57788
98	2019.02.18 15:45	2019.02.18 16:00	110.58800	110.59500	110.51513	110.53161	110.54810	110.56459	110.58107
99	2019.02.18 20:00	2019.02.18 20:15	110.57700	110.57800	110.55886	110.56881	110.57875	110.58869	110.59864
100	2019.02.18 20:45	2019.02.18 21:00	110.58100	110.59400	110.56069	110.56990	110.57910	110.58830	110.59751
101	2019.02.18 21:00	2019.02.18 21:15	110.59400	110.59600	110.56081	110.56993	110.57905	110.58817	110.59729
102	2019.02.18 23:00	2019.02.18 23:15	110.58900	110.58900	110.56041	110.57121	110.58200	110.59279	110.60359
103	2019.02.18 23:15	2019.02.18 23:30	110.58900	110.62100	110.56207	110.57254	110.58300	110.59346	110.60393
104	2019.02.15 00:15	2019.02.15 00:30	110.46500	110.49900	110.42921	110.48878	110.54835	110.60792	110.66749
105	2019.02.15 01:00	2019.02.15 01:15	110.49600	110.52200	110.42240	110.47627	110.53015	110.58403	110.63790
106	2019.02.15 01:15	2019.02.15 01:30	110.52200	110.52600	110.42627	110.47566	110.52505	110.57444	110.62383
107	2019.02.15 01:30	2019.02.15 01:45	110.52600	110.53900	110.43440	110.47702	110.51965	110.56228	110.60490
108	2019.02.15 05:00	2019.02.15 05:15	110.29100	110.29200	110.24461	110.32886	110.41310	110.49734	110.58159
109	2019.02.15 05:15	2019.02.15 05:30	110.29200	110.31700	110.22985	110.31715	110.40445	110.49175	110.57905
110	2019.02.15 06:45	2019.02.15 07:00	110.30100	110.30200	110.22815	110.28530	110.34245	110.39960	110.45675
111	2019.02.15 08:00	2019.02.15 08:15	110.36800	110.38900	110.26042	110.28916	110.31790	110.34664	110.37538
112	2019.02.15 08:45	2019.02.15 09:00	110.39700	110.47100	110.25444	110.28759	110.32075	110.35391	110.38706
113	2019.02.15 10:30	2019.02.15 10:45	110.33000	110.34300	110.24323	110.29014	110.33705	110.38396	110.43087
114	2019.02.15 10:45	2019.02.15 11:00	110.34300	110.35500	110.24580	110.29227	110.33875	110.38523	110.43170
115	2019.02.15 11:30	2019.02.15 11:45	110.37700	110.39800	110.25786	110.30221	110.34655	110.39089	110.43524
116	2019.02.15 11:45	2019.02.15 12:00	110.39800	110.41200	110.26260	110.30700	110.35140	110.39580	110.44020
117	2019.02.15 12:30	2019.02.15 12:45	110.42100	110.45500	110.27518	110.32062	110.36605	110.41148	110.45692
118	2019.02.15 14:00	2019.02.15 14:15	110.45500	110.46200	110.27334	110.32887	110.38440	110.43993	110.49546
