[20190328_110144 / views.py:11279]
fname_Src_CSV	44_5.1_10_rawdata.(EURJPY).(Period-M15).(NumOfUnits-4500).(Bars-ALL-20190327_162926).20190214_095445.csv
slice by	through
this file	(20190328_110142).(EURJPY-M15).[sec-1~BB-histogram.UU-UD-DU-DD].csv 
pair	EURJPY
timeframe	M15
start	2018.11.09 03:30
end	2019.03.27 10:15
total bars	9065

[20190328_110144 / views.py:11298]
[in-BB locations]==============================
loc.	UU	UD	DU	DD	%UU	%UD	%DU	%DD
> 2S	214	293	23	15	0.0947	0.1272	0.0100	0.0074
2S >= / >= 1S	579	617	306	342	0.2563	0.2679	0.1330	0.1682
1S > / >= main	566	552	583	483	0.2506	0.2397	0.2535	0.2376
main > / >= M1S	547	546	539	487	0.2421	0.2371	0.2343	0.2395
M1S > / >= M2S	331	267	573	489	0.1465	0.1159	0.2491	0.2405
M2S >	22	28	276	217	0.0097	0.0122	0.1200	0.1067
