[20190328_110144 / views.py:13931]
fname_Src_CSV	44_5.1_10_rawdata.(EURJPY).(Period-M15).(NumOfUnits-4500).(Bars-ALL-20190327_162926).20190214_095445.csv
slice by	through
this file	no-44.[ups-downs-in_BB].[v-1.0].(EURJPY-M15).(20190328_110142).csv
pair	EURJPY
timeframe	M15
start	2018.11.09 03:30
end	2019.03.27 10:15
bars	9065



[20190328_110144 / views.py:13950]


[lo_UU]==============================
s.n.	e0.dateTime	e1.dateTime	e0.CP	e1.CP	e0.BB_M2S	e0.BB_M1S	e0.BB_Main	e0.BB_1S	e0.BB_2S
25	2018.11.12 03:00	2018.11.12 03:15	129.048	129.061	128.844	128.902	128.961	129.020	129.079
26	2018.11.12 03:15	2018.11.12 03:30	129.061	129.070	128.840	128.902	128.964	129.026	129.088
27	2018.11.12 04:00	2018.11.12 04:15	129.091	129.118	128.829	128.901	128.974	129.047	129.119
28	2018.11.12 05:15	2018.11.12 05:30	129.128	129.147	128.824	128.918	129.011	129.105	129.198
29	2018.11.12 08:00	2018.11.12 08:15	128.998	129.025	128.962	129.017	129.072	129.126	129.181
30	2018.11.12 10:45	2018.11.12 11:00	128.366	128.396	128.260	128.528	128.795	129.062	129.329
31	2018.11.12 12:15	2018.11.12 12:30	128.244	128.304	127.991	128.276	128.561	128.846	129.131
32	2018.11.12 13:45	2018.11.12 14:00	128.244	128.278	128.013	128.186	128.359	128.533	128.706
33	2018.11.12 14:30	2018.11.12 14:45	128.329	128.351	128.120	128.208	128.296	128.383	128.471
34	2018.11.12 18:30	2018.11.12 18:45	127.933	128.015	127.915	128.050	128.185	128.321	128.456
35	2018.11.12 20:45	2018.11.12 21:00	127.945	127.972	127.764	127.904	128.045	128.186	128.326
36	2018.11.12 21:00	2018.11.12 21:15	127.972	127.975	127.763	127.898	128.032	128.166	128.300
37	2018.11.12 23:30	2018.11.12 23:45	127.692	127.694	127.692	127.797	127.901	128.006	128.110
38	2018.11.13 02:30	2018.11.13 02:45	127.560	127.617	127.492	127.608	127.724	127.839	127.955
39	2018.11.13 02:45	2018.11.13 03:00	127.617	127.692	127.501	127.603	127.706	127.808	127.911
40	2018.11.13 03:30	2018.11.13 03:45	127.716	127.770	127.557	127.616	127.674	127.733	127.792
41	2018.11.13 04:45	2018.11.13 05:00	127.754	127.785	127.558	127.620	127.682	127.744	127.806
42	2018.11.13 05:00	2018.11.13 05:15	127.785	127.947	127.555	127.621	127.687	127.753	127.819
43	2018.11.13 05:15	2018.11.13 05:30	127.947	128.149	127.524	127.611	127.698	127.785	127.872
44	2018.11.13 05:30	2018.11.13 05:45	128.149	128.186	127.458	127.589	127.720	127.852	127.983
45	2018.11.13 05:45	2018.11.13 06:00	128.186	128.241	127.414	127.580	127.745	127.911	128.076
46	2018.11.13 07:00	2018.11.13 07:15	128.199	128.209	127.392	127.636	127.880	128.124	128.368
47	2018.11.13 10:15	2018.11.13 10:30	128.251	128.313	128.086	128.128	128.169	128.211	128.252
48	2018.11.13 12:30	2018.11.13 12:45	128.221	128.240	128.069	128.121	128.173	128.225	128.277
49	2018.11.13 14:15	2018.11.13 14:30	128.288	128.353	128.105	128.160	128.216	128.272	128.327
50	2018.11.13 15:00	2018.11.13 15:15	128.323	128.346	128.126	128.184	128.243	128.301	128.360
51	2018.11.13 15:15	2018.11.13 15:30	128.346	128.371	128.122	128.185	128.248	128.310	128.373
52	2018.11.13 16:30	2018.11.13 16:45	128.400	128.399	128.148	128.217	128.285	128.354	128.422
53	2018.11.13 17:30	2018.11.13 17:45	128.316	128.513	128.210	128.263	128.315	128.368	128.421
54	2018.11.13 17:45	2018.11.13 18:00	128.513	128.661	128.198	128.264	128.329	128.394	128.460
55	2018.11.13 21:15	2018.11.13 21:30	128.238	128.243	128.163	128.305	128.447	128.589	128.732
56	2018.11.13 21:30	2018.11.13 21:45	128.243	128.284	128.142	128.291	128.439	128.588	128.737
57	2018.11.13 21:45	2018.11.13 22:00	128.284	128.332	128.129	128.281	128.434	128.586	128.738
58	2018.11.13 22:30	2018.11.13 22:45	128.357	128.390	128.136	128.286	128.435	128.585	128.735
59	2018.11.13 22:45	2018.11.13 23:00	128.390	128.434	128.131	128.280	128.429	128.578	128.727
60	2018.11.13 23:00	2018.11.13 23:15	128.434	128.458	128.139	128.279	128.418	128.557	128.697
61	2018.11.13 23:15	2018.11.13 23:30	128.458	128.487	128.151	128.279	128.408	128.536	128.665
62	2018.11.13 23:30	2018.11.13 23:45	128.487	128.503	128.168	128.283	128.399	128.514	128.629
63	2018.11.14 00:15	2018.11.14 00:30	128.451	128.516	128.198	128.289	128.381	128.472	128.563
64	2018.11.14 00:30	2018.11.14 00:45	128.516	128.583	128.195	128.289	128.383	128.477	128.570
65	2018.11.14 00:45	2018.11.14 01:00	128.583	128.691	128.187	128.286	128.386	128.485	128.585
66	2018.11.14 01:00	2018.11.14 01:15	128.691	128.763	128.160	128.279	128.399	128.518	128.638
67	2018.11.14 01:45	2018.11.14 02:00	128.715	128.947	128.128	128.291	128.455	128.619	128.783
68	2018.11.14 02:45	2018.11.14 03:00	128.788	128.807	128.199	128.386	128.573	128.761	128.948
69	2018.11.14 03:00	2018.11.14 03:15	128.807	128.848	128.227	128.412	128.597	128.782	128.967
70	2018.11.14 05:00	2018.11.14 05:15	128.687	128.778	128.501	128.615	128.729	128.843	128.956
71	2018.11.14 07:00	2018.11.14 07:15	128.634	128.648	128.585	128.660	128.735	128.810	128.885
72	2018.11.14 08:15	2018.11.14 08:30	128.628	128.654	128.545	128.615	128.685	128.756	128.826
73	2018.11.14 08:30	2018.11.14 08:45	128.654	128.669	128.547	128.613	128.678	128.743	128.809
74	2018.11.14 09:15	2018.11.14 09:30	128.622	128.668	128.523	128.589	128.654	128.719	128.784
75	2018.11.14 12:45	2018.11.14 13:00	128.390	128.395	128.247	128.368	128.489	128.610	128.731
76	2018.11.14 13:30	2018.11.14 13:45	128.346	128.349	128.219	128.333	128.448	128.563	128.677
77	2018.11.14 13:45	2018.11.14 14:00	128.349	128.398	128.223	128.327	128.432	128.537	128.641
78	2018.11.14 14:00	2018.11.14 14:15	128.398	128.482	128.219	128.323	128.427	128.531	128.635
79	2018.11.14 14:15	2018.11.14 14:30	128.482	128.552	128.230	128.325	128.420	128.515	128.610
80	2018.11.14 15:00	2018.11.14 15:15	128.641	128.659	128.248	128.331	128.415	128.498	128.582
81	2018.11.14 15:15	2018.11.14 15:30	128.659	128.759	128.228	128.325	128.422	128.519	128.617
82	2018.11.14 16:00	2018.11.14 16:15	128.664	128.733	128.185	128.322	128.459	128.597	128.734
83	2018.11.14 16:15	2018.11.14 16:30	128.733	128.796	128.179	128.327	128.476	128.625	128.773
84	2018.11.14 16:30	2018.11.14 16:45	128.796	129.105	128.177	128.338	128.499	128.659	128.820
85	2018.11.14 18:45	2018.11.14 19:00	128.627	128.636	128.366	128.532	128.697	128.862	129.027
86	2018.11.14 20:45	2018.11.14 21:00	128.314	128.487	128.098	128.354	128.609	128.865	129.120
87	2018.11.14 21:30	2018.11.14 21:45	128.507	128.702	128.053	128.310	128.566	128.822	129.079
88	2018.11.14 21:45	2018.11.14 22:00	128.702	128.779	128.091	128.318	128.546	128.773	129.001
89	2018.11.14 23:45	2018.11.15 00:00	128.509	128.470	128.147	128.310	128.474	128.638	128.802
90	2018.11.15 00:00	2018.11.15 00:15	128.470	128.476	128.147	128.306	128.466	128.626	128.785
91	2018.11.15 00:15	2018.11.15 00:30	128.476	128.481	128.147	128.303	128.460	128.616	128.773
92	2018.11.15 00:30	2018.11.15 00:45	128.481	128.493	128.162	128.315	128.468	128.621	128.774
93	2018.11.15 00:45	2018.11.15 01:00	128.493	128.584	128.177	128.327	128.476	128.626	128.775
94	2018.11.15 02:00	2018.11.15 02:15	128.503	128.511	128.351	128.444	128.538	128.631	128.724
95	2018.11.15 02:15	2018.11.15 02:30	128.511	128.572	128.384	128.465	128.546	128.628	128.709
96	2018.11.15 04:00	2018.11.15 04:15	128.490	128.589	128.423	128.474	128.524	128.575	128.626
97	2018.11.15 04:15	2018.11.15 04:30	128.589	128.651	128.423	128.475	128.528	128.581	128.633
98	2018.11.15 06:15	2018.11.15 06:30	128.617	128.634	128.449	128.504	128.558	128.613	128.668
99	2018.11.15 06:30	2018.11.15 06:45	128.634	128.655	128.448	128.504	128.561	128.618	128.675
100	2018.11.15 07:30	2018.11.15 07:45	128.627	128.664	128.477	128.532	128.587	128.642	128.697
101	2018.11.15 07:45	2018.11.15 08:00	128.664	128.722	128.478	128.535	128.592	128.649	128.706
102	2018.11.15 08:00	2018.11.15 08:15	128.722	128.741	128.470	128.533	128.596	128.659	128.723
103	2018.11.15 12:15	2018.11.15 12:30	127.956	128.096	127.934	128.229	128.524	128.819	129.115
104	2018.11.15 12:30	2018.11.15 12:45	128.096	128.174	127.881	128.189	128.498	128.806	129.114
105	2018.11.15 12:45	2018.11.15 13:00	128.174	128.248	127.846	128.160	128.473	128.787	129.100
106	2018.11.15 13:00	2018.11.15 13:15	128.248	128.302	127.826	128.138	128.449	128.761	129.073
107	2018.11.15 13:15	2018.11.15 13:30	128.302	128.321	127.816	128.122	128.427	128.733	129.039
108	2018.11.15 13:30	2018.11.15 13:45	128.321	128.374	127.810	128.108	128.407	128.706	129.005
109	2018.11.15 16:15	2018.11.15 16:30	127.872	127.987	127.792	127.964	128.136	128.308	128.481
110	2018.11.15 17:00	2018.11.15 17:15	128.044	128.149	127.799	127.965	128.131	128.297	128.463
111	2018.11.15 17:45	2018.11.15 18:00	128.180	128.202	127.812	127.975	128.137	128.300	128.463
112	2018.11.15 18:00	2018.11.15 18:15	128.202	128.307	127.812	127.973	128.135	128.297	128.458
113	2018.11.15 18:15	2018.11.15 18:30	128.307	128.616	127.812	127.973	128.135	128.297	128.459
114	2018.11.15 20:00	2018.11.15 20:15	128.314	128.705	127.751	127.965	128.179	128.393	128.607
115	2018.11.15 20:15	2018.11.15 20:30	128.705	128.805	127.727	127.968	128.210	128.451	128.692
116	2018.11.15 21:00	2018.11.15 21:15	128.768	128.947	127.782	128.055	128.327	128.599	128.872
117	2018.11.15 21:15	2018.11.15 21:30	128.947	128.986	127.815	128.098	128.381	128.664	128.947
118	2018.11.15 22:30	2018.11.15 22:45	128.687	128.703	128.072	128.325	128.579	128.833	129.087
119	2018.11.15 22:45	2018.11.15 23:00	128.703	128.759	128.130	128.367	128.605	128.843	129.081
120	2018.11.16 00:15	2018.11.16 00:30	128.613	128.646	128.325	128.507	128.689	128.871	129.053
121	2018.11.16 01:15	2018.11.16 01:30	128.590	128.594	128.478	128.600	128.723	128.845	128.967
122	2018.11.16 01:30	2018.11.16 01:45	128.594	128.605	128.464	128.588	128.712	128.836	128.960
123	2018.11.16 01:45	2018.11.16 02:00	128.605	128.677	128.462	128.587	128.711	128.836	128.960
124	2018.11.16 02:30	2018.11.16 02:45	128.686	128.750	128.500	128.588	128.677	128.766	128.855
125	2018.11.16 05:00	2018.11.16 05:15	128.511	128.515	128.491	128.555	128.620	128.684	128.748
126	2018.11.16 05:15	2018.11.16 05:30	128.515	128.544	128.478	128.547	128.615	128.683	128.751
127	2018.11.16 05:30	2018.11.16 05:45	128.544	128.570	128.471	128.540	128.610	128.679	128.748
128	2018.11.16 09:15	2018.11.16 09:30	128.544	128.591	128.460	128.494	128.528	128.562	128.596
129	2018.11.16 11:15	2018.11.16 11:30	128.629	128.653	128.431	128.500	128.569	128.638	128.707
130	2018.11.16 13:30	2018.11.16 13:45	128.331	128.396	128.255	128.387	128.519	128.652	128.784
131	2018.11.16 13:45	2018.11.16 14:00	128.396	128.430	128.242	128.377	128.512	128.647	128.782
132	2018.11.16 14:45	2018.11.16 15:00	128.326	128.375	128.183	128.330	128.477	128.624	128.771
133	2018.11.16 15:30	2018.11.16 15:45	128.368	128.579	128.155	128.287	128.419	128.552	128.684
134	2018.11.16 15:45	2018.11.16 16:00	128.579	128.603	128.161	128.289	128.416	128.544	128.672
135	2018.11.16 16:00	2018.11.16 16:15	128.603	128.617	128.162	128.289	128.416	128.543	128.670
136	2018.11.16 17:15	2018.11.16 17:30	128.606	128.636	128.174	128.299	128.424	128.549	128.674
137	2018.11.16 19:00	2018.11.16 19:15	128.594	128.624	128.237	128.378	128.518	128.659	128.800
138	2018.11.16 19:15	2018.11.16 19:30	128.624	128.773	128.253	128.392	128.530	128.669	128.808
139	2018.11.16 19:30	2018.11.16 19:45	128.773	128.791	128.277	128.415	128.554	128.692	128.831
140	2018.11.16 22:45	2018.11.16 23:00	128.777	128.812	128.588	128.652	128.715	128.779	128.842
141	2018.11.16 23:00	2018.11.16 23:15	128.812	128.818	128.587	128.654	128.721	128.788	128.854
142	2018.11.16 23:15	2018.11.16 23:30	128.818	128.862	128.592	128.660	128.729	128.797	128.866
143	2018.11.19 00:00	2018.11.19 00:15	128.822	128.826	128.655	128.709	128.763	128.818	128.872
144	2018.11.19 01:45	2018.11.19 02:00	128.659	128.704	128.608	128.683	128.758	128.834	128.909
145	2018.11.19 04:45	2018.11.19 05:00	128.548	128.565	128.467	128.561	128.655	128.748	128.842
146	2018.11.19 05:30	2018.11.19 05:45	128.564	128.571	128.479	128.546	128.613	128.680	128.748
147	2018.11.19 07:00	2018.11.19 07:15	128.520	128.547	128.464	128.519	128.574	128.629	128.684
148	2018.11.19 07:15	2018.11.19 07:30	128.547	128.555	128.471	128.519	128.567	128.614	128.662
149	2018.11.19 07:30	2018.11.19 07:45	128.555	128.574	128.489	128.524	128.559	128.594	128.628
150	2018.11.19 12:45	2018.11.19 13:00	128.730	128.801	128.494	128.599	128.704	128.809	128.915
151	2018.11.19 13:30	2018.11.19 13:45	128.831	128.859	128.556	128.648	128.741	128.833	128.925
152	2018.11.19 15:00	2018.11.19 15:15	128.886	128.986	128.699	128.750	128.800	128.851	128.901
153	2018.11.19 16:00	2018.11.19 16:15	128.949	129.045	128.666	128.745	128.825	128.905	128.985
154	2018.11.19 17:15	2018.11.19 17:30	128.864	128.938	128.678	128.768	128.858	128.948	129.038
155	2018.11.19 19:30	2018.11.19 19:45	128.784	128.831	128.716	128.796	128.876	128.957	129.037
156	2018.11.19 19:45	2018.11.19 20:00	128.831	128.851	128.717	128.797	128.877	128.957	129.037
157	2018.11.19 21:00	2018.11.19 21:15	128.826	128.863	128.708	128.779	128.850	128.921	128.993
158	2018.11.19 21:15	2018.11.19 21:30	128.863	128.904	128.730	128.785	128.841	128.897	128.952
159	2018.11.19 22:45	2018.11.19 23:00	128.875	128.879	128.761	128.801	128.842	128.882	128.923
160	2018.11.19 23:00	2018.11.19 23:15	128.879	128.916	128.761	128.802	128.843	128.885	128.926
161	2018.11.20 01:30	2018.11.20 01:45	128.828	128.832	128.791	128.828	128.864	128.901	128.938
162	2018.11.20 01:45	2018.11.20 02:00	128.832	128.886	128.803	128.835	128.867	128.899	128.931
163	2018.11.20 02:00	2018.11.20 02:15	128.886	128.915	128.809	128.840	128.870	128.901	128.931
164	2018.11.20 02:15	2018.11.20 02:30	128.915	128.919	128.809	128.841	128.873	128.905	128.937
165	2018.11.20 02:30	2018.11.20 02:45	128.919	128.941	128.808	128.841	128.874	128.906	128.939
166	2018.11.20 03:15	2018.11.20 03:30	128.930	128.946	128.803	128.840	128.877	128.914	128.951
167	2018.11.20 07:00	2018.11.20 07:15	128.856	128.878	128.833	128.877	128.920	128.963	129.006
168	2018.11.20 07:15	2018.11.20 07:30	128.878	128.891	128.829	128.874	128.918	128.962	129.006
169	2018.11.20 08:00	2018.11.20 08:15	128.863	128.882	128.817	128.864	128.911	128.958	129.005
170	2018.11.20 09:15	2018.11.20 09:30	128.915	128.966	128.809	128.855	128.901	128.947	128.994
171	2018.11.20 11:00	2018.11.20 11:15	128.457	128.500	128.551	128.695	128.838	128.982	129.125
172	2018.11.20 11:15	2018.11.20 11:30	128.500	128.540	128.497	128.658	128.819	128.979	129.140
173	2018.11.20 12:00	2018.11.20 12:15	128.553	128.611	128.396	128.585	128.774	128.963	129.152
174	2018.11.20 13:30	2018.11.20 13:45	128.595	128.629	128.314	128.502	128.690	128.878	129.066
175	2018.11.20 17:15	2018.11.20 17:30	128.306	128.388	128.011	128.191	128.372	128.553	128.733
176	2018.11.20 17:30	2018.11.20 17:45	128.388	128.535	128.015	128.188	128.362	128.535	128.708
177	2018.11.20 21:00	2018.11.20 21:15	128.146	128.164	128.033	128.157	128.280	128.404	128.527
178	2018.11.20 23:00	2018.11.20 23:15	128.167	128.227	128.040	128.130	128.220	128.311	128.401
179	2018.11.20 23:15	2018.11.20 23:30	128.227	128.236	128.041	128.128	128.215	128.302	128.389
180	2018.11.21 00:15	2018.11.21 00:30	128.156	128.161	128.086	128.134	128.181	128.228	128.275
181	2018.11.21 00:30	2018.11.21 00:45	128.161	128.165	128.091	128.133	128.175	128.217	128.259
182	2018.11.21 00:45	2018.11.21 01:00	128.165	128.186	128.092	128.132	128.172	128.212	128.252
183	2018.11.21 01:45	2018.11.21 02:00	128.202	128.234	128.100	128.134	128.167	128.201	128.235
184	2018.11.21 02:00	2018.11.21 02:15	128.234	128.242	128.099	128.136	128.172	128.208	128.244
185	2018.11.21 02:15	2018.11.21 02:30	128.242	128.296	128.097	128.136	128.176	128.215	128.254
186	2018.11.21 03:15	2018.11.21 03:30	128.321	128.360	128.097	128.149	128.201	128.253	128.305
187	2018.11.21 03:30	2018.11.21 03:45	128.360	128.362	128.091	128.151	128.212	128.273	128.333
188	2018.11.21 03:45	2018.11.21 04:00	128.362	128.404	128.091	128.157	128.223	128.289	128.356
189	2018.11.21 04:45	2018.11.21 05:00	128.430	128.441	128.068	128.165	128.261	128.358	128.454
190	2018.11.21 05:45	2018.11.21 06:00	128.395	128.428	128.119	128.216	128.313	128.410	128.507
191	2018.11.21 06:30	2018.11.21 06:45	128.424	128.481	128.191	128.271	128.352	128.432	128.513
192	2018.11.21 08:00	2018.11.21 08:15	128.455	128.472	128.338	128.377	128.416	128.455	128.494
193	2018.11.21 08:15	2018.11.21 08:30	128.472	128.480	128.356	128.390	128.424	128.458	128.492
194	2018.11.21 08:30	2018.11.21 08:45	128.480	128.577	128.364	128.397	128.430	128.463	128.496
195	2018.11.21 08:45	2018.11.21 09:00	128.577	128.598	128.355	128.398	128.441	128.483	128.526
196	2018.11.21 09:00	2018.11.21 09:15	128.598	128.646	128.343	128.397	128.450	128.504	128.558
197	2018.11.21 09:15	2018.11.21 09:30	128.646	128.691	128.329	128.396	128.463	128.530	128.597
198	2018.11.21 10:00	2018.11.21 10:15	128.695	128.699	128.311	128.404	128.497	128.590	128.683
199	2018.11.21 10:15	2018.11.21 10:30	128.699	128.713	128.307	128.409	128.510	128.612	128.714
200	2018.11.21 10:30	2018.11.21 10:45	128.713	128.714	128.312	128.419	128.526	128.633	128.741
201	2018.11.21 10:45	2018.11.21 11:00	128.714	128.762	128.322	128.432	128.542	128.652	128.763
202	2018.11.21 11:45	2018.11.21 12:00	128.613	128.724	128.370	128.478	128.587	128.695	128.803
203	2018.11.21 12:00	2018.11.21 12:15	128.724	128.738	128.381	128.490	128.599	128.708	128.817
204	2018.11.21 13:00	2018.11.21 13:15	128.800	128.983	128.482	128.570	128.658	128.746	128.833
205	2018.11.21 14:15	2018.11.21 14:30	128.863	128.885	128.525	128.635	128.745	128.855	128.965
206	2018.11.21 14:30	2018.11.21 14:45	128.885	129.020	128.528	128.641	128.755	128.868	128.981
207	2018.11.21 14:45	2018.11.21 15:00	129.020	129.036	128.542	128.660	128.778	128.896	129.013
208	2018.11.21 16:15	2018.11.21 16:30	128.839	128.851	128.580	128.705	128.831	128.956	129.081
209	2018.11.21 17:00	2018.11.21 17:15	128.926	128.931	128.679	128.772	128.865	128.958	129.052
210	2018.11.21 18:00	2018.11.21 18:15	128.840	128.858	128.737	128.812	128.887	128.961	129.036
211	2018.11.21 18:15	2018.11.21 18:30	128.858	128.876	128.737	128.809	128.880	128.952	129.023
212	2018.11.21 19:30	2018.11.21 19:45	128.795	128.812	128.699	128.779	128.860	128.940	129.021
213	2018.11.21 19:45	2018.11.21 20:00	128.812	128.846	128.705	128.777	128.849	128.922	128.994
214	2018.11.21 21:15	2018.11.21 21:30	128.786	128.802	128.717	128.769	128.821	128.874	128.926
215	2018.11.22 00:15	2018.11.22 00:30	128.691	128.734	128.685	128.728	128.771	128.814	128.857
216	2018.11.22 00:30	2018.11.22 00:45	128.734	128.768	128.681	128.725	128.768	128.811	128.855
217	2018.11.22 02:00	2018.11.22 02:15	128.772	128.790	128.683	128.720	128.756	128.793	128.830
218	2018.11.22 02:15	2018.11.22 02:30	128.790	128.795	128.683	128.720	128.757	128.793	128.830
219	2018.11.22 02:30	2018.11.22 02:45	128.795	128.798	128.684	128.720	128.756	128.793	128.829
220	2018.11.22 03:45	2018.11.22 04:00	128.736	128.738	128.678	128.714	128.749	128.784	128.820
221	2018.11.22 04:00	2018.11.22 04:15	128.738	128.792	128.677	128.712	128.747	128.782	128.817
222	2018.11.22 04:15	2018.11.22 04:30	128.792	128.819	128.676	128.712	128.749	128.785	128.821
223	2018.11.22 07:00	2018.11.22 07:15	128.777	128.805	128.717	128.746	128.774	128.803	128.831
224	2018.11.22 07:15	2018.11.22 07:30	128.805	128.824	128.717	128.746	128.775	128.804	128.833
225	2018.11.22 08:00	2018.11.22 08:15	128.843	128.949	128.713	128.747	128.782	128.816	128.850
226	2018.11.22 12:00	2018.11.22 12:15	128.905	129.011	128.715	128.778	128.840	128.902	128.965
227	2018.11.22 12:15	2018.11.22 12:30	129.011	129.012	128.706	128.778	128.850	128.922	128.994
228	2018.11.22 13:30	2018.11.22 13:45	128.922	128.979	128.705	128.786	128.867	128.948	129.030
229	2018.11.22 15:15	2018.11.22 15:30	128.813	128.826	128.698	128.784	128.870	128.957	129.043
230	2018.11.22 16:00	2018.11.22 16:15	128.842	128.899	128.730	128.806	128.881	128.957	129.032
231	2018.11.22 18:15	2018.11.22 18:30	128.847	128.849	128.763	128.812	128.862	128.911	128.960
232	2018.11.22 18:30	2018.11.22 18:45	128.849	128.876	128.763	128.811	128.858	128.905	128.953
233	2018.11.22 19:30	2018.11.22 19:45	128.841	128.870	128.787	128.813	128.839	128.866	128.892
234	2018.11.22 20:45	2018.11.22 21:00	128.859	128.862	128.800	128.824	128.849	128.873	128.897
235	2018.11.22 22:45	2018.11.22 23:00	128.825	128.836	128.814	128.830	128.846	128.861	128.877
236	2018.11.23 00:15	2018.11.23 00:30	128.788	128.805	128.775	128.803	128.831	128.860	128.888
237	2018.11.23 01:00	2018.11.23 01:15	128.804	128.812	128.767	128.795	128.823	128.851	128.878
238	2018.11.23 01:15	2018.11.23 01:30	128.812	128.817	128.767	128.794	128.821	128.848	128.875
239	2018.11.23 01:30	2018.11.23 01:45	128.817	128.831	128.767	128.793	128.819	128.845	128.871
240	2018.11.23 02:30	2018.11.23 02:45	128.818	128.863	128.771	128.792	128.813	128.833	128.854
241	2018.11.23 03:15	2018.11.23 03:30	128.868	128.878	128.764	128.790	128.816	128.842	128.868
242	2018.11.23 08:15	2018.11.23 08:30	128.815	128.851	128.796	128.826	128.857	128.887	128.917
243	2018.11.23 10:15	2018.11.23 11:00	128.774	128.406	128.750	128.791	128.832	128.873	128.914
244	2018.11.23 14:00	2018.11.23 14:15	128.051	128.116	127.786	128.096	128.405	128.714	129.024
245	2018.11.23 14:15	2018.11.23 14:30	128.116	128.131	127.769	128.070	128.370	128.670	128.971
246	2018.11.23 20:45	2018.11.23 21:00	127.859	127.870	127.817	127.873	127.930	127.986	128.043
247	2018.11.23 21:30	2018.11.23 21:45	127.867	127.885	127.802	127.858	127.914	127.969	128.025
248	2018.11.23 21:45	2018.11.23 22:00	127.885	127.888	127.803	127.855	127.908	127.961	128.014
249	2018.11.23 22:00	2018.11.23 22:15	127.888	127.909	127.810	127.856	127.901	127.947	127.993
250	2018.11.23 22:15	2018.11.23 22:30	127.909	127.912	127.819	127.858	127.897	127.935	127.974
251	2018.11.23 22:30	2018.11.23 22:45	127.912	127.924	127.837	127.864	127.891	127.918	127.945
252	2018.11.23 22:45	2018.11.23 23:00	127.924	127.947	127.836	127.864	127.892	127.920	127.947
253	2018.11.26 01:45	2018.11.26 02:00	128.015	128.057	127.840	127.890	127.940	127.990	128.040
254	2018.11.26 02:30	2018.11.26 02:45	128.050	128.056	127.864	127.915	127.966	128.017	128.068
255	2018.11.26 02:45	2018.11.26 03:00	128.056	128.088	127.873	127.924	127.975	128.026	128.077
256	2018.11.26 03:00	2018.11.26 03:15	128.088	128.121	127.880	127.932	127.985	128.037	128.090
257	2018.11.26 03:15	2018.11.26 03:30	128.121	128.224	127.881	127.938	127.996	128.053	128.110
