[20190303_104335 / views.py:11090]
fname_Src_CSV	44_5.1_10_rawdata.(USDJPY).(Period-M15).(NumOfUnits-4500).(Bars-ALL).20190214_094828.csv
slice by	day
this file	no-44.[ups-downs-in_BB].[v-1.0].20190303_104334.csv
pair	USDJPY
timeframe	M15

[ups/downs]==============================
s.n.	start	end	total	UU	UD	DU	DD	%UU	%UD	%DU	%DD


[20190303_104335 / views.py:11105]


[lo_UU]==============================
s.n.	e0.dateTime	e1.dateTime	e0.CP	e1.CP	e0.BB_M2S	e0.BB_M1S	e0.BB_Main	e0.BB_1S	e0.BB_2S
56	2019.02.20 12:45	2019.02.20 13:00	110.779	110.783	110.749	110.792	110.836	110.879	110.923
57	2019.02.20 13:00	2019.02.20 13:15	110.783	110.835	110.743	110.788	110.832	110.877	110.922
58	2019.02.20 15:15	2019.02.20 15:30	110.755	110.778	110.721	110.757	110.793	110.829	110.865
59	2019.02.20 15:30	2019.02.20 15:45	110.778	110.795	110.723	110.756	110.789	110.822	110.855
60	2019.02.20 15:45	2019.02.20 16:00	110.795	110.819	110.726	110.756	110.786	110.817	110.847
61	2019.02.20 16:00	2019.02.20 16:15	110.819	110.821	110.733	110.758	110.784	110.810	110.836
62	2019.02.20 16:15	2019.02.20 16:30	110.821	110.842	110.732	110.759	110.786	110.813	110.840
63	2019.02.20 16:30	2019.02.20 16:45	110.842	110.856	110.729	110.759	110.788	110.818	110.848
64	2019.02.20 20:15	2019.02.20 20:30	110.663	110.672	110.612	110.684	110.756	110.828	110.899
65	2019.02.20 23:15	2019.02.20 23:30	110.863	110.889	110.598	110.675	110.752	110.828	110.905
66	2019.02.19 01:30	2019.02.19 01:45	110.585	110.593	110.568	110.580	110.591	110.602	110.614
67	2019.02.19 02:15	2019.02.19 02:30	110.580	110.586	110.560	110.574	110.589	110.603	110.617
68	2019.02.19 07:45	2019.02.19 08:00	110.622	110.658	110.420	110.485	110.550	110.615	110.680
69	2019.02.19 08:30	2019.02.19 08:45	110.677	110.680	110.421	110.496	110.571	110.646	110.721
70	2019.02.19 10:15	2019.02.19 10:30	110.720	110.743	110.495	110.564	110.632	110.700	110.769
71	2019.02.19 10:30	2019.02.19 10:45	110.743	110.795	110.517	110.581	110.645	110.709	110.773
72	2019.02.19 11:15	2019.02.19 11:30	110.737	110.761	110.582	110.629	110.676	110.723	110.770
73	2019.02.19 11:30	2019.02.19 11:45	110.761	110.766	110.581	110.631	110.681	110.732	110.782
74	2019.02.19 11:45	2019.02.19 12:00	110.766	110.794	110.581	110.634	110.687	110.740	110.793
75	2019.02.19 12:30	2019.02.19 12:45	110.785	110.812	110.607	110.659	110.712	110.765	110.818
76	2019.02.19 14:15	2019.02.19 14:30	110.762	110.769	110.662	110.706	110.750	110.794	110.838
77	2019.02.19 16:30	2019.02.19 16:45	110.614	110.637	110.586	110.659	110.732	110.805	110.878
78	2019.02.19 16:45	2019.02.19 17:00	110.637	110.672	110.575	110.650	110.725	110.801	110.876
79	2019.02.19 17:00	2019.02.19 17:15	110.672	110.674	110.570	110.645	110.719	110.794	110.868
80	2019.02.19 18:30	2019.02.19 18:45	110.629	110.675	110.525	110.598	110.671	110.744	110.817
81	2019.02.19 20:00	2019.02.19 20:15	110.528	110.533	110.500	110.558	110.617	110.676	110.735
82	2019.02.19 20:15	2019.02.19 20:30	110.533	110.552	110.498	110.552	110.607	110.662	110.716
83	2019.02.19 20:30	2019.02.19 20:45	110.552	110.557	110.493	110.547	110.601	110.655	110.709
84	2019.02.19 20:45	2019.02.19 21:00	110.557	110.579	110.490	110.543	110.596	110.650	110.703
85	2019.02.19 21:00	2019.02.19 21:15	110.579	110.630	110.489	110.543	110.596	110.649	110.703
86	2019.02.19 21:15	2019.02.19 21:30	110.630	110.687	110.494	110.547	110.600	110.653	110.706
87	2019.02.18 00:45	2019.02.18 01:00	110.493	110.518	110.385	110.416	110.447	110.478	110.509
88	2019.02.18 01:30	2019.02.18 01:45	110.507	110.572	110.384	110.418	110.451	110.484	110.517
89	2019.02.18 02:30	2019.02.18 02:45	110.476	110.519	110.373	110.418	110.463	110.508	110.553
90	2019.02.18 02:45	2019.02.18 03:00	110.519	110.526	110.373	110.420	110.466	110.513	110.560
91	2019.02.18 06:30	2019.02.18 06:45	110.524	110.543	110.472	110.495	110.519	110.542	110.565
92	2019.02.18 07:45	2019.02.18 08:00	110.530	110.543	110.498	110.511	110.523	110.536	110.549
93	2019.02.18 08:45	2019.02.18 09:00	110.554	110.559	110.495	110.511	110.527	110.543	110.559
94	2019.02.18 09:45	2019.02.18 10:00	110.553	110.606	110.492	110.512	110.532	110.552	110.572
95	2019.02.18 15:00	2019.02.18 15:15	110.551	110.565	110.510	110.530	110.550	110.570	110.590
96	2019.02.18 15:15	2019.02.18 15:30	110.565	110.572	110.515	110.532	110.548	110.565	110.581
97	2019.02.18 15:30	2019.02.18 15:45	110.572	110.588	110.517	110.532	110.547	110.563	110.578
98	2019.02.18 15:45	2019.02.18 16:00	110.588	110.595	110.515	110.532	110.548	110.565	110.581
99	2019.02.18 20:00	2019.02.18 20:15	110.577	110.578	110.559	110.569	110.579	110.589	110.599
100	2019.02.18 20:45	2019.02.18 21:00	110.581	110.594	110.561	110.570	110.579	110.588	110.598
101	2019.02.18 21:00	2019.02.18 21:15	110.594	110.596	110.561	110.570	110.579	110.588	110.597
