[20190318_083041 / views.py:12281]
fname_Src_CSV	44_5.1_10_rawdata.(AUDJPY).(Period-H1).(NumOfUnits-8000).(Bars-ALL-20190311_090135).20190311_090020.csv
slice by	through
this file	no-44.[ups-downs-in_BB].[v-1.0].(AUDJPY-H1).(20190318_083040).csv
pair	AUDJPY
timeframe	H1
start	2017.11.21 10:00
end	2019.03.11 03:00
bars	8000



[20190318_083041 / views.py:12300]


[lo_UU]==============================
s.n.	e0.dateTime	e1.dateTime	e0.CP	e1.CP	e0.BB_M2S	e0.BB_M1S	e0.BB_Main	e0.BB_1S	e0.BB_2S
56	2017.12.04 04:00	2017.12.04 05:00	85.733	85.752	84.970	85.183	85.395	85.608	85.820
57	2017.12.04 07:00	2017.12.04 08:00	85.684	85.694	84.990	85.223	85.456	85.689	85.922
58	2017.12.04 08:00	2017.12.04 09:00	85.694	85.797	85.052	85.270	85.488	85.706	85.924
59	2017.12.04 12:00	2017.12.04 13:00	85.856	85.865	85.212	85.405	85.598	85.791	85.984
60	2017.12.04 13:00	2017.12.04 14:00	85.865	85.888	85.205	85.407	85.608	85.810	86.011
61	2017.12.04 14:00	2017.12.04 15:00	85.888	85.916	85.256	85.448	85.640	85.833	86.025
62	2017.12.05 00:00	2017.12.05 01:00	85.509	85.538	85.418	85.561	85.704	85.847	85.990
63	2017.12.05 01:00	2017.12.05 02:00	85.538	85.767	85.399	85.547	85.694	85.841	85.988
64	2017.12.05 02:00	2017.12.05 03:00	85.767	85.940	85.402	85.550	85.698	85.846	85.994
65	2017.12.05 03:00	2017.12.05 04:00	85.940	85.950	85.397	85.554	85.711	85.868	86.024
66	2017.12.05 04:00	2017.12.05 05:00	85.950	86.006	85.393	85.558	85.723	85.889	86.054
67	2017.12.05 05:00	2017.12.05 06:00	86.006	86.137	85.382	85.558	85.734	85.910	86.086
68	2017.12.05 13:00	2017.12.05 14:00	85.994	86.008	85.351	85.585	85.820	86.054	86.288
69	2017.12.06 07:00	2017.12.06 08:00	85.000	85.034	84.923	85.248	85.574	85.900	86.226
70	2017.12.06 10:00	2017.12.06 11:00	85.071	85.163	84.783	85.106	85.429	85.752	86.076
71	2017.12.06 13:00	2017.12.06 14:00	85.121	85.163	84.747	85.035	85.323	85.611	85.899
72	2017.12.06 20:00	2017.12.06 21:00	84.881	84.910	84.789	84.937	85.086	85.234	85.383
73	2017.12.07 03:00	2017.12.07 04:00	84.877	84.936	84.778	84.882	84.986	85.089	85.193
74	2017.12.07 07:00	2017.12.07 08:00	84.877	84.877	84.741	84.844	84.946	85.049	85.152
75	2017.12.07 19:00	2017.12.07 20:00	84.850	84.891	84.705	84.767	84.829	84.892	84.954
76	2017.12.07 20:00	2017.12.07 21:00	84.891	84.913	84.704	84.767	84.830	84.893	84.956
77	2017.12.07 21:00	2017.12.07 22:00	84.913	84.960	84.715	84.771	84.827	84.883	84.938
78	2017.12.08 00:00	2017.12.08 01:00	84.949	85.029	84.701	84.769	84.837	84.906	84.974
79	2017.12.08 03:00	2017.12.08 04:00	85.077	85.112	84.669	84.768	84.867	84.966	85.064
80	2017.12.08 04:00	2017.12.08 05:00	85.112	85.154	84.654	84.766	84.879	84.991	85.103
81	2017.12.08 05:00	2017.12.08 06:00	85.154	85.156	84.650	84.774	84.898	85.022	85.146
82	2017.12.08 06:00	2017.12.08 07:00	85.156	85.189	84.648	84.782	84.916	85.050	85.183
83	2017.12.08 23:00	2017.12.11 00:00	85.204	85.310	85.112	85.166	85.219	85.273	85.326
84	2017.12.11 02:00	2017.12.11 03:00	85.351	85.389	85.142	85.193	85.244	85.295	85.346
85	2017.12.11 03:00	2017.12.11 04:00	85.389	85.392	85.137	85.195	85.254	85.312	85.370
86	2017.12.11 04:00	2017.12.11 05:00	85.392	85.434	85.139	85.202	85.265	85.327	85.390
87	2017.12.11 05:00	2017.12.11 06:00	85.434	85.478	85.126	85.199	85.272	85.345	85.417
88	2017.12.11 10:00	2017.12.11 11:00	85.349	85.385	85.113	85.211	85.309	85.407	85.505
89	2017.12.11 11:00	2017.12.11 12:00	85.385	85.398	85.113	85.212	85.312	85.411	85.510
90	2017.12.11 15:00	2017.12.11 16:00	85.320	85.415	85.147	85.238	85.330	85.422	85.514
91	2017.12.11 16:00	2017.12.11 17:00	85.415	85.502	85.169	85.255	85.342	85.429	85.515
92	2017.12.11 19:00	2017.12.11 20:00	85.468	85.484	85.243	85.314	85.385	85.455	85.526
93	2017.12.11 20:00	2017.12.11 21:00	85.484	85.497	85.250	85.322	85.393	85.465	85.537
94	2017.12.12 00:00	2017.12.12 01:00	85.463	85.486	85.282	85.351	85.419	85.488	85.557
95	2017.12.12 04:00	2017.12.12 05:00	85.442	85.472	85.276	85.345	85.414	85.483	85.552
96	2017.12.12 05:00	2017.12.12 06:00	85.472	85.488	85.285	85.353	85.421	85.489	85.556
97	2017.12.12 08:00	2017.12.12 09:00	85.555	85.628	85.296	85.369	85.441	85.513	85.585
98	2017.12.12 09:00	2017.12.12 10:00	85.628	85.720	85.308	85.383	85.457	85.532	85.607
99	2017.12.12 10:00	2017.12.12 11:00	85.720	85.850	85.314	85.397	85.480	85.562	85.645
100	2017.12.12 11:00	2017.12.12 12:00	85.850	85.918	85.290	85.398	85.506	85.614	85.723
101	2017.12.12 12:00	2017.12.12 13:00	85.918	85.929	85.255	85.393	85.531	85.670	85.808
102	2017.12.12 19:00	2017.12.12 20:00	85.784	85.786	85.266	85.467	85.667	85.867	86.068
103	2017.12.12 20:00	2017.12.12 21:00	85.786	85.852	85.291	85.487	85.683	85.879	86.076
104	2017.12.13 01:00	2017.12.13 02:00	85.788	85.848	85.508	85.642	85.776	85.911	86.045
105	2017.12.13 02:00	2017.12.13 03:00	85.848	85.863	85.559	85.677	85.794	85.912	86.030
106	2017.12.13 03:00	2017.12.13 04:00	85.863	85.943	85.624	85.719	85.813	85.908	86.003
107	2017.12.13 07:00	2017.12.13 08:00	85.829	85.892	85.731	85.788	85.846	85.903	85.960
108	2017.12.13 12:00	2017.12.13 13:00	85.713	85.717	85.686	85.747	85.807	85.868	85.929
109	2017.12.13 13:00	2017.12.13 14:00	85.717	85.756	85.675	85.738	85.801	85.864	85.927
110	2017.12.13 14:00	2017.12.13 15:00	85.756	85.919	85.673	85.737	85.801	85.864	85.928
111	2017.12.13 15:00	2017.12.13 16:00	85.919	86.018	85.670	85.739	85.807	85.876	85.944
112	2017.12.13 16:00	2017.12.13 17:00	86.018	86.059	85.655	85.737	85.819	85.901	85.983
113	2017.12.13 17:00	2017.12.13 18:00	86.059	86.080	85.635	85.732	85.829	85.927	86.024
114	2017.12.13 23:00	2017.12.14 00:00	85.946	85.984	85.633	85.752	85.871	85.990	86.109
115	2017.12.14 00:00	2017.12.14 01:00	85.984	86.030	85.632	85.752	85.873	85.993	86.114
116	2017.12.14 01:00	2017.12.14 02:00	86.030	86.469	85.633	85.758	85.883	86.007	86.132
117	2017.12.14 04:00	2017.12.14 05:00	86.354	86.360	85.530	85.748	85.966	86.184	86.402
118	2017.12.14 08:00	2017.12.14 09:00	86.360	86.407	85.644	85.865	86.087	86.308	86.530
119	2017.12.14 13:00	2017.12.14 14:00	86.332	86.336	85.800	86.002	86.204	86.406	86.608
120	2017.12.14 14:00	2017.12.14 15:00	86.336	86.353	85.814	86.015	86.217	86.419	86.621
121	2017.12.14 17:00	2017.12.14 18:00	86.341	86.347	85.946	86.111	86.276	86.441	86.606
122	2017.12.14 21:00	2017.12.14 22:00	86.102	86.121	86.148	86.235	86.323	86.410	86.497
123	2017.12.14 22:00	2017.12.14 23:00	86.121	86.175	86.123	86.214	86.305	86.396	86.487
124	2017.12.15 08:00	2017.12.15 09:00	86.158	86.226	85.987	86.090	86.192	86.294	86.397
125	2017.12.18 03:00	2017.12.18 04:00	86.177	86.217	86.031	86.085	86.139	86.193	86.247
126	2017.12.18 04:00	2017.12.18 05:00	86.217	86.292	86.029	86.086	86.142	86.198	86.255
127	2017.12.18 07:00	2017.12.18 08:00	86.295	86.362	86.009	86.083	86.158	86.233	86.308
128	2017.12.18 08:00	2017.12.18 09:00	86.362	86.399	86.000	86.085	86.171	86.257	86.343
129	2017.12.18 15:00	2017.12.18 16:00	86.242	86.258	86.035	86.128	86.221	86.313	86.406
130	2017.12.18 18:00	2017.12.18 19:00	86.258	86.315	86.085	86.164	86.242	86.320	86.399
131	2017.12.19 05:00	2017.12.19 06:00	86.282	86.374	86.202	86.235	86.268	86.302	86.335
132	2017.12.19 19:00	2017.12.19 20:00	86.534	86.550	86.196	86.284	86.371	86.458	86.546
133	2017.12.19 20:00	2017.12.19 21:00	86.550	86.556	86.198	86.291	86.384	86.477	86.571
134	2017.12.20 01:00	2017.12.20 02:00	86.471	86.497	86.293	86.367	86.440	86.514	86.587
135	2017.12.20 02:00	2017.12.20 03:00	86.497	86.527	86.301	86.374	86.446	86.519	86.592
136	2017.12.20 06:00	2017.12.20 07:00	86.517	86.533	86.383	86.432	86.481	86.529	86.578
137	2017.12.20 07:00	2017.12.20 08:00	86.533	86.541	86.389	86.437	86.486	86.534	86.583
138	2017.12.20 08:00	2017.12.20 09:00	86.541	86.729	86.389	86.439	86.489	86.539	86.589
139	2017.12.20 09:00	2017.12.20 10:00	86.729	86.747	86.361	86.432	86.503	86.575	86.646
140	2017.12.20 10:00	2017.12.20 11:00	86.747	86.814	86.339	86.428	86.517	86.605	86.694
141	2017.12.20 11:00	2017.12.20 12:00	86.814	86.816	86.318	86.427	86.535	86.643	86.751
142	2017.12.20 17:00	2017.12.20 18:00	86.857	86.921	86.326	86.484	86.642	86.800	86.959
143	2017.12.20 18:00	2017.12.20 19:00	86.921	86.966	86.333	86.498	86.664	86.829	86.994
144	2017.12.21 08:00	2017.12.21 09:00	86.924	86.976	86.772	86.828	86.884	86.940	86.996
145	2017.12.21 12:00	2017.12.21 13:00	86.969	87.058	86.799	86.852	86.905	86.958	87.011
146	2017.12.21 13:00	2017.12.21 14:00	87.058	87.060	86.792	86.854	86.915	86.976	87.038
147	2017.12.21 14:00	2017.12.21 15:00	87.060	87.126	86.784	86.853	86.922	86.991	87.060
148	2017.12.21 15:00	2017.12.21 16:00	87.126	87.173	86.766	86.848	86.930	87.012	87.093
149	2017.12.21 16:00	2017.12.21 17:00	87.173	87.326	86.749	86.846	86.943	87.040	87.137
150	2017.12.21 17:00	2017.12.21 18:00	87.326	87.362	86.705	86.833	86.962	87.090	87.218
151	2017.12.21 18:00	2017.12.21 19:00	87.362	87.400	86.673	86.828	86.983	87.138	87.292
152	2017.12.22 00:00	2017.12.22 01:00	87.270	87.309	86.748	86.934	87.120	87.306	87.492
153	2017.12.22 01:00	2017.12.22 02:00	87.309	87.373	86.771	86.955	87.139	87.323	87.507
154	2017.12.22 02:00	2017.12.22 03:00	87.373	87.374	86.796	86.979	87.162	87.346	87.529
155	2017.12.22 03:00	2017.12.22 04:00	87.374	87.399	86.840	87.014	87.188	87.363	87.537
156	2017.12.22 04:00	2017.12.22 05:00	87.399	87.434	86.874	87.043	87.212	87.381	87.550
157	2017.12.22 07:00	2017.12.22 08:00	87.434	87.449	87.018	87.152	87.285	87.418	87.552
158	2017.12.22 12:00	2017.12.22 13:00	87.471	87.487	87.255	87.315	87.375	87.434	87.494
159	2017.12.25 01:00	2017.12.25 02:00	87.354	87.367	87.335	87.379	87.422	87.466	87.509
160	2017.12.25 02:00	2017.12.25 03:00	87.367	87.448	87.329	87.374	87.419	87.464	87.509
161	2017.12.25 07:00	2017.12.25 08:00	87.442	87.472	87.327	87.372	87.417	87.462	87.507
162	2017.12.26 00:00	2017.12.26 01:00	87.459	87.507	87.330	87.374	87.417	87.460	87.503
163	2017.12.26 01:00	2017.12.26 02:00	87.507	87.526	87.326	87.372	87.418	87.464	87.510
164	2017.12.27 01:00	2017.12.27 02:00	87.509	87.593	87.387	87.420	87.452	87.485	87.517
165	2017.12.27 02:00	2017.12.27 03:00	87.593	87.601	87.369	87.413	87.458	87.502	87.547
166	2017.12.27 03:00	2017.12.27 04:00	87.601	87.649	87.356	87.410	87.464	87.519	87.573
167	2017.12.27 09:00	2017.12.27 10:00	87.732	87.901	87.320	87.426	87.532	87.637	87.743
168	2017.12.27 15:00	2017.12.27 16:00	87.970	88.017	87.299	87.493	87.687	87.881	88.074
169	2017.12.27 18:00	2017.12.27 19:00	88.046	88.133	87.379	87.574	87.770	87.966	88.162
170	2017.12.28 00:00	2017.12.28 01:00	87.930	88.013	87.609	87.765	87.922	88.078	88.234
171	2017.12.28 01:00	2017.12.28 02:00	88.013	88.065	87.652	87.796	87.940	88.084	88.228
172	2017.12.28 02:00	2017.12.28 03:00	88.065	88.106	87.693	87.826	87.959	88.092	88.225
173	2017.12.28 08:00	2017.12.28 09:00	87.969	87.974	87.905	87.964	88.024	88.083	88.143
174	2017.12.28 14:00	2017.12.28 15:00	87.826	87.918	87.817	87.907	87.997	88.087	88.177
175	2017.12.28 15:00	2017.12.28 16:00	87.918	87.977	87.814	87.900	87.986	88.072	88.157
176	2017.12.28 20:00	2017.12.28 21:00	87.952	87.987	87.809	87.886	87.963	88.040	88.117
177	2017.12.28 21:00	2017.12.28 22:00	87.987	87.991	87.808	87.885	87.961	88.038	88.114
178	2017.12.28 22:00	2017.12.28 23:00	87.991	87.995	87.812	87.885	87.958	88.031	88.104
179	2017.12.29 06:00	2017.12.29 07:00	87.931	87.937	87.813	87.873	87.933	87.993	88.054
180	2017.12.29 10:00	2017.12.29 11:00	87.911	87.980	87.827	87.882	87.937	87.992	88.046
181	2017.12.29 16:00	2017.12.29 17:00	87.905	88.102	87.825	87.882	87.940	87.997	88.054
182	2017.12.29 20:00	2017.12.29 21:00	87.945	87.963	87.806	87.875	87.944	88.012	88.081
183	2018.01.02 02:00	2018.01.02 03:00	88.078	88.137	87.816	87.884	87.953	88.021	88.089
