[20190327_165618 / views.py:14143]
fname_Src_CSV	44_5.1_10_rawdata.(EURJPY).(Period-M5).(NumOfUnits-8000).(Bars-ALL-20190326_110835).20190307_094255.csv
slice by	through
this file	no-44.[ups-downs-in_BB].[v-1.0].(EURJPY-M5).(20190327_165613).csv
pair	EURJPY
timeframe	M5
start	2018.05.18 04:55
end	2019.03.26 05:00
bars	58414



[20190327_165618 / views.py:14162]


[lo_UU]==============================
s.n.	e0.dateTime	e1.dateTime	e0.CP	e1.CP	e0.BB_M2S	e0.BB_M1S	e0.BB_Main	e0.BB_1S	e0.BB_2S
3407	2018.07.31 04:30	2018.07.31 04:35	130.002	130.010	129.848	129.885	129.923	129.960	129.997
3408	2018.07.31 04:35	2018.07.31 04:40	130.010	130.026	129.843	129.884	129.926	129.967	130.008
3409	2018.07.31 05:55	2018.07.31 06:00	129.988	130.078	129.928	129.959	129.991	130.022	130.053
3410	2018.07.31 07:00	2018.07.31 07:05	129.986	130.354	129.849	129.903	129.957	130.010	130.064
3411	2018.07.31 07:05	2018.07.31 07:10	130.354	130.361	129.771	129.873	129.975	130.077	130.179
3412	2018.07.31 07:30	2018.07.31 07:35	130.186	130.219	129.736	129.893	130.050	130.207	130.364
3413	2018.07.31 08:00	2018.07.31 08:05	130.141	130.148	129.771	129.932	130.093	130.254	130.415
3414	2018.07.31 08:05	2018.07.31 08:10	130.148	130.152	129.786	129.944	130.103	130.261	130.419
3415	2018.07.31 08:30	2018.07.31 08:35	130.139	130.241	129.929	130.044	130.159	130.274	130.390
3416	2018.07.31 08:50	2018.07.31 08:55	130.248	130.289	130.070	130.125	130.180	130.235	130.289
3417	2018.07.31 08:55	2018.07.31 09:00	130.289	130.314	130.072	130.126	130.179	130.233	130.286
3418	2018.07.31 09:00	2018.07.31 09:05	130.314	130.394	130.064	130.123	130.182	130.241	130.301
3419	2018.07.31 09:20	2018.07.31 09:25	130.339	130.401	130.035	130.125	130.214	130.304	130.394
3420	2018.07.31 09:40	2018.07.31 09:45	130.221	130.265	130.064	130.153	130.241	130.329	130.417
3421	2018.07.31 09:45	2018.07.31 09:50	130.265	130.333	130.075	130.161	130.247	130.333	130.418
3422	2018.07.31 10:00	2018.07.31 10:05	130.258	130.295	130.117	130.193	130.268	130.343	130.418
3423	2018.07.31 10:15	2018.07.31 10:20	130.309	130.409	130.165	130.226	130.287	130.348	130.409
3424	2018.07.31 10:20	2018.07.31 10:25	130.409	130.426	130.164	130.230	130.295	130.361	130.427
3425	2018.07.31 10:25	2018.07.31 10:30	130.426	130.543	130.170	130.238	130.306	130.375	130.443
3426	2018.07.31 10:45	2018.07.31 10:50	130.476	130.486	130.149	130.244	130.338	130.433	130.527
3427	2018.07.31 10:50	2018.07.31 10:55	130.486	130.511	130.145	130.245	130.345	130.444	130.544
3428	2018.07.31 10:55	2018.07.31 11:00	130.511	130.535	130.144	130.249	130.355	130.461	130.566
3429	2018.07.31 11:15	2018.07.31 11:20	130.545	130.577	130.186	130.294	130.402	130.510	130.618
3430	2018.07.31 11:20	2018.07.31 11:25	130.577	130.595	130.207	130.313	130.419	130.526	130.632
3431	2018.07.31 11:25	2018.07.31 11:30	130.595	130.622	130.223	130.330	130.436	130.542	130.649
3432	2018.07.31 11:30	2018.07.31 11:35	130.622	130.631	130.228	130.339	130.450	130.561	130.672
3433	2018.07.31 11:45	2018.07.31 11:50	130.649	130.775	130.309	130.407	130.505	130.603	130.701
3434	2018.07.31 11:50	2018.07.31 11:55	130.775	130.784	130.324	130.427	130.529	130.632	130.734
3435	2018.07.31 12:05	2018.07.31 12:10	130.771	130.779	130.371	130.478	130.585	130.692	130.799
3436	2018.07.31 12:45	2018.07.31 12:50	130.739	130.769	130.517	130.600	130.683	130.765	130.848
3437	2018.07.31 13:00	2018.07.31 13:05	130.729	130.733	130.600	130.656	130.713	130.770	130.826
3438	2018.07.31 13:25	2018.07.31 13:30	130.731	130.769	130.690	130.715	130.739	130.764	130.788
3439	2018.07.31 13:30	2018.07.31 13:35	130.769	130.816	130.691	130.715	130.739	130.763	130.787
3440	2018.07.31 13:35	2018.07.31 13:40	130.816	130.843	130.685	130.713	130.741	130.768	130.796
3441	2018.07.31 13:40	2018.07.31 13:45	130.843	130.870	130.679	130.713	130.748	130.782	130.816
3442	2018.07.31 13:55	2018.07.31 14:00	130.862	130.895	130.656	130.709	130.762	130.815	130.868
3443	2018.07.31 14:00	2018.07.31 14:05	130.895	130.909	130.651	130.710	130.770	130.830	130.890
3444	2018.07.31 14:40	2018.07.31 14:45	130.830	130.840	130.700	130.758	130.817	130.876	130.934
3445	2018.07.31 14:55	2018.07.31 15:00	130.863	130.886	130.737	130.785	130.833	130.882	130.930
3446	2018.07.31 15:00	2018.07.31 15:05	130.886	130.916	130.759	130.801	130.842	130.883	130.924
3447	2018.07.31 15:30	2018.07.31 15:35	130.872	130.895	130.794	130.825	130.856	130.888	130.919
3448	2018.07.31 15:55	2018.07.31 16:00	130.773	130.856	130.763	130.801	130.840	130.878	130.916
3449	2018.07.31 16:00	2018.07.31 16:05	130.856	130.890	130.763	130.802	130.840	130.878	130.916
3450	2018.07.31 16:05	2018.07.31 16:10	130.890	130.911	130.765	130.805	130.844	130.883	130.922
3451	2018.07.31 16:10	2018.07.31 16:15	130.911	130.925	130.766	130.807	130.848	130.890	130.931
3452	2018.07.31 16:15	2018.07.31 16:20	130.925	131.130	130.766	130.810	130.854	130.898	130.941
3453	2018.07.31 17:20	2018.07.31 17:25	130.990	130.993	130.765	130.857	130.950	131.042	131.135
3454	2018.07.31 17:40	2018.07.31 17:45	130.953	130.963	130.881	130.932	130.984	131.035	131.086
3455	2018.07.31 18:20	2018.07.31 18:25	130.932	130.944	130.897	130.930	130.963	130.996	131.029
3456	2018.07.31 18:35	2018.07.31 18:40	130.948	130.983	130.893	130.926	130.958	130.991	131.023
3457	2018.07.31 18:40	2018.07.31 18:45	130.983	131.003	130.894	130.926	130.958	130.989	131.021
3458	2018.07.31 19:20	2018.07.31 19:25	130.922	130.927	130.891	130.918	130.945	130.972	130.998
3459	2018.07.31 19:35	2018.07.31 19:40	130.908	130.920	130.880	130.908	130.936	130.965	130.993
3460	2018.07.31 20:15	2018.07.31 20:20	130.809	130.824	130.806	130.859	130.911	130.964	131.016
3461	2018.07.31 20:35	2018.07.31 20:40	130.827	130.837	130.781	130.830	130.879	130.928	130.978
3462	2018.07.31 20:40	2018.07.31 20:45	130.837	130.837	130.778	130.826	130.874	130.923	130.971
3463	2018.07.31 20:45	2018.07.31 20:50	130.837	130.847	130.775	130.822	130.870	130.918	130.966
3464	2018.07.31 20:50	2018.07.31 20:55	130.847	130.853	130.776	130.821	130.865	130.910	130.955
3465	2018.07.31 21:15	2018.07.31 21:20	130.837	130.838	130.774	130.810	130.845	130.881	130.917
3466	2018.07.31 21:30	2018.07.31 21:35	130.826	130.825	130.784	130.808	130.833	130.858	130.882
3467	2018.07.31 21:35	2018.07.31 21:40	130.825	130.844	130.784	130.807	130.831	130.855	130.879
3468	2018.07.31 22:20	2018.07.31 22:25	130.772	130.782	130.771	130.795	130.819	130.843	130.868
3469	2018.07.31 22:25	2018.07.31 22:30	130.782	130.792	130.766	130.791	130.817	130.842	130.867
3470	2018.07.31 22:30	2018.07.31 22:35	130.792	130.796	130.765	130.789	130.814	130.838	130.863
3471	2018.07.31 22:55	2018.07.31 23:00	130.736	130.759	130.720	130.757	130.793	130.830	130.866
3472	2018.07.31 23:00	2018.07.31 23:05	130.759	130.781	130.718	130.754	130.789	130.825	130.860
3473	2018.07.31 23:25	2018.07.31 23:30	130.769	130.790	130.721	130.748	130.775	130.802	130.829
3474	2018.07.31 23:30	2018.07.31 23:35	130.790	130.811	130.723	130.748	130.774	130.799	130.825
3475	2018.07.31 23:35	2018.07.31 23:40	130.811	130.828	130.722	130.748	130.774	130.800	130.826
3476	2018.08.01 00:20	2018.08.01 00:25	130.710	130.729	130.681	130.721	130.762	130.803	130.844
3477	2018.08.01 00:55	2018.08.01 01:00	130.701	130.718	130.647	130.696	130.744	130.793	130.842
3478	2018.08.01 01:00	2018.08.01 01:05	130.718	130.754	130.645	130.693	130.741	130.790	130.838
3479	2018.08.01 01:05	2018.08.01 01:10	130.754	130.770	130.645	130.693	130.741	130.789	130.838
3480	2018.08.01 01:20	2018.08.01 01:25	130.767	130.775	130.648	130.693	130.738	130.783	130.828
3481	2018.08.01 01:35	2018.08.01 01:40	130.777	130.801	130.663	130.697	130.731	130.765	130.799
3482	2018.08.01 02:25	2018.08.01 02:30	130.625	130.631	130.543	130.621	130.698	130.775	130.853
3483	2018.08.01 02:30	2018.08.01 02:35	130.631	130.633	130.537	130.616	130.695	130.773	130.852
3484	2018.08.01 02:45	2018.08.01 02:50	130.646	130.656	130.521	130.601	130.681	130.761	130.841
3485	2018.08.01 02:50	2018.08.01 02:55	130.656	130.722	130.520	130.598	130.675	130.753	130.830
3486	2018.08.01 03:15	2018.08.01 03:20	130.732	130.741	130.534	130.599	130.663	130.728	130.792
3487	2018.08.01 03:40	2018.08.01 03:45	130.726	130.728	130.573	130.625	130.676	130.728	130.779
3488	2018.08.01 05:20	2018.08.01 05:25	130.645	130.663	130.597	130.634	130.671	130.708	130.745
3489	2018.08.01 05:25	2018.08.01 05:30	130.663	130.687	130.599	130.633	130.668	130.702	130.737
3490	2018.08.01 05:30	2018.08.01 05:35	130.687	130.713	130.600	130.633	130.666	130.699	130.732
3491	2018.08.01 05:50	2018.08.01 05:55	130.723	130.748	130.602	130.634	130.667	130.700	130.732
3492	2018.08.01 05:55	2018.08.01 06:00	130.748	130.755	130.596	130.633	130.670	130.706	130.743
3493	2018.08.01 06:35	2018.08.01 06:40	130.705	130.730	130.617	130.657	130.696	130.735	130.775
3494	2018.08.01 06:40	2018.08.01 06:45	130.730	130.790	130.622	130.661	130.700	130.739	130.778
3495	2018.08.01 06:45	2018.08.01 06:50	130.790	130.790	130.626	130.667	130.707	130.748	130.788
3496	2018.08.01 07:35	2018.08.01 07:40	130.732	130.766	130.688	130.712	130.736	130.759	130.783
3497	2018.08.01 08:15	2018.08.01 08:20	130.730	130.754	130.695	130.718	130.741	130.764	130.786
3498	2018.08.01 08:45	2018.08.01 08:50	130.758	130.760	130.703	130.722	130.741	130.760	130.779
3499	2018.08.01 08:50	2018.08.01 08:55	130.760	130.799	130.704	130.723	130.742	130.762	130.781
3500	2018.08.01 08:55	2018.08.01 09:00	130.799	130.867	130.699	130.722	130.745	130.767	130.790
3501	2018.08.01 09:15	2018.08.01 09:20	130.858	130.881	130.680	130.724	130.769	130.813	130.857
3502	2018.08.01 09:50	2018.08.01 09:55	130.935	130.991	130.699	130.759	130.820	130.881	130.941
3503	2018.08.01 10:05	2018.08.01 10:10	130.927	130.996	130.715	130.783	130.850	130.918	130.985
3504	2018.08.01 10:10	2018.08.01 10:15	130.996	131.026	130.719	130.790	130.862	130.933	131.005
3505	2018.08.01 10:30	2018.08.01 10:35	131.024	131.064	130.771	130.842	130.914	130.985	131.057
3506	2018.08.01 10:35	2018.08.01 10:40	131.064	131.097	130.780	130.854	130.927	131.000	131.074
3507	2018.08.01 11:25	2018.08.01 11:30	130.895	130.933	130.873	130.932	130.991	131.050	131.109
3508	2018.08.01 12:00	2018.08.01 12:05	130.860	130.863	130.811	130.887	130.963	131.039	131.115
3509	2018.08.01 13:45	2018.08.01 13:50	130.753	130.769	130.726	130.758	130.790	130.822	130.854
3510	2018.08.01 14:40	2018.08.01 14:45	130.699	130.708	130.661	130.699	130.737	130.774	130.812
3511	2018.08.01 14:45	2018.08.01 14:50	130.708	130.746	130.660	130.696	130.733	130.769	130.806
3512	2018.08.01 14:50	2018.08.01 14:55	130.746	130.757	130.665	130.697	130.730	130.762	130.794
3513	2018.08.01 14:55	2018.08.01 15:00	130.757	130.789	130.668	130.698	130.728	130.758	130.789
3514	2018.08.01 15:20	2018.08.01 15:25	130.790	130.838	130.658	130.698	130.738	130.777	130.817
3515	2018.08.01 15:25	2018.08.01 15:30	130.838	130.867	130.651	130.696	130.742	130.787	130.833
3516	2018.08.01 16:20	2018.08.01 16:25	130.823	130.829	130.724	130.763	130.802	130.840	130.879
3517	2018.08.01 16:55	2018.08.01 17:00	130.723	130.755	130.716	130.759	130.802	130.844	130.887
3518	2018.08.01 17:30	2018.08.01 17:35	130.706	130.718	130.631	130.696	130.761	130.825	130.890
3519	2018.08.01 19:05	2018.08.01 19:10	130.271	130.327	130.209	130.370	130.530	130.691	130.851
3520	2018.08.01 19:25	2018.08.01 19:30	130.306	130.336	130.149	130.299	130.449	130.598	130.748
3521	2018.08.01 19:50	2018.08.01 19:55	130.293	130.292	130.180	130.269	130.358	130.447	130.536
3522	2018.08.01 20:05	2018.08.01 20:10	130.272	130.278	130.209	130.264	130.320	130.375	130.430
3523	2018.08.01 21:25	2018.08.01 21:30	130.105	130.106	130.082	130.155	130.227	130.300	130.373
3524	2018.08.01 21:30	2018.08.01 21:35	130.106	130.107	130.067	130.142	130.218	130.294	130.370
3525	2018.08.01 21:35	2018.08.01 21:40	130.107	130.116	130.054	130.131	130.209	130.286	130.364
3526	2018.08.01 22:20	2018.08.01 22:25	130.125	130.142	130.024	130.081	130.137	130.194	130.251
3527	2018.08.01 22:35	2018.08.01 22:40	130.187	130.191	130.056	130.090	130.123	130.156	130.189
3528	2018.08.01 23:25	2018.08.01 23:30	130.129	130.282	130.082	130.111	130.141	130.170	130.199
3529	2018.08.01 23:30	2018.08.01 23:35	130.282	130.308	130.067	130.108	130.149	130.191	130.232
3530	2018.08.02 00:05	2018.08.02 00:10	130.248	130.255	130.071	130.136	130.200	130.265	130.330
3531	2018.08.02 00:30	2018.08.02 00:35	130.261	130.267	130.094	130.159	130.224	130.288	130.353
3532	2018.08.02 00:35	2018.08.02 00:40	130.267	130.270	130.099	130.163	130.228	130.292	130.357
3533	2018.08.02 00:55	2018.08.02 01:00	130.225	130.227	130.141	130.194	130.246	130.299	130.351
3534	2018.08.02 01:00	2018.08.02 01:05	130.227	130.233	130.157	130.204	130.250	130.297	130.344
3535	2018.08.02 01:05	2018.08.02 01:10	130.233	130.236	130.182	130.219	130.256	130.293	130.330
3536	2018.08.02 01:25	2018.08.02 01:30	130.249	130.259	130.210	130.231	130.253	130.274	130.295
3537	2018.08.02 02:20	2018.08.02 02:25	130.206	130.211	130.190	130.209	130.229	130.248	130.268
3538	2018.08.02 02:50	2018.08.02 02:55	130.189	130.208	130.169	130.193	130.217	130.241	130.265
3539	2018.08.02 03:10	2018.08.02 03:15	130.204	130.233	130.166	130.187	130.208	130.230	130.251
3540	2018.08.02 03:25	2018.08.02 03:30	130.235	130.249	130.168	130.188	130.208	130.227	130.247
3541	2018.08.02 03:50	2018.08.02 03:55	130.251	130.254	130.166	130.189	130.213	130.237	130.261
3542	2018.08.02 03:55	2018.08.02 04:00	130.254	130.255	130.167	130.192	130.217	130.241	130.266
3543	2018.08.02 04:00	2018.08.02 04:05	130.255	130.261	130.167	130.193	130.219	130.245	130.271
3544	2018.08.02 05:05	2018.08.02 05:10	130.151	130.160	130.105	130.157	130.209	130.262	130.314
3545	2018.08.02 05:10	2018.08.02 05:15	130.160	130.190	130.100	130.152	130.205	130.257	130.310
3546	2018.08.02 05:30	2018.08.02 05:35	130.162	130.169	130.089	130.139	130.190	130.240	130.291
3547	2018.08.02 06:00	2018.08.02 06:05	130.127	130.136	130.092	130.123	130.154	130.185	130.216
3548	2018.08.02 07:00	2018.08.02 07:05	129.990	130.012	129.970	130.030	130.089	130.148	130.208
3549	2018.08.02 07:30	2018.08.02 07:35	129.961	129.966	129.914	129.975	130.037	130.098	130.159
3550	2018.08.02 07:45	2018.08.02 07:50	129.958	129.974	129.901	129.956	130.011	130.066	130.121
3551	2018.08.02 07:50	2018.08.02 07:55	129.974	129.977	129.899	129.953	130.006	130.059	130.112
3552	2018.08.02 08:05	2018.08.02 08:10	130.011	130.012	129.910	129.950	129.990	130.031	130.071
3553	2018.08.02 09:00	2018.08.02 09:05	129.989	130.010	129.930	129.956	129.983	130.009	130.035
3554	2018.08.02 09:20	2018.08.02 09:25	129.918	129.949	129.909	129.944	129.980	130.016	130.051
3555	2018.08.02 09:55	2018.08.02 10:00	129.854	129.893	129.842	129.897	129.953	130.008	130.063
3556	2018.08.02 10:00	2018.08.02 10:05	129.893	129.915	129.837	129.892	129.947	130.002	130.057
3557	2018.08.02 10:05	2018.08.02 10:10	129.915	129.928	129.834	129.888	129.943	129.997	130.051
3558	2018.08.02 11:20	2018.08.02 11:25	129.734	129.743	129.722	129.780	129.838	129.896	129.954
3559	2018.08.02 12:10	2018.08.02 12:15	129.598	129.626	129.572	129.657	129.742	129.827	129.911
3560	2018.08.02 12:50	2018.08.02 12:55	129.499	129.506	129.453	129.543	129.633	129.723	129.813
3561	2018.08.02 13:20	2018.08.02 13:25	129.446	129.488	129.396	129.475	129.553	129.632	129.710
3562	2018.08.02 13:25	2018.08.02 13:30	129.488	129.506	129.408	129.474	129.541	129.607	129.674
3563	2018.08.02 13:30	2018.08.02 13:35	129.506	129.608	129.411	129.472	129.533	129.594	129.655
3564	2018.08.02 14:20	2018.08.02 14:25	129.495	129.520	129.420	129.462	129.504	129.546	129.588
3565	2018.08.02 15:05	2018.08.02 15:10	129.393	129.427	129.346	129.418	129.491	129.563	129.636
3566	2018.08.02 15:20	2018.08.02 15:25	129.414	129.444	129.322	129.394	129.466	129.538	129.610
3567	2018.08.02 15:45	2018.08.02 15:50	129.460	129.502	129.316	129.378	129.440	129.502	129.564
3568	2018.08.02 15:50	2018.08.02 15:55	129.502	129.511	129.315	129.378	129.441	129.504	129.567
3569	2018.08.02 15:55	2018.08.02 16:00	129.511	129.537	129.314	129.378	129.443	129.508	129.572
3570	2018.08.02 16:35	2018.08.02 16:40	129.469	129.517	129.331	129.387	129.442	129.498	129.553
3571	2018.08.02 16:40	2018.08.02 16:45	129.517	129.520	129.360	129.407	129.453	129.500	129.546
3572	2018.08.02 16:45	2018.08.02 16:50	129.520	129.585	129.367	129.413	129.460	129.506	129.553
3573	2018.08.02 17:45	2018.08.02 17:50	129.459	129.470	129.416	129.456	129.495	129.534	129.573
3574	2018.08.02 18:45	2018.08.02 18:50	129.446	129.472	129.400	129.428	129.456	129.483	129.511
3575	2018.08.02 19:00	2018.08.02 19:05	129.491	129.534	129.409	129.430	129.450	129.471	129.491
3576	2018.08.02 19:35	2018.08.02 19:40	129.533	129.587	129.391	129.434	129.477	129.520	129.563
3577	2018.08.02 20:15	2018.08.02 20:20	129.504	129.530	129.432	129.476	129.520	129.563	129.607
3578	2018.08.02 20:45	2018.08.02 20:50	129.501	129.507	129.474	129.503	129.532	129.562	129.591
3579	2018.08.02 20:50	2018.08.02 20:55	129.507	129.532	129.471	129.501	129.531	129.561	129.591
3580	2018.08.02 20:55	2018.08.02 21:00	129.532	129.538	129.471	129.501	129.531	129.560	129.590
3581	2018.08.02 21:20	2018.08.02 21:25	129.548	129.553	129.476	129.504	129.531	129.559	129.587
3582	2018.08.02 22:30	2018.08.02 22:35	129.420	129.443	129.352	129.410	129.468	129.526	129.583
3583	2018.08.03 00:20	2018.08.03 00:25	129.332	129.343	129.302	129.330	129.359	129.388	129.416
3584	2018.08.03 00:35	2018.08.03 00:40	129.318	129.352	129.310	129.328	129.346	129.364	129.382
3585	2018.08.03 00:40	2018.08.03 00:45	129.352	129.357	129.310	129.328	129.345	129.362	129.380
3586	2018.08.03 01:35	2018.08.03 01:40	129.294	129.304	129.291	129.309	129.327	129.346	129.364
3587	2018.08.03 01:50	2018.08.03 01:55	129.325	129.328	129.286	129.306	129.325	129.344	129.364
3588	2018.08.03 01:55	2018.08.03 02:00	129.328	129.334	129.286	129.306	129.325	129.345	129.364
3589	2018.08.03 02:00	2018.08.03 02:05	129.334	129.372	129.287	129.306	129.325	129.345	129.364
3590	2018.08.03 02:05	2018.08.03 02:10	129.372	129.382	129.284	129.305	129.327	129.348	129.370
3591	2018.08.03 02:25	2018.08.03 02:30	129.367	129.369	129.280	129.307	129.333	129.360	129.386
3592	2018.08.03 02:30	2018.08.03 02:35	129.369	129.381	129.280	129.307	129.334	129.362	129.389
3593	2018.08.03 02:35	2018.08.03 02:40	129.381	129.385	129.278	129.307	129.336	129.365	129.394
3594	2018.08.03 02:50	2018.08.03 02:55	129.395	129.408	129.276	129.311	129.345	129.379	129.413
3595	2018.08.03 03:05	2018.08.03 03:10	129.366	129.401	129.282	129.317	129.352	129.387	129.423
3596	2018.08.03 03:10	2018.08.03 03:15	129.401	129.451	129.292	129.325	129.358	129.391	129.424
3597	2018.08.03 03:30	2018.08.03 03:35	129.440	129.453	129.317	129.351	129.384	129.418	129.452
3598	2018.08.03 03:45	2018.08.03 03:50	129.502	129.507	129.322	129.362	129.403	129.444	129.484
3599	2018.08.03 04:25	2018.08.03 04:30	129.451	129.453	129.357	129.395	129.434	129.472	129.511
3600	2018.08.03 04:45	2018.08.03 04:50	129.417	129.416	129.390	129.416	129.443	129.470	129.496
3601	2018.08.03 04:50	2018.08.03 04:55	129.416	129.426	129.393	129.418	129.444	129.469	129.495
3602	2018.08.03 05:10	2018.08.03 05:15	129.407	129.410	129.380	129.409	129.438	129.467	129.497
3603	2018.08.03 05:15	2018.08.03 05:20	129.410	129.422	129.377	129.407	129.436	129.466	129.495
3604	2018.08.03 05:40	2018.08.03 05:45	129.358	129.357	129.352	129.382	129.413	129.443	129.473
3605	2018.08.03 05:45	2018.08.03 05:50	129.357	129.361	129.344	129.376	129.409	129.441	129.473
3606	2018.08.03 05:50	2018.08.03 05:55	129.361	129.366	129.339	129.372	129.406	129.440	129.473
3607	2018.08.03 05:55	2018.08.03 06:00	129.366	129.381	129.335	129.368	129.402	129.435	129.469
3608	2018.08.03 06:10	2018.08.03 06:15	129.385	129.390	129.337	129.365	129.392	129.419	129.446
3609	2018.08.03 06:25	2018.08.03 06:30	129.390	129.400	129.337	129.362	129.387	129.413	129.438
3610	2018.08.03 06:30	2018.08.03 06:35	129.400	129.425	129.337	129.362	129.387	129.411	129.436
3611	2018.08.03 06:55	2018.08.03 07:00	129.433	129.450	129.332	129.361	129.391	129.420	129.449
3612	2018.08.03 07:00	2018.08.03 07:05	129.450	129.460	129.329	129.361	129.392	129.424	129.455
3613	2018.08.03 07:30	2018.08.03 07:35	129.458	129.476	129.354	129.387	129.420	129.452	129.485
3614	2018.08.03 07:50	2018.08.03 07:55	129.464	129.464	129.379	129.408	129.437	129.467	129.496
3615	2018.08.03 08:05	2018.08.03 08:10	129.443	129.478	129.409	129.428	129.447	129.466	129.486
3616	2018.08.03 08:10	2018.08.03 08:15	129.478	129.501	129.417	129.434	129.451	129.468	129.485
3617	2018.08.03 08:15	2018.08.03 08:20	129.501	129.519	129.416	129.436	129.455	129.474	129.493
3618	2018.08.03 09:25	2018.08.03 09:30	129.346	129.397	129.311	129.371	129.432	129.493	129.553
3619	2018.08.03 10:00	2018.08.03 10:05	129.379	129.425	129.288	129.343	129.398	129.453	129.508
3620	2018.08.03 11:05	2018.08.03 11:10	129.262	129.305	129.254	129.305	129.357	129.409	129.460
3621	2018.08.03 11:10	2018.08.03 11:15	129.305	129.310	129.248	129.300	129.352	129.404	129.456
3622	2018.08.03 11:55	2018.08.03 12:00	129.349	129.368	129.251	129.290	129.329	129.369	129.408
3623	2018.08.03 12:00	2018.08.03 12:05	129.368	129.379	129.251	129.290	129.329	129.369	129.408
3624	2018.08.03 12:05	2018.08.03 12:10	129.379	129.392	129.250	129.290	129.330	129.371	129.411
3625	2018.08.03 13:05	2018.08.03 13:10	129.312	129.333	129.282	129.312	129.342	129.372	129.401
3626	2018.08.03 13:50	2018.08.03 13:55	129.293	129.297	129.267	129.292	129.318	129.343	129.369
3627	2018.08.03 13:55	2018.08.03 14:00	129.297	129.322	129.268	129.291	129.314	129.338	129.361
3628	2018.08.03 14:30	2018.08.03 14:35	129.455	129.467	129.222	129.278	129.335	129.391	129.448
3629	2018.08.03 15:30	2018.08.03 15:35	129.293	129.331	129.243	129.305	129.367	129.429	129.490
3630	2018.08.03 16:55	2018.08.03 17:00	128.708	128.793	128.619	128.840	129.060	129.280	129.501
3631	2018.08.03 17:10	2018.08.03 17:15	128.799	128.809	128.554	128.768	128.983	129.198	129.413
3632	2018.08.03 17:25	2018.08.03 17:30	128.849	128.883	128.560	128.735	128.909	129.084	129.259
3633	2018.08.03 17:30	2018.08.03 17:35	128.883	128.901	128.584	128.737	128.890	129.042	129.195
3634	2018.08.03 18:00	2018.08.03 18:05	128.855	128.893	128.699	128.760	128.821	128.881	128.942
3635	2018.08.03 19:15	2018.08.03 19:20	128.905	128.958	128.840	128.860	128.881	128.902	128.923
3636	2018.08.03 19:35	2018.08.03 19:40	128.918	128.930	128.837	128.866	128.894	128.923	128.951
3637	2018.08.03 19:40	2018.08.03 19:45	128.930	128.931	128.842	128.870	128.898	128.926	128.954
3638	2018.08.03 19:45	2018.08.03 19:50	128.931	128.935	128.842	128.871	128.900	128.929	128.958
3639	2018.08.03 19:50	2018.08.03 19:55	128.935	128.968	128.842	128.872	128.902	128.932	128.962
3640	2018.08.03 20:45	2018.08.03 20:50	128.863	128.872	128.836	128.873	128.911	128.948	128.985
3641	2018.08.03 21:45	2018.08.03 21:50	128.782	128.793	128.739	128.789	128.840	128.891	128.942
3642	2018.08.03 21:50	2018.08.03 21:55	128.793	128.795	128.741	128.787	128.833	128.878	128.924
3643	2018.08.03 22:45	2018.08.03 22:50	128.704	128.705	128.689	128.728	128.768	128.807	128.846
3644	2018.08.03 22:50	2018.08.03 22:55	128.705	128.714	128.682	128.722	128.762	128.801	128.841
3645	2018.08.03 22:55	2018.08.03 23:00	128.714	128.714	128.681	128.718	128.756	128.793	128.831
3646	2018.08.03 23:00	2018.08.03 23:05	128.714	128.719	128.677	128.714	128.751	128.788	128.825
3647	2018.08.06 00:20	2018.08.06 00:25	128.600	128.607	128.599	128.641	128.683	128.726	128.768
3648	2018.08.06 00:25	2018.08.06 00:30	128.607	128.606	128.588	128.634	128.679	128.724	128.769
3649	2018.08.06 00:30	2018.08.06 00:35	128.606	128.617	128.579	128.627	128.674	128.722	128.769
3650	2018.08.06 00:35	2018.08.06 00:40	128.617	128.620	128.573	128.621	128.670	128.718	128.767
3651	2018.08.06 00:40	2018.08.06 00:45	128.620	128.690	128.567	128.616	128.666	128.715	128.764
3652	2018.08.06 00:55	2018.08.06 01:00	128.653	128.674	128.567	128.612	128.657	128.702	128.747
3653	2018.08.06 01:25	2018.08.06 01:30	128.645	128.657	128.575	128.610	128.645	128.680	128.715
3654	2018.08.06 02:00	2018.08.06 02:05	128.637	128.641	128.593	128.618	128.644	128.670	128.695
3655	2018.08.06 02:40	2018.08.06 02:45	128.593	128.600	128.580	128.606	128.633	128.660	128.687
3656	2018.08.06 02:45	2018.08.06 02:50	128.600	128.613	128.577	128.603	128.630	128.656	128.682
3657	2018.08.06 03:00	2018.08.06 03:05	128.608	128.625	128.582	128.601	128.621	128.641	128.660
3658	2018.08.06 03:20	2018.08.06 03:25	128.604	128.633	128.579	128.596	128.614	128.631	128.649
3659	2018.08.06 04:05	2018.08.06 04:10	128.570	128.575	128.558	128.582	128.605	128.629	128.652
3660	2018.08.06 04:25	2018.08.06 04:30	128.580	128.641	128.536	128.567	128.599	128.630	128.661
3661	2018.08.06 04:40	2018.08.06 04:45	128.623	128.645	128.535	128.568	128.600	128.633	128.666
3662	2018.08.06 04:45	2018.08.06 04:50	128.645	128.653	128.534	128.567	128.601	128.635	128.669
3663	2018.08.06 04:50	2018.08.06 04:55	128.653	128.660	128.532	128.567	128.603	128.638	128.674
3664	2018.08.06 04:55	2018.08.06 05:00	128.660	128.729	128.533	128.570	128.607	128.644	128.681
