[20190322_082846 / views.py:11277]
fname_Src_CSV	44_5.1_10_rawdata.(EURJPY).(Period-M15).(NumOfUnits-4500).(Bars-ALL-20190307_102535).20190214_095445.csv
slice by	through
this file	(20190322_082845).(EURJPY-M15).[sec-1~BB-histogram.UU-UD-DU-DD].csv 
pair	EURJPY
timeframe	M15
start	2018.11.09 03:30
end	2019.03.07 02:45
total bars	7691

[20190322_082846 / views.py:11296]
[in-BB locations]==============================
loc.	UU	UD	DU	DD	%UU	%UD	%DU	%DD
> 2S	167	249	17	14	0.0894	0.1256	0.0086	0.0081
2S >= / >= 1S	489	541	276	288	0.2618	0.2728	0.1395	0.1673
1S > / >= main	472	461	488	417	0.2527	0.2325	0.2466	0.2423
main > / >= M1S	447	473	458	404	0.2393	0.2385	0.2314	0.2347
M1S > / >= M2S	278	234	500	418	0.1488	0.1180	0.2527	0.2429
M2S >	15	25	240	180	0.0080	0.0126	0.1213	0.1046
