[20190325_180708 / views.py:13410]
fname_Src_CSV	44_5.1_10_rawdata.(USDJPY).(Period-M5).(NumOfUnits-50000).(Bars-ALL-20190322_165334).20190322_165012.csv
slice by	through
this file	(20190325_180701).(USDJPY-M5).[sec-1.A-6.3-seq].(20190325_180708).csv
pair	USDJPY
timeframe	M5
start	2018.06.19 20:55
end	2019.03.22 10:50
bars	50000

[20190325_180709 / views.py:13479]
[lo_UUU]==============================
s.n.	e0.date	e1.date	e2.date	e0.diff	e1.diff	e2.diff
1176	2018.08.02 13:35	2018.08.02 13:40	2018.08.02 13:45	0.021	0.003	0.003
1177	2018.08.02 16:25	2018.08.02 16:30	2018.08.02 16:35	0.010	0.007	0.004
1178	2018.08.02 16:30	2018.08.02 16:35	2018.08.02 16:40	0.007	0.004	0.019
1179	2018.08.02 17:35	2018.08.02 17:40	2018.08.02 17:45	0.031	0.017	0.012
1180	2018.08.02 19:05	2018.08.02 19:10	2018.08.02 19:15	0.015	0.009	0.033
1181	2018.08.02 19:35	2018.08.02 19:40	2018.08.02 19:45	0.035	0.072	0.024
1182	2018.08.02 20:25	2018.08.02 20:30	2018.08.02 20:35	0.002	0.005	0.006
1183	2018.08.02 20:55	2018.08.02 21:00	2018.08.02 21:05	0.019	0.019	0.024
1184	2018.08.02 21:30	2018.08.02 21:35	2018.08.02 21:40	0.030	0.013	0.003
1185	2018.08.03 00:15	2018.08.03 00:20	2018.08.03 00:25	0.010	0.000	0.009
1186	2018.08.03 00:20	2018.08.03 00:25	2018.08.03 00:30	0.000	0.009	0.005
1187	2018.08.03 01:10	2018.08.03 01:15	2018.08.03 01:20	0.000	0.007	0.000
1188	2018.08.03 02:20	2018.08.03 02:25	2018.08.03 02:30	0.001	0.017	0.009
1189	2018.08.03 02:25	2018.08.03 02:30	2018.08.03 02:35	0.017	0.009	0.011
1190	2018.08.03 02:30	2018.08.03 02:35	2018.08.03 02:40	0.009	0.011	0.005
1191	2018.08.03 03:05	2018.08.03 03:10	2018.08.03 03:15	0.018	0.029	0.035
1192	2018.08.03 04:50	2018.08.03 04:55	2018.08.03 05:00	0.012	0.010	0.000
1193	2018.08.03 06:25	2018.08.03 06:30	2018.08.03 06:35	0.004	0.003	0.003
1194	2018.08.03 06:30	2018.08.03 06:35	2018.08.03 06:40	0.003	0.003	0.009
1195	2018.08.03 06:35	2018.08.03 06:40	2018.08.03 06:45	0.003	0.009	0.013
1196	2018.08.03 06:40	2018.08.03 06:45	2018.08.03 06:50	0.009	0.013	0.006
1197	2018.08.03 07:10	2018.08.03 07:15	2018.08.03 07:20	0.007	0.000	0.005
1198	2018.08.03 08:05	2018.08.03 08:10	2018.08.03 08:15	0.004	0.028	0.009
1199	2018.08.03 09:20	2018.08.03 09:25	2018.08.03 09:30	0.000	0.032	0.015
1200	2018.08.03 09:25	2018.08.03 09:30	2018.08.03 09:35	0.032	0.015	0.012
1201	2018.08.03 10:30	2018.08.03 10:35	2018.08.03 10:40	0.015	0.011	0.014
1202	2018.08.03 10:35	2018.08.03 10:40	2018.08.03 10:45	0.011	0.014	0.005
1203	2018.08.03 10:40	2018.08.03 10:45	2018.08.03 10:50	0.014	0.005	0.001
1204	2018.08.03 10:45	2018.08.03 10:50	2018.08.03 10:55	0.005	0.001	0.075
1205	2018.08.03 12:20	2018.08.03 12:25	2018.08.03 12:30	0.006	0.015	0.000
1206	2018.08.03 12:25	2018.08.03 12:30	2018.08.03 12:35	0.015	0.000	0.000
1207	2018.08.03 14:35	2018.08.03 14:40	2018.08.03 14:45	0.026	0.020	0.000
1208	2018.08.03 15:00	2018.08.03 15:05	2018.08.03 15:10	0.002	0.021	0.010
1209	2018.08.03 15:05	2018.08.03 15:10	2018.08.03 15:15	0.021	0.010	0.034
1210	2018.08.03 16:10	2018.08.03 16:15	2018.08.03 16:20	0.033	0.004	0.008
1211	2018.08.03 17:50	2018.08.03 17:55	2018.08.03 18:00	0.002	0.036	0.003
1212	2018.08.03 17:55	2018.08.03 18:00	2018.08.03 18:05	0.036	0.003	0.016
1213	2018.08.03 18:55	2018.08.03 19:00	2018.08.03 19:05	0.024	0.013	0.003
1214	2018.08.03 19:15	2018.08.03 19:20	2018.08.03 19:25	0.034	0.036	0.006
1215	2018.08.03 19:20	2018.08.03 19:25	2018.08.03 19:30	0.036	0.006	0.001
1216	2018.08.03 19:25	2018.08.03 19:30	2018.08.03 19:35	0.006	0.001	0.013
1217	2018.08.03 19:30	2018.08.03 19:35	2018.08.03 19:40	0.001	0.013	0.008
1218	2018.08.03 20:45	2018.08.03 20:50	2018.08.03 20:55	0.006	0.001	0.016
1219	2018.08.03 21:30	2018.08.03 21:35	2018.08.03 21:40	0.019	0.000	0.020
1220	2018.08.03 21:35	2018.08.03 21:40	2018.08.03 21:45	0.000	0.020	0.013
1221	2018.08.03 22:35	2018.08.03 22:40	2018.08.03 22:45	0.009	0.010	0.000
1222	2018.08.03 22:40	2018.08.03 22:45	2018.08.03 22:50	0.010	0.000	0.006
1223	2018.08.03 23:00	2018.08.03 23:05	2018.08.03 23:10	0.007	0.011	0.002
1224	2018.08.03 23:05	2018.08.03 23:10	2018.08.03 23:15	0.011	0.002	0.012
1225	2018.08.03 23:10	2018.08.03 23:15	2018.08.03 23:20	0.002	0.012	0.031
1226	2018.08.03 23:15	2018.08.03 23:20	2018.08.03 23:25	0.012	0.031	0.004
1227	2018.08.06 00:10	2018.08.06 00:15	2018.08.06 00:20	0.013	0.004	0.001
1228	2018.08.06 01:45	2018.08.06 01:50	2018.08.06 01:55	0.008	0.021	0.000
1229	2018.08.06 04:40	2018.08.06 04:45	2018.08.06 04:50	0.012	0.024	0.022
1230	2018.08.06 06:50	2018.08.06 06:55	2018.08.06 07:00	0.000	0.008	0.005
1231	2018.08.06 07:30	2018.08.06 07:35	2018.08.06 07:40	0.001	0.002	0.013
1232	2018.08.06 09:40	2018.08.06 09:45	2018.08.06 09:50	0.018	0.007	0.032
1233	2018.08.06 10:15	2018.08.06 10:20	2018.08.06 10:25	0.002	0.009	0.010
1234	2018.08.06 11:55	2018.08.06 12:00	2018.08.06 12:05	0.013	0.022	0.007
1235	2018.08.06 12:00	2018.08.06 12:05	2018.08.06 12:10	0.022	0.007	0.000
1236	2018.08.06 12:20	2018.08.06 12:25	2018.08.06 12:30	0.012	0.017	0.000
1237	2018.08.06 12:55	2018.08.06 13:00	2018.08.06 13:05	0.002	0.021	0.027
1238	2018.08.06 13:00	2018.08.06 13:05	2018.08.06 13:10	0.021	0.027	0.017
1239	2018.08.06 13:05	2018.08.06 13:10	2018.08.06 13:15	0.027	0.017	0.059
1240	2018.08.06 13:10	2018.08.06 13:15	2018.08.06 13:20	0.017	0.059	0.003
1241	2018.08.06 13:15	2018.08.06 13:20	2018.08.06 13:25	0.059	0.003	0.020
1242	2018.08.06 13:35	2018.08.06 13:40	2018.08.06 13:45	0.012	0.020	0.005
1243	2018.08.06 13:40	2018.08.06 13:45	2018.08.06 13:50	0.020	0.005	0.001
1244	2018.08.06 14:15	2018.08.06 14:20	2018.08.06 14:25	0.018	0.003	0.009
1245	2018.08.06 14:20	2018.08.06 14:25	2018.08.06 14:30	0.003	0.009	0.020
1246	2018.08.06 14:25	2018.08.06 14:30	2018.08.06 14:35	0.009	0.020	0.032
1247	2018.08.06 15:05	2018.08.06 15:10	2018.08.06 15:15	0.005	0.008	0.023
1248	2018.08.06 15:10	2018.08.06 15:15	2018.08.06 15:20	0.008	0.023	0.001
1249	2018.08.06 15:15	2018.08.06 15:20	2018.08.06 15:25	0.023	0.001	0.013
1250	2018.08.06 16:30	2018.08.06 16:35	2018.08.06 16:40	0.008	0.000	0.005
1251	2018.08.06 16:35	2018.08.06 16:40	2018.08.06 16:45	0.000	0.005	0.027
1252	2018.08.06 17:30	2018.08.06 17:35	2018.08.06 17:40	0.012	0.017	0.004
1253	2018.08.06 17:35	2018.08.06 17:40	2018.08.06 17:45	0.017	0.004	0.009
1254	2018.08.06 17:40	2018.08.06 17:45	2018.08.06 17:50	0.004	0.009	0.018
1255	2018.08.06 17:45	2018.08.06 17:50	2018.08.06 17:55	0.009	0.018	0.048
1256	2018.08.06 18:40	2018.08.06 18:45	2018.08.06 18:50	0.008	0.002	0.004
1257	2018.08.06 18:45	2018.08.06 18:50	2018.08.06 18:55	0.002	0.004	0.014
1258	2018.08.06 18:50	2018.08.06 18:55	2018.08.06 19:00	0.004	0.014	0.015
1259	2018.08.06 20:05	2018.08.06 20:10	2018.08.06 20:15	0.023	0.008	0.001
1260	2018.08.06 20:10	2018.08.06 20:15	2018.08.06 20:20	0.008	0.001	0.008
1261	2018.08.06 21:35	2018.08.06 21:40	2018.08.06 21:45	0.000	0.005	0.007
1262	2018.08.06 21:40	2018.08.06 21:45	2018.08.06 21:50	0.005	0.007	0.002
1263	2018.08.06 22:25	2018.08.06 22:30	2018.08.06 22:35	0.002	0.000	0.014
1264	2018.08.07 00:45	2018.08.07 00:50	2018.08.07 00:55	0.003	0.008	0.002
1265	2018.08.07 01:05	2018.08.07 01:10	2018.08.07 01:15	0.000	0.010	0.008
1266	2018.08.07 01:45	2018.08.07 01:50	2018.08.07 01:55	0.003	0.001	0.000
1267	2018.08.07 09:50	2018.08.07 09:55	2018.08.07 10:00	0.035	0.025	0.016
1268	2018.08.07 09:55	2018.08.07 10:00	2018.08.07 10:05	0.025	0.016	0.004
1269	2018.08.07 10:35	2018.08.07 10:40	2018.08.07 10:45	0.004	0.006	0.003
1270	2018.08.07 10:40	2018.08.07 10:45	2018.08.07 10:50	0.006	0.003	0.006
1271	2018.08.07 10:45	2018.08.07 10:50	2018.08.07 10:55	0.003	0.006	0.012
1272	2018.08.07 10:50	2018.08.07 10:55	2018.08.07 11:00	0.006	0.012	0.007
1273	2018.08.07 13:40	2018.08.07 13:45	2018.08.07 13:50	0.001	0.003	0.003
1274	2018.08.07 14:25	2018.08.07 14:30	2018.08.07 14:35	0.016	0.013	0.001
1275	2018.08.07 15:55	2018.08.07 16:00	2018.08.07 16:05	0.036	0.020	0.017
1276	2018.08.07 16:15	2018.08.07 16:20	2018.08.07 16:25	0.021	0.006	0.018
1277	2018.08.07 16:20	2018.08.07 16:25	2018.08.07 16:30	0.006	0.018	0.052
1278	2018.08.07 16:25	2018.08.07 16:30	2018.08.07 16:35	0.018	0.052	0.004
1279	2018.08.07 17:00	2018.08.07 17:05	2018.08.07 17:10	0.030	0.022	0.019
1280	2018.08.07 17:05	2018.08.07 17:10	2018.08.07 17:15	0.022	0.019	0.010
1281	2018.08.07 17:10	2018.08.07 17:15	2018.08.07 17:20	0.019	0.010	0.024
1282	2018.08.07 17:15	2018.08.07 17:20	2018.08.07 17:25	0.010	0.024	0.023
1283	2018.08.07 19:10	2018.08.07 19:15	2018.08.07 19:20	0.013	0.015	0.001
1284	2018.08.07 19:15	2018.08.07 19:20	2018.08.07 19:25	0.015	0.001	0.004
1285	2018.08.07 19:20	2018.08.07 19:25	2018.08.07 19:30	0.001	0.004	0.019
1286	2018.08.07 19:25	2018.08.07 19:30	2018.08.07 19:35	0.004	0.019	0.001
1287	2018.08.07 20:10	2018.08.07 20:15	2018.08.07 20:20	0.003	0.015	0.017
1288	2018.08.07 20:40	2018.08.07 20:45	2018.08.07 20:50	0.014	0.018	0.025
1289	2018.08.07 21:00	2018.08.07 21:05	2018.08.07 21:10	0.014	0.000	0.019
1290	2018.08.07 21:05	2018.08.07 21:10	2018.08.07 21:15	0.000	0.019	0.055
1291	2018.08.07 21:10	2018.08.07 21:15	2018.08.07 21:20	0.019	0.055	0.018
1292	2018.08.07 21:15	2018.08.07 21:20	2018.08.07 21:25	0.055	0.018	0.024
1293	2018.08.07 21:55	2018.08.07 22:00	2018.08.07 22:05	0.000	0.005	0.002
1294	2018.08.07 22:00	2018.08.07 22:05	2018.08.07 22:10	0.005	0.002	0.003
1295	2018.08.08 00:45	2018.08.08 00:50	2018.08.08 00:55	0.001	0.001	0.001
1296	2018.08.08 00:50	2018.08.08 00:55	2018.08.08 01:00	0.001	0.001	0.010
1297	2018.08.08 00:55	2018.08.08 01:00	2018.08.08 01:05	0.001	0.010	0.009
1298	2018.08.08 02:35	2018.08.08 02:40	2018.08.08 02:45	0.001	0.014	0.019
1299	2018.08.08 08:30	2018.08.08 08:35	2018.08.08 08:40	0.006	0.001	0.012
1300	2018.08.08 08:35	2018.08.08 08:40	2018.08.08 08:45	0.001	0.012	0.001
1301	2018.08.08 08:40	2018.08.08 08:45	2018.08.08 08:50	0.012	0.001	0.004
1302	2018.08.08 10:30	2018.08.08 10:35	2018.08.08 10:40	0.015	0.004	0.020
1303	2018.08.08 10:35	2018.08.08 10:40	2018.08.08 10:45	0.004	0.020	0.018
1304	2018.08.08 10:40	2018.08.08 10:45	2018.08.08 10:50	0.020	0.018	0.029
1305	2018.08.08 10:45	2018.08.08 10:50	2018.08.08 10:55	0.018	0.029	0.010
1306	2018.08.08 13:05	2018.08.08 13:10	2018.08.08 13:15	0.003	0.025	0.028
1307	2018.08.08 13:10	2018.08.08 13:15	2018.08.08 13:20	0.025	0.028	0.022
1308	2018.08.08 13:35	2018.08.08 13:40	2018.08.08 13:45	0.020	0.019	0.007
1309	2018.08.08 13:40	2018.08.08 13:45	2018.08.08 13:50	0.019	0.007	0.031
1310	2018.08.08 13:45	2018.08.08 13:50	2018.08.08 13:55	0.007	0.031	0.011
1311	2018.08.08 13:50	2018.08.08 13:55	2018.08.08 14:00	0.031	0.011	0.001
1312	2018.08.08 14:10	2018.08.08 14:15	2018.08.08 14:20	0.007	0.005	0.035
1313	2018.08.08 14:35	2018.08.08 14:40	2018.08.08 14:45	0.004	0.000	0.012
1314	2018.08.08 14:40	2018.08.08 14:45	2018.08.08 14:50	0.000	0.012	0.049
1315	2018.08.08 14:45	2018.08.08 14:50	2018.08.08 14:55	0.012	0.049	0.010
1316	2018.08.08 15:10	2018.08.08 15:15	2018.08.08 15:20	0.018	0.007	0.027
1317	2018.08.08 15:15	2018.08.08 15:20	2018.08.08 15:25	0.007	0.027	0.030
1318	2018.08.08 17:05	2018.08.08 17:10	2018.08.08 17:15	0.043	0.010	0.008
1319	2018.08.08 19:20	2018.08.08 19:25	2018.08.08 19:30	0.007	0.008	0.003
1320	2018.08.08 19:25	2018.08.08 19:30	2018.08.08 19:35	0.008	0.003	0.005
1321	2018.08.08 19:30	2018.08.08 19:35	2018.08.08 19:40	0.003	0.005	0.032
1322	2018.08.08 19:35	2018.08.08 19:40	2018.08.08 19:45	0.005	0.032	0.009
1323	2018.08.08 21:00	2018.08.08 21:05	2018.08.08 21:10	0.010	0.001	0.000
1324	2018.08.08 21:05	2018.08.08 21:10	2018.08.08 21:15	0.001	0.000	0.016
1325	2018.08.08 21:10	2018.08.08 21:15	2018.08.08 21:20	0.000	0.016	0.010
1326	2018.08.08 21:15	2018.08.08 21:20	2018.08.08 21:25	0.016	0.010	0.011
1327	2018.08.08 21:55	2018.08.08 22:00	2018.08.08 22:05	0.004	0.010	0.007
1328	2018.08.08 22:00	2018.08.08 22:05	2018.08.08 22:10	0.010	0.007	0.007
1329	2018.08.08 22:05	2018.08.08 22:10	2018.08.08 22:15	0.007	0.007	0.000
1330	2018.08.08 22:10	2018.08.08 22:15	2018.08.08 22:20	0.007	0.000	0.008
1331	2018.08.08 22:15	2018.08.08 22:20	2018.08.08 22:25	0.000	0.008	0.001
1332	2018.08.09 00:55	2018.08.09 01:00	2018.08.09 01:05	0.002	0.001	0.007
1333	2018.08.09 01:00	2018.08.09 01:05	2018.08.09 01:10	0.001	0.007	0.008
1334	2018.08.09 02:00	2018.08.09 02:05	2018.08.09 02:10	0.022	0.007	0.022
1335	2018.08.09 02:05	2018.08.09 02:10	2018.08.09 02:15	0.007	0.022	0.001
1336	2018.08.09 02:35	2018.08.09 02:40	2018.08.09 02:45	0.023	0.000	0.028
1337	2018.08.09 03:40	2018.08.09 03:45	2018.08.09 03:50	0.029	0.004	0.007
1338	2018.08.09 04:25	2018.08.09 04:30	2018.08.09 04:35	0.003	0.038	0.029
1339	2018.08.09 04:30	2018.08.09 04:35	2018.08.09 04:40	0.038	0.029	0.005
1340	2018.08.09 05:45	2018.08.09 05:50	2018.08.09 05:55	0.020	0.032	0.011
1341	2018.08.09 05:50	2018.08.09 05:55	2018.08.09 06:00	0.032	0.011	0.003
1342	2018.08.09 05:55	2018.08.09 06:00	2018.08.09 06:05	0.011	0.003	0.001
1343	2018.08.09 06:00	2018.08.09 06:05	2018.08.09 06:10	0.003	0.001	0.019
1344	2018.08.09 06:05	2018.08.09 06:10	2018.08.09 06:15	0.001	0.019	0.016
1345	2018.08.09 06:10	2018.08.09 06:15	2018.08.09 06:20	0.019	0.016	0.024
1346	2018.08.09 07:50	2018.08.09 07:55	2018.08.09 08:00	0.024	0.113	0.038
1347	2018.08.09 08:25	2018.08.09 08:30	2018.08.09 08:35	0.031	0.018	0.014
1348	2018.08.09 09:10	2018.08.09 09:15	2018.08.09 09:20	0.004	0.020	0.024
1349	2018.08.09 10:15	2018.08.09 10:20	2018.08.09 10:25	0.018	0.022	0.027
1350	2018.08.09 10:20	2018.08.09 10:25	2018.08.09 10:30	0.022	0.027	0.036
1351	2018.08.09 11:45	2018.08.09 11:50	2018.08.09 11:55	0.017	0.019	0.009
1352	2018.08.09 11:50	2018.08.09 11:55	2018.08.09 12:00	0.019	0.009	0.000
1353	2018.08.09 11:55	2018.08.09 12:00	2018.08.09 12:05	0.009	0.000	0.006
1354	2018.08.09 12:50	2018.08.09 12:55	2018.08.09 13:00	0.000	0.017	0.004
1355	2018.08.09 12:55	2018.08.09 13:00	2018.08.09 13:05	0.017	0.004	0.020
1356	2018.08.09 13:00	2018.08.09 13:05	2018.08.09 13:10	0.004	0.020	0.016
1357	2018.08.09 14:40	2018.08.09 14:45	2018.08.09 14:50	0.009	0.011	0.009
1358	2018.08.09 16:10	2018.08.09 16:15	2018.08.09 16:20	0.000	0.004	0.011
1359	2018.08.09 18:10	2018.08.09 18:15	2018.08.09 18:20	0.019	0.009	0.011
1360	2018.08.09 19:40	2018.08.09 19:45	2018.08.09 19:50	0.011	0.025	0.029
1361	2018.08.09 19:45	2018.08.09 19:50	2018.08.09 19:55	0.025	0.029	0.027
1362	2018.08.09 19:50	2018.08.09 19:55	2018.08.09 20:00	0.029	0.027	0.028
1363	2018.08.09 19:55	2018.08.09 20:00	2018.08.09 20:05	0.027	0.028	0.005
1364	2018.08.09 21:35	2018.08.09 21:40	2018.08.09 21:45	0.010	0.004	0.020
1365	2018.08.09 21:40	2018.08.09 21:45	2018.08.09 21:50	0.004	0.020	0.022
1366	2018.08.09 21:45	2018.08.09 21:50	2018.08.09 21:55	0.020	0.022	0.020
1367	2018.08.09 21:50	2018.08.09 21:55	2018.08.09 22:00	0.022	0.020	0.018
1368	2018.08.09 21:55	2018.08.09 22:00	2018.08.09 22:05	0.020	0.018	0.044
1369	2018.08.09 23:05	2018.08.09 23:10	2018.08.09 23:15	0.007	0.015	0.015
1370	2018.08.09 23:10	2018.08.09 23:15	2018.08.09 23:20	0.015	0.015	0.033
1371	2018.08.09 23:55	2018.08.10 00:05	2018.08.10 00:10	0.005	0.018	0.001
1372	2018.08.10 00:05	2018.08.10 00:10	2018.08.10 00:15	0.018	0.001	0.001
1373	2018.08.10 00:10	2018.08.10 00:15	2018.08.10 00:20	0.001	0.001	0.013
1374	2018.08.10 00:15	2018.08.10 00:20	2018.08.10 00:25	0.001	0.013	0.000
1375	2018.08.10 00:20	2018.08.10 00:25	2018.08.10 00:30	0.013	0.000	0.009
1376	2018.08.10 00:25	2018.08.10 00:30	2018.08.10 00:35	0.000	0.009	0.007
1377	2018.08.10 00:30	2018.08.10 00:35	2018.08.10 00:40	0.009	0.007	0.004
1378	2018.08.10 00:35	2018.08.10 00:40	2018.08.10 00:45	0.007	0.004	0.000
1379	2018.08.10 00:40	2018.08.10 00:45	2018.08.10 00:50	0.004	0.000	0.008
1380	2018.08.10 01:30	2018.08.10 01:35	2018.08.10 01:40	0.010	0.012	0.016
1381	2018.08.10 03:30	2018.08.10 03:35	2018.08.10 03:40	0.015	0.015	0.006
1382	2018.08.10 04:00	2018.08.10 04:05	2018.08.10 04:10	0.019	0.035	0.004
1383	2018.08.10 05:15	2018.08.10 05:20	2018.08.10 05:25	0.025	0.004	0.010
1384	2018.08.10 05:35	2018.08.10 05:40	2018.08.10 05:45	0.036	0.003	0.007
1385	2018.08.10 06:15	2018.08.10 06:20	2018.08.10 06:25	0.003	0.003	0.001
1386	2018.08.10 08:05	2018.08.10 08:10	2018.08.10 08:15	0.081	0.067	0.028
1387	2018.08.10 09:25	2018.08.10 09:30	2018.08.10 09:35	0.000	0.051	0.049
1388	2018.08.10 09:30	2018.08.10 09:35	2018.08.10 09:40	0.051	0.049	0.030
1389	2018.08.10 10:15	2018.08.10 10:20	2018.08.10 10:25	0.029	0.014	0.042
1390	2018.08.10 10:20	2018.08.10 10:25	2018.08.10 10:30	0.014	0.042	0.016
1391	2018.08.10 11:10	2018.08.10 11:15	2018.08.10 11:20	0.052	0.056	0.002
1392	2018.08.10 11:15	2018.08.10 11:20	2018.08.10 11:25	0.056	0.002	0.012
1393	2018.08.10 11:40	2018.08.10 11:45	2018.08.10 11:50	0.036	0.027	0.042
1394	2018.08.10 14:15	2018.08.10 14:20	2018.08.10 14:25	0.009	0.056	0.013
1395	2018.08.10 15:05	2018.08.10 15:10	2018.08.10 15:15	0.004	0.020	0.015
1396	2018.08.10 15:25	2018.08.10 15:30	2018.08.10 15:35	0.017	0.091	0.096
1397	2018.08.10 15:30	2018.08.10 15:35	2018.08.10 15:40	0.091	0.096	0.015
1398	2018.08.10 15:50	2018.08.10 15:55	2018.08.10 16:00	0.050	0.013	0.037
1399	2018.08.10 15:55	2018.08.10 16:00	2018.08.10 16:05	0.013	0.037	0.004
1400	2018.08.10 16:00	2018.08.10 16:05	2018.08.10 16:10	0.037	0.004	0.015
1401	2018.08.10 16:30	2018.08.10 16:35	2018.08.10 16:40	0.083	0.000	0.043
1402	2018.08.10 18:20	2018.08.10 18:25	2018.08.10 18:30	0.079	0.011	0.044
1403	2018.08.10 19:45	2018.08.10 19:50	2018.08.10 19:55	0.004	0.006	0.045
1404	2018.08.10 21:00	2018.08.10 21:05	2018.08.10 21:10	0.036	0.027	0.014
1405	2018.08.10 22:40	2018.08.10 22:45	2018.08.10 22:50	0.017	0.020	0.003
1406	2018.08.10 23:45	2018.08.10 23:50	2018.08.13 00:05	0.046	0.047	0.013
1407	2018.08.13 00:15	2018.08.13 00:20	2018.08.13 00:25	0.016	0.030	0.028
1408	2018.08.13 01:00	2018.08.13 01:05	2018.08.13 01:10	0.073	0.011	0.053
1409	2018.08.13 01:05	2018.08.13 01:10	2018.08.13 01:15	0.011	0.053	0.029
1410	2018.08.13 01:55	2018.08.13 02:00	2018.08.13 02:05	0.011	0.006	0.004
1411	2018.08.13 05:05	2018.08.13 05:10	2018.08.13 05:15	0.006	0.021	0.051
1412	2018.08.13 05:10	2018.08.13 05:15	2018.08.13 05:20	0.021	0.051	0.034
1413	2018.08.13 06:05	2018.08.13 06:10	2018.08.13 06:15	0.002	0.008	0.027
1414	2018.08.13 06:25	2018.08.13 06:30	2018.08.13 06:35	0.020	0.008	0.078
1415	2018.08.13 07:55	2018.08.13 08:00	2018.08.13 08:05	0.006	0.050	0.057
1416	2018.08.13 08:00	2018.08.13 08:05	2018.08.13 08:10	0.050	0.057	0.078
1417	2018.08.13 08:05	2018.08.13 08:10	2018.08.13 08:15	0.057	0.078	0.015
1418	2018.08.13 08:10	2018.08.13 08:15	2018.08.13 08:20	0.078	0.015	0.015
1419	2018.08.13 09:10	2018.08.13 09:15	2018.08.13 09:20	0.016	0.050	0.011
1420	2018.08.13 10:00	2018.08.13 10:05	2018.08.13 10:10	0.002	0.002	0.024
1421	2018.08.13 11:15	2018.08.13 11:20	2018.08.13 11:25	0.027	0.054	0.023
1422	2018.08.13 11:20	2018.08.13 11:25	2018.08.13 11:30	0.054	0.023	0.038
1423	2018.08.13 11:25	2018.08.13 11:30	2018.08.13 11:35	0.023	0.038	0.000
1424	2018.08.13 11:30	2018.08.13 11:35	2018.08.13 11:40	0.038	0.000	0.017
1425	2018.08.13 11:50	2018.08.13 11:55	2018.08.13 12:00	0.001	0.037	0.003
1426	2018.08.13 13:30	2018.08.13 13:35	2018.08.13 13:40	0.002	0.015	0.004
1427	2018.08.13 13:35	2018.08.13 13:40	2018.08.13 13:45	0.015	0.004	0.010
1428	2018.08.13 13:40	2018.08.13 13:45	2018.08.13 13:50	0.004	0.010	0.008
1429	2018.08.13 14:00	2018.08.13 14:05	2018.08.13 14:10	0.002	0.009	0.006
1430	2018.08.13 14:45	2018.08.13 14:50	2018.08.13 14:55	0.011	0.160	0.075
1431	2018.08.13 15:10	2018.08.13 15:15	2018.08.13 15:20	0.076	0.021	0.006
1432	2018.08.13 15:15	2018.08.13 15:20	2018.08.13 15:25	0.021	0.006	0.119
1433	2018.08.13 16:40	2018.08.13 16:45	2018.08.13 16:50	0.036	0.037	0.027
1434	2018.08.13 16:45	2018.08.13 16:50	2018.08.13 16:55	0.037	0.027	0.065
1435	2018.08.13 17:10	2018.08.13 17:15	2018.08.13 17:20	0.015	0.008	0.016
1436	2018.08.13 19:00	2018.08.13 19:05	2018.08.13 19:10	0.028	0.032	0.011
1437	2018.08.13 20:40	2018.08.13 20:45	2018.08.13 20:50	0.016	0.012	0.013
1438	2018.08.13 22:00	2018.08.13 22:05	2018.08.13 22:10	0.004	0.016	0.013
1439	2018.08.14 00:20	2018.08.14 00:25	2018.08.14 00:30	0.056	0.024	0.046
1440	2018.08.14 00:25	2018.08.14 00:30	2018.08.14 00:35	0.024	0.046	0.002
1441	2018.08.14 01:25	2018.08.14 01:30	2018.08.14 01:35	0.001	0.012	0.005
1442	2018.08.14 03:50	2018.08.14 03:55	2018.08.14 04:00	0.021	0.025	0.044
1443	2018.08.14 04:40	2018.08.14 04:45	2018.08.14 04:50	0.008	0.003	0.030
1444	2018.08.14 04:45	2018.08.14 04:50	2018.08.14 04:55	0.003	0.030	0.025
1445	2018.08.14 04:50	2018.08.14 04:55	2018.08.14 05:00	0.030	0.025	0.029
1446	2018.08.14 05:10	2018.08.14 05:15	2018.08.14 05:20	0.005	0.002	0.010
1447	2018.08.14 05:35	2018.08.14 05:40	2018.08.14 05:45	0.006	0.011	0.009
1448	2018.08.14 06:25	2018.08.14 06:30	2018.08.14 06:35	0.032	0.047	0.016
1449	2018.08.14 08:25	2018.08.14 08:30	2018.08.14 08:35	0.000	0.004	0.010
1450	2018.08.14 08:55	2018.08.14 09:00	2018.08.14 09:05	0.001	0.001	0.034
1451	2018.08.14 09:00	2018.08.14 09:05	2018.08.14 09:10	0.001	0.034	0.036
1452	2018.08.14 09:05	2018.08.14 09:10	2018.08.14 09:15	0.034	0.036	0.047
1453	2018.08.14 09:35	2018.08.14 09:40	2018.08.14 09:45	0.056	0.016	0.011
1454	2018.08.14 09:40	2018.08.14 09:45	2018.08.14 09:50	0.016	0.011	0.027
1455	2018.08.14 09:45	2018.08.14 09:50	2018.08.14 09:55	0.011	0.027	0.048
1456	2018.08.14 09:50	2018.08.14 09:55	2018.08.14 10:00	0.027	0.048	0.039
1457	2018.08.14 09:55	2018.08.14 10:00	2018.08.14 10:05	0.048	0.039	0.011
1458	2018.08.14 10:25	2018.08.14 10:30	2018.08.14 10:35	0.023	0.001	0.013
1459	2018.08.14 10:45	2018.08.14 10:50	2018.08.14 10:55	0.011	0.009	0.026
1460	2018.08.14 13:00	2018.08.14 13:05	2018.08.14 13:10	0.042	0.015	0.016
1461	2018.08.14 14:05	2018.08.14 14:10	2018.08.14 14:15	0.032	0.000	0.016
